"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_volume";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_1st_axis_length";"dna_shape_2nd_axis_length";"dna_shape_3rd_axis_length";"dna_shape_1st_eigenvalue";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_eigenvalue";"dna_shape_meridional_eccentricity";"dna_shape_equator_eccentricity";"dna_position_lowest_z";"dna_position_highest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_sum";"dna_intensity_mode";"dna_intensity_max";"dna_intensity_std";"dna_intensity_entropy";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_variance";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_io_intensity_outer_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_intensity_mean";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_surface_area";"dna_roundness_sphericity";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"valid";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm";"dna_bright_spots_xy_rad";"date";"group";"outlier"
"20181026_R01-Scene-17-P26-A03_seg_0_cid_12";"20181026_R01.czi";16;12;"TSA";"hiPS";"H2B";"ZSD";"yes";649795;0.999551543475163;0.0159052467069828;-0.0253719345657682;-0.0158510238627667;0.999871633918381;0.00233682003798493;0.0254058453691588;-0.00193360093554459;0.999675349405246;153.426712326973;120.270421216139;56.1046892400723;190.155448790098;748.946696418426;1428.4808334893;0.991100295710468;0.967231216230064;0;55;75.6024223024185;60.792439153887;27.6440031086727;968.841725467263;1013;629548509;1036;2246;255.224681329636;6.5967054676447;0.000605216065175296;149.996086271689;0.848637502091815;507.580628594876;0.142249565172485;179.841670252795;1880.32642810781;7.3402845281983;11.4797424767949;0.000232637572209355;4.42304553433737;-0.19692971056093;0.95199382968192;138499;844.798395656286;1011.60288065844;107535;1072.84848653927;1060.51479289941;239113;1079.13259421278;1066.80259322545;18;18;1625.34837942345;22.8888888888889;10.6817023658263;57208;0.950115216152558;13.327887404228;6.54185308995813;17.7804381775278;11.5528035900734;TRUE;0.787434951212346;0.953879085356981;1.67762012793118;2.69921462968317;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_1";"20181026_R01.czi";17;1;"TSA";"hiPS";"H2B";"ZSD";"yes";708809;0.984956446071572;0.172577429247153;-0.00882214579919264;0.172759810240313;-0.984565820532405;0.0280034463072569;0.00385322044387154;0.0291062871867328;0.999568895443638;185.385091270284;127.036269014296;46.2535179496675;135.992032607521;900.538313709797;2034.33589140487;0.997763146146041;0.988531939655016;0;44;90.3706485103885;66.9535163915808;20.0409193449857;793.721421426647;822;562596887;838;1820;174.054528233121;6.22844399051332;0.000716750693343057;147.167675727131;0.801981250499773;383.565481464234;0.147934061538565;175.795917081352;1387.09425012981;7.13262613291916;11.2194687746278;0.000244957072662095;4.35521572384286;-0.181250371774069;0.936401309551587;114415;704.714276974173;819.033878504673;94773;831.070051596974;834.352651048089;360122;855.70314504529;862.373884772418;10;10;1210.40247756764;27.2;10.2449987798926;63336;0.897015012244244;18.0916638662035;11.2563940798413;24.6196558097512;14.7480518099407;TRUE;0.847960139605564;0.981639930640631;1.52497141300792;2.94245287204385;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_2";"20181026_R01.czi";17;2;"TSA";"hiPS";"H2B";"ZSD";"yes";506924;-0.999200263299449;-0.0398869979957404;-0.00280378551225636;-0.0399848761902114;0.997092967161649;0.0648600378725755;-0.000208562615073478;-0.0649202759364611;0.997890431998408;154.685795650079;125.334971597297;47.5918909479597;128.243648203569;831.181167733232;1276.8649744924;0.994943486364002;0.988025472270333;0;44;77.3119441967632;57.489394859979;21.7618716020547;798.573689547151;843;404816169;840;1995;222.773559486543;6.40699201550847;0.000698665421555006;166.502735765582;0.809815637671036;454.611511220598;0.150997364283194;173.72964818392;1651.94330911681;7.20610345795806;11.2702750170077;0.000243097425009691;4.41086767032241;-0.193794764835167;0.946682116643227;125976;725.996467581127;889.813570487484;95309;893.271537840078;911.449928469242;136977;892.208509457792;893.972087788407;14;14;1408.62773788498;19.4285714285714;10.1820169606888;50530;0.911377096036212;14.3077538406734;7.88636865222076;17.8391235983495;14.8422994380966;TRUE;0.812738833408461;0.976261605486002;1.76392956132048;2.486826564146;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_3";"20181026_R01.czi";17;3;"TSA";"hiPS";"H2B";"ZSD";"yes";563859;0.914176891032452;0.404098790282855;-0.0313811980997109;0.402495772138918;-0.895975453406498;0.187683617567748;-0.0477259396192092;0.184206825565595;0.981728109051844;165.978583510114;121.46983136722;52.4938555502346;136.843494503075;737.127274120663;1523.00399756348;0.99595521508047;0.982617008283544;0;52;78.7028264158238;60.990774289317;24.0403647011044;925.263799992551;974;521718321;988;2428;253.839842169748;6.61541308448885;0.000773602845063021;139.357687436822;0.839191771979141;446.401193870301;0.156982997374748;169.079124892303;1646.24708804438;7.18582818907398;11.1768192298045;0.000254596733706198;4.33476655178388;-0.201541638115368;0.951822343281544;129623;813.462487367211;937.076873798847;100541;1039.85010095384;1051.66684434968;178899;1034.47452473183;1033.59065108514;25;25;1637.1291564127;77.76;160.627340138595;55198;0.894843468713351;15.0921755857982;9.43003073140555;18.0038828488146;12.9746980342903;TRUE;0.782288222716941;0.89103966606298;1.76936475459851;4.97511575238723;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_4";"20181026_R01.czi";17;4;"TSA";"hiPS";"H2B";"ZSD";"yes";601387;0.646700924785006;-0.759456880426353;0.0707330237957569;-0.761716997782693;-0.647857394176484;0.00824694487530599;-0.0395617134504943;0.0592118534073069;0.997461190846507;144.490216205608;135.9814684877;52.7565579159676;147.444646438431;1034.44243884489;1174.97576696671;0.992095214215417;0.989789707643719;0;50;72.3469662629887;69.2999599259711;23.0145912698479;1005.12298736088;1058;604467898;1081;2702;297.77053657097;6.79675666010039;0.000665097416176318;129.412976419509;0.864929382597045;491.157938390713;0.154968062988599;159.315139907716;1835.21877714335;7.30552085326921;11.3248971674098;0.000251649475383941;4.33511998166482;-0.211539575144549;0.959571796790048;137303;859.552959512902;1080.49449793673;107859;1137.43407596955;1149.39787234043;192133;1143.95416716545;1137.32555061915;20;20;1909.67070219127;16.65;9.58266664347665;56374;0.91500803820413;13.7982935964228;2.40817595706085;17.0692910723437;17.0971170859218;TRUE;0.755694749851956;0.94005263446034;1.89993734717522;2.30214239458816;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_5";"20181026_R01.czi";17;5;"TSA";"hiPS";"H2B";"ZSD";"yes";401463;0.946120131477717;0.318488502975314;-0.0584958997292093;0.315071947219924;-0.947123299678093;-0.0607216870807006;0.0747419887856354;-0.0390195935322779;0.996439213616638;145.066757355584;92.4858255353618;58.2884490089592;185.684111985851;403.780319448735;1138.85163100315;0.986618626565379;0.887989257360307;0;55;61.6470758201877;51.9747647977522;23.3574003083721;874.879929159101;908;351231921;915;1956;199.445605355152;6.35401615349056;0.000657657522559;176.357607089331;0.786378289686471;422.497307420888;0.143967601022691;197.150414648231;1513.63162259422;7.19209710267202;11.3218238378032;0.000235064815655171;4.43875407693922;-0.179871664141583;0.936035575522324;76111;806.240845607074;911.327613104524;58350;938.241902313625;951.003364171573;175858;939.827838369594;944.644189913172;9;9;1411.77725829518;25;9.66091783079296;41850;0.933292259366091;12.3582997570478;11.5817086566378;13.2532475760532;5.89034690248848;TRUE;0.859310209466186;0.958280114916722;1.6136811592559;2.82094791773878;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_6";"20181026_R01.czi";17;6;"TSA";"hiPS";"H2B";"ZSD";"yes";408151;0.382133311820311;-0.923528496898521;-0.0326993488253079;-0.92409278650056;-0.381690359946314;-0.0191047392466793;-0.00516274489698211;-0.0375177896525296;0.9992826234478;140.734415919491;102.830528678423;48.0229107704413;138.780887223979;534.376744073445;1088.15320394486;0.991833684466286;0.965687710479581;0;47;56.5805865966272;72.4938000886927;21.9527870812518;932.765723960005;979;380709263;993;2523;275.773085840102;6.68892838704588;0.000706294550576687;131.99095292478;0.859137770531658;480.46825453159;0.158350821005883;161.07727683192;1789.88206520158;7.27643325022581;11.2516951357477;0.000257394831640293;4.31740438130551;-0.21465620481695;0.960288283773702;99180;814.917019560395;1017.59903769046;73091;1046.38627190762;1045.20207253886;119343;1079.14744057046;1072.30781476122;11;11;1660.17188029253;63.2727272727273;143.155408819856;42176;0.944881035291545;11.8990095797205;7.34268210701525;10.3245413734942;15.3393876282293;TRUE;0.778791772635506;0.973590719370319;1.77983799966873;4.48779841533907;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_7";"20181026_R01.czi";17;7;"TSA";"hiPS";"H2B";"ZSD";"yes";558800;0.968672131401921;-0.244466175345857;0.0437103072172735;-0.24475223782538;-0.969584868743038;0.00123465947302331;-0.0420790200067535;0.0118941757307515;0.999043484868881;167.045685259387;123.268434019937;43.4023696734408;117.596893082683;849.92714242214;1544.041882556;0.997095477705774;0.99038184221772;0;41;73.8231478167502;59.6395275590551;20.9130422333572;864.110144953472;899;482864749;918;2326;230.521547429035;6.56146097702866;0.000686592168028922;124.987974485207;0.840173610201627;398.883000759677;0.153568944821132;145.837695433382;1470.5440285535;7.19458533836958;11.2488286583424;0.000251266945071214;4.32433879463918;-0.193175470281853;0.946509351501694;115361;769.570331394492;955.588349514563;95611;945.193680643441;962.62908680947;207614;946.602998834375;960.443285153633;15;11;1525.42753856811;66.9090909090909;141.198412652328;53196;0.915208882459485;15.9151707088514;8.64758994566038;20.8717752291936;14.2959161789261;TRUE;0.814193267638657;0.992685929200163;1.76531608554399;4.61495667497904;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_8";"20181026_R01.czi";17;8;"TSA";"hiPS";"H2B";"ZSD";"yes";343554;0.198973612903582;-0.979974218687219;-0.00774803694305046;-0.979536976239785;-0.198628130552337;-0.0324681063861466;-0.030278929094569;-0.0140497851107792;0.999442739726107;144.957565975561;83.0030433291081;44.4124617085107;130.14745403296;355.895069444381;1254.70579622304;0.994605757371377;0.930736504861087;0;44;40.3001682413827;68.5326382460981;21.667362336052;927.33681168026;975;318590271;1003;2268;260.82172919237;6.64957436063664;0.000564663187624601;163.410705619969;0.843686226951653;536.816940407088;0.140381594404393;170.92718221514;1983.85705600838;7.38716093958202;11.5474085207247;0.000225242056183674;4.48584965164908;-0.199246828857667;0.954280435192783;86034;828.122079642932;994.255401234568;62079;1040.01581855378;1069.80785653288;94920;1059.00223345976;1073.04326743752;17;15;1602.82446231713;52.4666666666667;125.626890256647;37382;0.948073633206262;13.3883999744685;11.9260728492838;6.88435995483136;16.7227898513414;TRUE;0.796259119206955;0.929377546783806;1.72841673287286;4.08664394033901;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_9";"20181026_R01.czi";17;9;"TSA";"hiPS";"H2B";"ZSD";"yes";525820;0.945727248297142;-0.31695913475776;-0.0716720218908913;-0.323393290645589;-0.939628469500968;-0.111870992078763;0.0318865393816012;-0.128977696509438;0.991134704472296;143.650488338068;122.853926463674;51.216296317333;141.493261983927;803.284842942271;1178.88986124802;0.992771176525181;0.984364530838461;0;50;72.0209691529421;64.1081891141455;23.599777490396;897.566079647028;943;471958196;966;2239;252.427041505704;6.63831030594503;0.000589257653976013;155.395707445296;0.841613166455658;504.688772029185;0.144941833958673;174.225553903792;1863.35938067145;7.35199786987069;11.4913258299002;0.000233431612012763;4.44198148884032;-0.198891109263949;0.953246357023054;117422;787.344330704638;960.5;92391;1007.23648407312;1001.78071961982;175143;1000.18350148165;1011.17754070747;15;13;1536.70490446074;98.1538461538462;175.022568282733;50660;0.929283411483962;13.0148218114468;4.2455030667123;16.9705452699053;14.0932345657964;TRUE;0.781687660399996;0.958792659100597;1.71207996748836;5.58957418751483;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_10";"20181026_R01.czi";17;10;"TSA";"hiPS";"H2B";"ZSD";"yes";456769;0.997959687040896;-0.0638339788028624;0.00129853433992105;-0.0637898046380407;-0.995994506127101;0.0626562414199241;0.00270626411808772;0.0626112363304456;0.998034322666158;142.417643463998;108.315880869112;51.7401312943384;155.135203681603;608.033316880222;1062.4102418985;0.989281351937108;0.966903434533685;0;50;70.0489525339942;54.1867815022473;22.7023900483614;923.790066751465;966;421958665;984;2460;261.807424770058;6.65833365643881;0.000723747424640364;125.689540823345;0.864896676332843;475.985951732622;0.158842689663482;160.899973752714;1778.25426610714;7.2481013178735;11.2195582541188;0.000260497597646201;4.28855011943563;-0.211381687245155;0.958628663412149;100691;809.473081010219;1008.90236220472;78108;1017.49198545604;1016.14249790444;157845;1042.89195096455;1050.14528201016;7;5;1699.59787851038;31.8;31.5493264587376;45142;0.949061284381538;11.5355991490538;6.63022327481341;16.2705908027743;10.6794559858293;TRUE;0.795557205934568;0.992874881510566;1.83980964905486;3.18154905362852;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_12";"20181026_R01.czi";17;12;"TSA";"hiPS";"H2B";"ZSD";"yes";535247;0.997879497914767;0.0643172245209288;-0.00999010867289736;0.0640454198090431;-0.997621437314044;-0.0254882720666876;0.011605681490343;-0.0247944034287273;0.999625202621341;161.713268510148;114.290884797837;47.5105140904746;141.99831190147;675.366048869809;1474.21062344832;0.99535026559204;0.977646827121397;0;47;78.8758124753618;54.1878534583099;22.4894487965369;962.411208283279;1010;515127712;1031;2399;280.475120097089;6.71984787675828;0.00055950822658193;154.981616506081;0.857419375456577;558.24271513774;0.142703214881311;171.406561754922;2077.98924404488;7.40796247524434;11.551925458259;0.000229321438932238;4.45671653578366;-0.205144858798742;0.957608079076009;127558;845.926864641967;1092.59770114943;96696;1079.86226938033;1077.63425253991;160419;1095.13123757161;1087.91665768194;14;10;1675.53328510195;86.5;139.506451463723;51734;0.923401388454237;14.6729128928329;9.43553976553934;19.93980008584;12.5828212260748;TRUE;0.783365516722237;1.0138854612075;1.74097440956731;5.24726644596002;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-18-P20_seg_0_cid_13";"20181026_R01.czi";17;13;"TSA";"hiPS";"H2B";"ZSD";"yes";812607;0.7411884699701;0.669298947813785;0.0517549073880267;0.671001083044063;-0.740945551005727;-0.0275179395761095;-0.0199298403675785;-0.0551235784413573;0.998280618144388;183.189321189564;135.863586944827;58.1104189755078;190.836286406428;948.656487359707;1875.85733609263;0.994811756120082;0.979557413246312;0;55;75.3487048474847;85.0683663812889;26.3649156357255;913.724612266446;940;742499016;942;2148;243.21123453502;6.66732184187712;0.00051282016144124;150.345854061651;0.86851213832494;582.663358428385;0.141447181871945;187.022541124046;2180.30757965189;7.51304852635758;11.6826077936707;0.000229290343460646;4.44642153361402;-0.211722793585701;0.962702665205225;156570;780.9910008303;901.363789237668;128568;981.936718312488;957.209839952579;338238;1026.11199214754;1034.19216462208;42;40;1510.40059628745;34.6;78.3587263806655;69160;0.909619716818041;16.7521823839186;11.0527214020905;18.0127606960492;18.0991554472554;TRUE;0.795357772313958;0.941657462779867;1.6530151163828;3.3186626918021;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-19-P2_seg_0_cid_1";"20181026_R01.czi";18;1;"TSA";"hiPS";"H2B";"ZSD";"yes";601958;0.761763876407706;0.647703874474421;-0.0139816877067354;0.64667384131737;-0.761500699067079;-0.0439275343740922;0.0390990991730244;-0.0244208171684269;0.998936876951034;160.927911553568;123.570162409504;46.8884874848476;139.592452841339;834.157419533848;1520.57186828865;0.995777225292078;0.985898320680081;0;44;72.0555454034999;71.9517225454268;20.4742141478309;805.090913319534;834;484630916;840;2348;189.162723518011;6.28482175294385;0.00118052405611837;89.1555040363258;0.822620657035205;257.498827542962;0.182024540885473;133.068238963512;940.839806135528;6.7904415740655;10.5351495216864;0.000307247425516624;4.04801576498467;-0.191690839317636;0.93700401692745;101173;710.012829509849;849.439215686275;83729;856.754183138459;871.522118380062;293795;869.211753093143;883.59588147596;10;7;1534.24310049223;19.8571428571429;9.38735580339809;55072;0.926208861937775;15.1332570406749;6.68413616421736;17.6224707241884;16.1341073285365;TRUE;0.82872408852319;0.974661684163754;1.90567683116217;2.51410518530797;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-19-P2_seg_0_cid_2";"20181026_R01.czi";18;2;"TSA";"hiPS";"H2B";"ZSD";"yes";504430;0.805305418074468;-0.591974519531613;-0.0323937007027806;-0.592745656883369;-0.80502096791818;-0.0243685752143989;0.0116520326899904;-0.0388253710528636;0.999178072566046;142.77272530375;124.374589149603;48.1844581011674;133.379962941972;827.284103820547;1196.99985052125;0.993772447428381;0.986917462169338;0;44;72.0289812263347;65.3273635588684;20.4324385940567;990.716499811669;1031;499747124;1052;2253;253.748066185852;6.71474760707279;0.00046589078781887;175.529329890616;0.848215438276226;590.085179444308;0.13108605771089;185.321715731172;2184.81138788662;7.5035318675535;11.7999893508675;0.000210515196530971;4.5579514256963;-0.194850608268984;0.954005587947424;94309;872.471863766979;1085.53170409511;75434;1074.5014052019;1111.12662721893;221229;1077.9185775825;1072.90104349865;18;18;1696.04284703956;48.1111111111111;116.247766472636;49538;0.916186080889337;13.6876975966087;4.5099302842399;16.6095312658917;15.9909619031313;TRUE;0.811978336690069;0.976964890862273;1.71193560151867;3.91334157746976;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-19-P2_seg_0_cid_3";"20181026_R01.czi";18;3;"TSA";"hiPS";"H2B";"ZSD";"yes";489169;0.712464203255554;-0.701200424791727;-0.0266968790559774;-0.69320479346433;-0.697415575241544;-0.181875313686552;-0.10891222795216;-0.148086054989684;0.982959127797331;143.623150897104;114.651539217337;56.8712509456782;149.003526053924;692.955780673897;1132.72016551799;0.99131021752916;0.976608319221007;0;52;65.983619158205;68.4163305524267;22.4671555229379;867.549914242317;906;424378524;929;2163;211.282351476904;6.40495940991429;0.000832516792526766;137.972403755909;0.820068035993801;394.157124711971;0.156836779369;174.229965696171;1438.65609509197;7.06748253730498;11.0530126000116;0.000257366015710561;4.3088045412718;-0.188316112026948;0.940933387850239;94843;768.067121453349;893.320057929037;75331;935.394233449709;930.274717982747;204733;953.602511563842;954.81138318994;9;9;1546.43281424507;76.4444444444444;158.009219921645;48072;0.928044899784278;12.4631859538218;6.1674721392404;13.5708983256988;13.7385380316964;TRUE;0.821115946610809;0.960275540827505;1.78252892295616;4.93285134688795;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-19-P2_seg_0_cid_4";"20181026_R01.czi";18;4;"TSA";"hiPS";"H2B";"ZSD";"yes";496446;0.993984416720554;0.0354080754795702;-0.103639989905116;-0.014776891196715;0.981002189711426;0.193433056295833;0.108520149296156;-0.190737966782232;0.975624110620745;154.098943758373;100.986150948835;57.3545755712773;168.201699621463;521.912198691551;1383.3914958582;0.992580842237668;0.946644497083715;0;58;76.6583696917691;52.6580212147948;25.3266800417367;979.66043839612;1037;486348506;1063;2283;270.326826723281;6.65911461930723;0.0005881671813178;168.331004648782;0.833130760982874;520.068985539246;0.140898728309065;191.86298368583;1911.9449375082;7.33989853463859;11.5127075688792;0.000226823706441936;4.48003973729964;-0.193323525452114;0.950176381971248;114613;864.545932834844;1047.64680851064;84992;1102.40849727033;1107.73215547703;161664;1093.41420477039;1082.4751046327;12;12;1634.97253308035;20.1666666666667;7.52588126991709;48448;0.937589204649899;13.4911333913528;10.1068177686751;17.9522950739428;8.76209920526346;TRUE;0.784233734568939;0.945758235265349;1.66891758511458;2.53362376278979;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-19-P2_seg_0_cid_6";"20181026_R01.czi";18;6;"TSA";"hiPS";"H2B";"ZSD";"yes";443492;0.860167958225144;0.509228884161682;0.028231669774112;0.50988153615294;-0.857384767584669;-0.0700869417516658;0.0114848915147014;-0.0746813487373617;0.997141310656451;144.507026482434;97.5892627796212;53.570621192269;168.209378739271;508.70857765131;1137.31125017123;0.989002183137131;0.943750085462449;0;50;66.0266025091772;55.8901423250025;22.2188630234593;926.104939886176;963;410720132;1008;2063;219.983404742972;6.47754880649763;0.000592347566973174;169.276314809187;0.821464158212811;484.52092898747;0.135804501397181;188.602437898436;1768.80740114069;7.28611900779888;11.509734868275;0.000220080539101278;4.5011910330223;-0.179210178307831;0.939128735719034;79554;827.424504110416;956.51677852349;61769;1000.09046609141;1007.057995029;206979;998.431845742805;980.491988402258;12;12;1582.31032067218;24.4166666666667;10.1444429232079;43312;0.962419704628915;11.9462221396572;8.73305277434059;13.232268994569;10.0420288635587;TRUE;0.827349657020719;0.949813003069349;1.70856482081464;2.78784260453388;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-19-P2_seg_0_cid_7";"20181026_R01.czi";18;7;"TSA";"hiPS";"H2B";"ZSD";"yes";422976;0.965048611743668;-0.261943738818847;-0.00816423084085313;-0.26180952779613;-0.962226968682231;-0.0746661362049217;-0.0117024837870584;-0.0741939245100857;0.99717516687842;133.45450765066;96.312933618426;54.4381935517438;182.349267459765;472.286419633544;987.195312513492;0.982792226965282;0.92245739134091;0;52;64.8698980556816;50.3047761575125;24.5187575654411;848.787018648812;882;359016538;887;1821;194.828768642207;6.35043253428559;0.000547100095981277;181.4486244761;0.808083169243079;483.703040684669;0.132634537327786;194.172586367384;1753.36353826258;7.31143990262838;11.5792122518631;0.000214118485852304;4.54176997932534;-0.17533006593077;0.936685276712852;78954;769.960673303442;917.736798679868;62436;905.49878275354;940.121621621622;186432;916.772673146241;938.658819682851;13;9;1346.27526536132;25.7777777777778;10.962337319485;41022;0.987542016243051;10.2844438515322;6.72777674235925;13.7684290788952;8.15441206891365;TRUE;0.850316629871177;0.976189439294948;1.58611670039966;2.86449323799437;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-19-P2_seg_0_cid_8";"20181026_R01.czi";18;8;"TSA";"hiPS";"H2B";"ZSD";"yes";728860;0.125013443265534;0.992049645855844;0.0144616444497186;0.991800706738934;-0.124565994469952;-0.028542444426909;0.0265140927630251;-0.017911258442861;0.999487963762419;172.176477108428;123.805914718966;51.54284200329;173.47716956924;846.702350177107;1752.01366085035;0.995085853609616;0.978785914517165;0;50;61.0172900145433;85.9015393902807;23.5551614850589;931.900208544851;974;679224786;986;1987;234.816731804955;6.53183674249938;0.000485992955290717;160.194535927325;0.848203674069962;538.111775289178;0.127802207868695;191.263575125617;1992.25256522939;7.44323196977101;11.7326020472466;0.000208701420452733;4.5342081562487;-0.187082423822752;0.948319845702861;131849;786.344431887993;959.15137067938;107443;1008.86254106829;1023.89668367347;330357;1034.64027400661;1046.71928938284;17;13;1502.8325143194;36.5384615384615;33.7584528095509;61386;0.949907455348401;15.7730400165725;9.08305144492986;13.2236693899104;21.054958998236;TRUE;0.779436642632534;0.936765775271583;1.6126539092271;3.41035973669033;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-19-P2_seg_0_cid_9";"20181026_R01.czi";18;9;"TSA";"hiPS";"H2B";"ZSD";"yes";399301;0.990587450956669;-0.135803984481381;-0.0171400060137225;-0.136687363521931;-0.988062016317009;-0.0710634685685249;0.00728468671893131;-0.0727374024182002;0.997324522725106;136.345177659952;95.3106551975461;50.7878313195383;157.833720388671;466.777761447265;1049.92285339458;0.988636045077909;0.941097752431023;0;47;65.5020448233288;47.3166057685806;22.6070533256866;787.179653945269;818;314321623;832;1691;181.429304789755;6.18837374364823;0.000623786716053457;191.359889435618;0.791385019248488;470.228176150121;0.133731573007677;190.118338392168;1689.55281516487;7.21940346639957;11.4407576320823;0.000215945101274159;4.54434159919613;-0.169632890778018;0.928614904433272;74345;727.531279843971;860.531539108494;59493;837.88807086548;860.020390070922;175561;843.514174560409;860.617805315506;13;11;1253.10274194997;24.4545454545455;7.86665732828507;39702;0.978610593704693;11.3411617082554;7.81595320350766;16.0215565123724;8.75020186562152;TRUE;0.868291726712951;1.00059434525445;1.59188913949889;2.79000422585929;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-19-P2_seg_0_cid_10";"20181026_R01.czi";18;10;"TSA";"hiPS";"H2B";"ZSD";"yes";556278;0.87479247116752;0.483805565140579;0.0258902979440014;0.484024405077311;-0.870327308080176;-0.0908336506998906;0.0214127923956461;-0.0919921298205442;0.995529477400293;148.40522574574;124.564931577231;54.7879375651769;159.758181242849;814.011844826724;1188.40494585622;0.990922989186364;0.980551838489683;0;50;63.673406102704;69.1114784334451;24.317749398682;784.360515785273;826;436322499;851;1853;195.284864779497;6.22825091431506;0.000787258174347816;159.75566641744;0.786432400515866;388.903580298121;0.148938855113258;179.40925142313;1395.85865477504;7.04729068688748;11.1092694632032;0.000243350694599293;4.38796161595099;-0.174192960526388;0.928763140274183;113151;704.564007388357;839.231756756757;89570;856.877671095233;863.165778961385;217531;857.66602920963;858.693201626961;9;9;1351.13192084379;22.4444444444444;15.2250605626317;52360;0.931523247096137;12.9915830247963;6.18227264669075;15.2644137439488;13.7931690482077;TRUE;0.82224573139805;0.972271812914749;1.72259043341962;2.67288019869382;"D20181026";"H2B TSA";"no"
"20181026_R01-Scene-19-P2_seg_0_cid_11";"20181026_R01.czi";18;11;"TSA";"hiPS";"H2B";"ZSD";"yes";526603;0.998528863379959;0.0343262507326256;0.0419740099081257;0.0398535648266475;-0.989508780585882;-0.138867082183107;0.0367668650789638;0.140335603658098;-0.989421101441738;146.114203326575;117.72288242275;55.1217627765672;153.645261225349;725.432838704381;1210.00773366264;0.991905438430196;0.977313453133883;0;52;75.2205304565299;58.6210712814017;23.0357460933569;939.465635402761;979;494725422;1000;2418;235.759107826786;6.57259143331386;0.000743870657901068;126.50046628738;0.837372278047627;398.506734896835;0.154243252469906;162.709696347634;1467.52647329996;7.15298751874268;11.1736751265198;0.000253545529256419;4.31102913067299;-0.193196700711025;0.946413094453048;102229;823.917205489636;976.427374301676;82168;1025.08588501606;1030.34181818182;218484;1030.71657878838;1040.42190173552;12;12;1704.51207611596;63.8333333333333;133.603164466848;49934;0.939159842531644;12.8261654423889;6.08938238488373;17.2891639897432;12.0535609559513;TRUE;0.803754317109463;0.947673245005932;1.81434212373848;4.50763586240784;"D20181026";"H2B TSA";"no"
