"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_volume";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_1st_axis_length";"dna_shape_2nd_axis_length";"dna_shape_3rd_axis_length";"dna_shape_1st_eigenvalue";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_eigenvalue";"dna_shape_meridional_eccentricity";"dna_shape_equator_eccentricity";"dna_position_lowest_z";"dna_position_highest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_sum";"dna_intensity_mode";"dna_intensity_max";"dna_intensity_std";"dna_intensity_entropy";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_variance";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_io_intensity_outer_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_intensity_mean";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_surface_area";"dna_roundness_sphericity";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm";"dna_bright_spots_xy_rad";"date";"group";"outlier"
"20181016_R01-Scene-22-P30-B05_seg_0_cid_8";"20181016_R01.czi";21;8;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";426123;0.998963108380385;-0.0200037361011315;0.0408969269871739;0.0211479398131126;0.999391465200562;-0.027739212785078;-0.0403171518917063;0.028575335978273;0.998778242372685;143.907039506997;86.9954441516234;56.3626212378669;185.230969747297;382.258962900782;1310.55156208074;0.989961372723916;0.874752858752737;0;55;69.1663885779458;40.8142813225289;27.2302926619779;695.573116212924;738;296399703;763;1441;166.883209407664;5.97474022666384;0.000673261757819578;203.589430760759;0.758287644328226;439.966358682656;0.134600884397846;207.183588127473;1556.27600396987;7.08335623845063;11.296774913554;0.000217529725521118;4.53876039172821;-0.157674337677471;0.912276388532548;97790;639.551385622252;740.111111111111;71450;766.687319804059;782.265923566879;141574;762.423213301877;760.99;8;6;1055.5372306312;26.1666666666667;12.0611866009204;43070;0.950975091276765;12.9939202376735;13.1013038744421;15.8685231956728;4.21298341813089;0.834174987771679;0.94611191516108;1.5175072268148;2.88601952323193;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-22-P30-B05_seg_0_cid_9";"20181016_R01.czi";21;9;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";496143;0.7171520914125;0.695445849085443;-0.0452542680031882;0.684135718436459;-0.714893199748016;-0.144520004544261;0.132857805725169;-0.0726827623571835;0.988466498933587;140.49877853697;115.435334301457;55.6527705451951;157.887767129359;671.998718226854;1134.7588189802;0.990273039042909;0.97200685745293;0;52;66.1084828366015;60.4396474403549;25.7982920246784;692.882610457066;731;343768857;758;1276;164.461249456653;6.10525131578629;0.00043276320124768;277.802602077346;0.781748759229232;659.052653998662;0.120292406814576;243.18959419418;2358.4080139173;7.46969105061909;11.8949183296552;0.000189690760611989;4.73777278234725;-0.171557460479982;0.936076890949022;105971;631.288012758207;726.931735657226;85035;756.962144999118;774.12063282795;177214;755.487529201982;763.182652097666;14;12;995.97681102107;22.25;12.1800725230463;48238;0.937286380093807;12.131342844355;5.33465805484602;13.0948591305223;12.8600762965275;0.833975670948437;0.939041933298771;1.43743946808546;2.6612769430462;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-22-P30-B05_seg_0_cid_10";"20181016_R01.czi";21;10;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";399079;0.768576941202826;0.633966075643109;-0.0858865553214394;0.632887421141716;-0.733819828843834;0.246904781152965;-0.093503997839101;0.244121841975031;0.965226154151877;123.30375675148;108.18479026846;69.234723462433;192.331565418186;541.904913265758;858.299135246071;0.974569710030446;0.934897604574868;0;60;59.9563720466374;60.4293811500981;30.9673974325885;655.566657228268;692;261622886;708;1335;152.846120183364;5.89389469676487;0.000830880255235883;241.221698718676;0.728879702425447;464.056398655092;0.141967150194152;230.412470574411;1615.0038959017;6.98577589039964;11.1258707404342;0.000227864957310494;4.52503097140164;-0.154659587895791;0.906487831704342;94372;613.566492179884;680.875862068965;69515;716.829490038121;724.929064039409;123475;717.003441992306;722.00245426149;7;7;956.067956921128;43.1428571428571;13.6217113612117;43784;0.89575021272448;10.0780936080245;6.33203756998491;11.5820455337459;11.1161216871227;0.855944824685232;0.939231016997756;1.45838405046922;3.70577899324641;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-22-P30-B05_seg_0_cid_11";"20181016_R01.czi";21;11;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";438085;-0.0352895568027688;0.982013156584065;0.185485329545127;0.991928281384457;0.0570364712387265;-0.113248070792887;-0.121790524140185;0.179991669930678;-0.976099414498967;129.836598513519;111.946612208851;55.1487918769296;148.568092671545;705.764939080658;903.036600227668;0.986373653000049;0.977592462171123;0;55;57.236997386352;63.3625871691567;26.0339888377826;705.682878893365;748;309149084;768;1473;176.377160034951;6.10594009732077;0.000616620240319;219.580876067385;0.778509312689186;513.490956581708;0.134625469614803;214.71117996382;1834.38295025945;7.21820664152896;11.4571593167271;0.000215484838453615;4.57165731182782;-0.171207916023884;0.929123107077234;100177;638.508989089312;699.34766214178;77410;780.030461180726;773.895986189038;140718;782.660093236118;778.303761931499;7;7;1123.8098714399;29.1428571428571;10.0203873810001;44780;0.930482740648581;11.1127769920399;2.89457204799517;11.0440364346812;14.5581298184765;0.818569300643472;0.903671390758385;1.59251401026227;3.04572808047818;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-22-P30-B05_seg_0_cid_12";"20181016_R01.czi";21;12;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";486506;0.938168704280121;-0.346128268339403;0.00589102416605033;-0.332372413547661;-0.895865144948531;0.29488001081601;0.096788744293236;0.278605211585702;0.955516130191126;134.471394327081;105.28616527824;68.4206432085562;215.885780721351;532.895575596615;1017.34258623661;0.97722504513235;0.914264248334712;0;63;63.0312473021915;49.6593382198781;31.6706248227154;747.408506781006;791;363618723;810;1424;173.994614624096;6.04321284467572;0.000615542570438087;244.785507166217;0.771062063524164;554.325159355248;0.129822813445488;239.475244076442;1972.51513025478;7.20185821821105;11.4723397325254;0.000208922923174527;4.60469896340408;-0.163811937612742;0.922115244578538;104827;680.073759622998;761.32197891322;77664;823.645781829419;837.842738205365;180589;813.663650609949;819.059968711976;6;6;1121.98615725875;30.6666666666667;17.5277557668465;47156;0.949782728642845;10.1621021384309;8.31594936385864;12.8919650876323;7.60415600326329;0.825687175999943;0.908669305344759;1.50116856722839;3.12434043860507;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-22-P30-B05_seg_0_cid_13";"20181016_R01.czi";21;13;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";495403;0.711868402536277;-0.692868166876597;-0.114791466579675;-0.666118528071222;-0.717895846193905;0.202266311030202;0.222552205180443;0.0675222729667855;0.972579692684728;142.539903339722;94.7133591324416;74.9381421412344;274.712116018639;405.140119269079;1108.52133566063;0.968806472671772;0.735000164194448;0;66;53.5242176571397;58.5033679650709;32.6317886649859;709.597525650834;744;351536743;757;1414;156.897426451837;5.89894551108035;0.000797806580880371;200.432235793005;0.746115333587131;409.50644313683;0.141449297663463;227.621619652468;1437.59353675432;6.96618337628957;11.109462429879;0.00023140003273256;4.46358268456456;-0.153146369468978;0.904773932456595;104052;657.263531695691;733.996028594122;78507;769.718420013502;770.480909090909;189825;761.862478598709;752.275302852677;6;6;1056.33155566049;46.6666666666667;28.003967972811;46858;0.967045013785196;10.4546626509768;10.4748889095487;7.56167418781893;7.40457921744108;0.853901263898766;0.952646613217406;1.48863477883697;3.85414859018741;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-22-P30-B05_seg_0_cid_14";"20181016_R01.czi";21;14;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";512677;0.803768619909348;-0.572313605068264;-0.162521208163084;-0.584945278824749;-0.810072264815465;-0.0402733976388912;0.108604909786153;-0.127436506663162;0.985882807609419;136.961187492341;108.257525501042;61.4466803440618;195.002600143668;661.624233076654;1024.77934677677;0.981728427014824;0.955579596429499;0;60;69.2676734084033;63.2926969612446;29.286857026939;714.658367744213;755;366388908;779;1323;164.297732587012;6.00260783961234;0.000606810428091762;264.584919134255;0.756421168273879;567.987081823469;0.128463040026718;253.700223416589;2007.36340815962;7.20326874106904;11.4949470258303;0.000204928775544354;4.64233759307555;-0.159326778928761;0.918211394615845;108669;652.100700291712;720.431594860166;83548;780.683128261598;782.304163126593;190689;778.528310495099;775.402417962003;10;10;1049.76021375855;27.4;7.69675256195754;50142;0.924435521876028;11.056251991689;5.72368988038161;13.2328152582832;11.4184973675193;0.835294982925774;0.920909831261611;1.46889795339845;2.95325090052231;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-22-P30-B05_seg_0_cid_15";"20181016_R01.czi";21;15;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";396698;0.824648681495344;-0.5651244783043;-0.0242667700628565;-0.565188417207863;-0.821500182047911;-0.0754950591053432;-0.022728949867108;-0.0759721983132074;0.996850851392222;138.659698412916;85.7666745274852;64.5317938448098;231.353105667852;322.749590935296;1133.69585223907;0.978956336914567;0.6972590804092;0;63;71.0779434229565;57.2932936389899;31.0383238634931;685.82489954575;726;272065366;734;1171;157.673009883422;5.831266970115;0.000600433065321839;320.453446060049;0.719912529693578;595.536556114349;0.121929335007236;285.423286775902;2061.69277839733;7.13231795611074;11.4931874289184;0.000193502968820021;4.73171447055793;-0.142630281613613;0.894544613348165;90508;639.48101825253;720.305891848265;64348;749.109451731211;755.501359927471;135920;746.796909947028;743.141816623822;6;4;938.350933960236;37;3.74165738677394;42700;0.915907592747874;11.6655437410184;12.6365550116753;9.36888775987466;6.63678518702879;0.8536549856295;0.953414421275715;1.36820773725443;3.43183125878885;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-22-P30-B05_seg_0_cid_16";"20181016_R01.czi";21;16;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";475494;0.817719433597251;-0.574023764062974;0.0427977360191628;-0.574956012770786;-0.818081800622559;0.0129518673893506;-0.0275773692746461;0.0351978093228409;0.998999801262624;137.40530292599;110.371781827033;51.7406754894327;165.816817768327;652.633680014134;1021.7711505941;0.986744139066637;0.967184955820239;0;50;65.8917000004206;58.8672054747273;23.2029173869702;714.395027066588;753;339690549;761;1382;176.110357291617;6.14464422589398;0.000457734654171187;244.258503549829;0.793178748288173;609.903167976197;0.12080949128641;221.443277415585;2195.35416835496;7.42864958277343;11.8233787768381;0.000191550063039765;4.70676002820307;-0.17030786510051;0.934176668452842;100079;644.434606660738;779.997026022305;78507;779.145235456711;804.04789430223;177279;781.99261615871;770.788053949904;17;15;1064.29898843016;57.4;124.718776987803;44926;0.978069425915727;11.2162446096711;5.0590633209176;13.8659880199102;11.7411900194686;0.827104597877686;0.970087766599033;1.48979058938909;4.27445756405998;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-22-P30-B05_seg_0_cid_17";"20181016_R01.czi";21;17;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";627023;0.972313347993463;-0.202372771872043;0.116841835480998;-0.204906782079503;-0.978730692413154;0.00997208033918208;-0.11233861300357;0.0336376713417236;0.993100469789004;141.460365892657;112.572673760059;75.0813483868058;282.470550254285;638.845478251953;1070.80395943425;0.96457932394257;0.896937247439277;0;66;63.6244778899658;53.378432689072;32.7270147985002;741.135540482566;770;464709030;788;1464;159.451106977463;6.06258098319363;0.000604594345118452;192.431248422251;0.78845085629267;465.046389381785;0.130423958951238;213.556371096178;1667.75430910489;7.22426799032329;11.5138464299563;0.000211493431821015;4.56039510720715;-0.161134135609123;0.920857025458079;109946;663.038728102887;744.8828125;91657;790.975048277818;800.862509992006;290711;800.630096556374;799.896628278063;35;31;1058.27780584027;41.3225806451613;85.3831543016628;53740;0.982616270203096;9.7075975452592;5.19451669124886;12.3101948080571;8.23831932089591;0.838254922891075;0.93010073914864;1.4279139887843;3.62675970281763;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-22-P30-B05_seg_0_cid_18";"20181016_R01.czi";21;18;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";477526;-0.95468638993164;0.2921708660924;0.0566575845417827;-0.186494160583285;-0.735656688664971;0.651175217964279;-0.231934958442295;-0.61110180938147;-0.756809588749419;115.447589243356;109.789609397916;93.4263582811218;318.798396312281;541.673290041558;687.037826921983;0.885825406095881;0.808465414367584;0;79;56.3749848175806;49.2175085754493;39.4668813844691;684.349327575881;714;326794597;735;1253;136.439063747634;5.74703918510532;0.0006604167372195;228.002906181013;0.709103732698378;403.648809602114;0.127226742646669;237.578393293132;1386.59233222744;6.99808767452248;11.3289493539991;0.000207696053662089;4.59427656322435;-0.133110722832873;0.87743607919906;95959;650.621150699778;702.037037037037;73111;734.379723981343;749.641658440276;194538;722.421927849572;728.177629826897;7;5;1005.01912108462;21.6;7.57891812859857;45952;0.96125104298148;6.6905584511932;7.88787571668979;5.83660768932405;5.83333842574672;0.88594650621959;0.93649683036254;1.46857617971895;2.62211623342099;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-23-P31-B05_seg_0_cid_1";"20181016_R01.czi";22;1;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";673733;0.798983354931615;-0.598461390900867;0.058902989255388;-0.599070048435388;-0.783595218855903;0.164601367107905;0.0523514623467385;0.166800769144419;0.984599831303555;142.432717098356;117.444555659645;75.3981930529167;289.680835038789;663.346064718198;1135.81349929969;0.96692981597095;0.899608947640268;0;68;64.5897736937333;61.5866567319695;34.9607559671264;720.451248491613;751;485391781;761;1279;149.705737887825;5.90164047079777;0.000583149932021298;238.274232665324;0.7549454764059;502.860185743165;0.123079110829805;250.974638352175;1773.16651030733;7.18324210365298;11.5478672325411;0.000198560079451237;4.64795847428339;-0.147185935044542;0.904254546715765;122316;652.81446417476;720.739068100358;97338;767.00265055785;776.476112026359;307462;775.512020997717;782.504318437852;19;15;1000.5967203684;61.0666666666667;122.372364345695;56464;0.984411819116785;9.93211746169497;6.25648992859634;11.9732084505357;10.0960916866188;0.851124130666251;0.928217954084196;1.38884722937648;4.40886875698179;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-23-P31-B05_seg_0_cid_2";"20181016_R01.czi";22;2;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";467987;-0.974819462583547;0.158203934273205;-0.157157661438454;0.146132325061736;0.985547898705615;0.0856777855047552;-0.168440965742824;-0.0605545583538279;0.983849981715809;112.665380464885;108.932923903115;71.6230016292891;254.006111388721;605.462240974786;668.828869434473;0.925077889214178;0.90774411457903;0;66;55.3141027421702;54.0015940613735;29.9380623820747;676.465664644531;709;316577137;722;1019;142.829741146425;5.78668561764648;0.000414094477338525;371.319563746091;0.72465930643317;702.551449839824;0.104003482086279;308.634699044283;2438.88623561322;7.376752923422;11.9838538364904;0.00016349086082336;4.91509454057663;-0.134499180787772;0.892898542478727;86851;615.450507190476;682.167378309137;67499;723.836042015437;728.368015414258;209274;730.806531150549;726.519636934893;7;7;865.894543431946;45.5714285714286;20.7629969131705;43306;1.00489189082373;6.65029188756171;1.14705031233918;8.47821755300356;7.70963858749439;0.850262312825464;0.936569651429787;1.28002733721446;3.80865281192762;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-23-P31-B05_seg_0_cid_3";"20181016_R01.czi";22;3;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";637177;0.951194536732344;-0.293733607226906;0.0946019094733874;0.288895996495052;0.955375253609196;0.0616216520412771;0.108480673392417;0.0312840658584356;-0.993606184926248;128.602952572242;116.766739120485;75.7884497469065;315.742500077652;703.599597669378;859.793826607558;0.930129977041032;0.893655781564205;0;71;65.46021906001;58.8916093958194;33.8411540278447;684.568302057356;712;436191177;720;1255;131.818710953957;5.69406423470571;0.000721279562773224;199.980231920856;0.720298142823065;371.240465742826;0.13095135864385;238.55810535547;1284.98163105045;6.91814457113868;11.1727760326762;0.000215432838337862;4.52571461700733;-0.133167484521643;0.875055405644955;105352;620.853975244893;688.488372093023;85130;726.913121108892;731.914163090129;319313;729.474816246128;727.058144273876;6;6;952.441165732479;42.5;24.6694818213381;53300;1.00285163327317;7.46133305819985;2.44873410583881;10.426012286763;8.45540454709309;0.854096531230296;0.940668191453267;1.39130188013391;3.67806609005481;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-23-P31-B05_seg_0_cid_4";"20181016_R01.czi";22;4;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";420882;0.57676485694712;-0.802322689489351;-0.153689953221879;-0.81247036041957;-0.582974998219152;-0.00566258695955202;0.0850541782069711;-0.128134512844723;0.988102896153828;138.448704706085;97.9616337495469;63.6475464629393;193.804633088131;433.718575896525;1067.0482519945;0.983367520541055;0.894611789946212;0;60;54.8297575092306;63.1298630019816;29.4433166540741;647.457128126173;682;272503051;694;979;140.387297533014;5.75898473023195;0.000499268117768028;422.076337870641;0.707469917218034;754.23055079428;0.11261737977337;322.753629935582;2594.84586530648;7.31076909248602;11.7860186847701;0.000176436926515866;4.85866131832545;-0.142334958925503;0.900871974805061;90487;604.789063622399;667.259968102073;67407;702.950316732684;705.406055209261;155587;698.802740588867;696.405837004405;5;5;859.536675526777;66;46.7375651911821;43556;0.932320991149304;11.1649365839626;9.13307789428366;8.84328955824716;11.4257966998459;0.8603581920746;0.945923221348204;1.32755766858941;4.58349784423754;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-23-P31-B05_seg_0_cid_5";"20181016_R01.czi";22;5;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";655134;-0.91505519416699;-0.389719108535238;0.103889403071297;-0.373769233678083;0.916170084807894;0.144668364402157;0.151560389230532;-0.0935488757046044;0.984011207390797;134.072026656152;121.926721876826;74.6541717843932;287.308862600301;753.929337350617;964.401277785838;0.954592642166958;0.924541262906937;0;68;64.6196365934297;58.3175350386333;34.7507319113342;709.302554897166;738;464688220;754;1338;145.533631905856;5.86387068265277;0.000665084302673855;201.533709035798;0.757713862374378;430.336198141274;0.129424070090624;224.479148992821;1519.81108352929;7.07497102554347;11.3554588790305;0.000210843668719548;4.55936241905271;-0.146072681192459;0.899635793150206;118984;642.667669602636;722.395178962747;95901;750.969416377306;754.886217948718;296638;765.173804435035;765.251947708966;14;12;988.66947441516;144;210.438035218605;54570;0.998702140001808;9.06274935949474;3.77463796705117;11.0452457926352;9.60045072637134;0.855784078002643;0.956959024799445;1.39386143133024;6.77027500257308;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-23-P31-B05_seg_0_cid_6";"20181016_R01.czi";22;6;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";606028;0.579585121573457;-0.804813589298513;-0.127891255882193;-0.814350207534402;-0.577833600867344;-0.054240844364331;0.0302460962664152;-0.135585457144647;0.990303871279679;140.352055274224;99.3976843814273;79.672735888899;317.456307073345;520.550585475484;1076.6595750904;0.955542624708903;0.792519031907725;0;76;61.6493478849162;60.7541664741563;38.832634795752;672.960836793019;701;407833110;716;1136;132.272174534029;5.71937332478675;0.000667214383491582;271.966105051525;0.719978309858994;505.577859477784;0.127306313093374;279.476690771347;1750.3453328596;7.04037307876987;11.3473395771835;0.000205515747036751;4.62571388257931;-0.13794017362844;0.887093452045871;111567;622.671596439807;685.707298136646;86755;719.684894242407;713.174630755864;273965;718.297727811947;711.37019790454;4;4;944.923521097628;45.5;7.5;54340;0.954138275871805;9.2348986766513;7.88335688439438;7.44053994786988;9.95607024005116;0.865200313944726;0.961485824881198;1.40412854572733;3.80566680377598;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-23-P31-B05_seg_0_cid_8";"20181016_R01.czi";22;8;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";379413;0.700025345779195;-0.710062981735825;-0.0759939289361155;-0.710538526420884;-0.703202959496059;0.0253100815412041;0.071410907698734;-0.0362789157006198;0.996786999582775;117.309458800941;84.1858486870612;69.4897875156438;275.772302882275;342.971551144424;751.626246908072;0.930260056176669;0.594537919200709;0;66;52.4651501134647;55.0789535413916;31.0954342629272;660.05413098655;692;250433118;699;991;136.210054678796;5.64284218426041;0.000521876765785738;401.545161771425;0.675982145165235;644.43200641618;0.108823801741176;317.35397385952;2176.18286389329;7.15491956853091;11.6919111279498;0.000171333886560815;4.88036526371295;-0.119285200454378;0.860064180066389;76645;623.421045077957;693.459566074951;58582;710.148936533406;714.814576634512;152679;702.134340675535;698.363658656204;4;4;862.38200850994;56.75;41.6435769357052;38420;0.98495968256674;7.19936085917733;7.39651449656268;5.37762984608305;6.20748487586466;0.877873658617569;0.970125104806752;1.30653224943988;4.25018658895467;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-23-P31-B05_seg_0_cid_10";"20181016_R01.czi";22;10;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";662600;0.300892416051751;-0.945327559898383;0.125775826211194;-0.951275644786511;-0.28820216460476;0.109609123494072;0.0673676598862334;0.152628034167056;0.985984929696064;148.682354692719;118.735625296216;69.31971635129;255.494074504179;696.275849640145;1204.04203199466;0.977226915648157;0.930243130025769;0;66;62.799003923936;74.8477618472683;31.5059296709931;717.55390431633;751;475451217;766;1437;156.98640914824;5.95797776185123;0.000731296741955824;179.592990418731;0.770094815337656;405.47068403356;0.140544276948454;220.675844790223;1442.28974571551;7.0415936396787;11.1861762479146;0.000231236413947243;4.44228519622646;-0.160870432637151;0.915806850663024;118667;636.265355996191;718.867047891351;96173;768.78480446695;772.498907501821;304003;779.976523257994;769.554738365083;5;5;1052.70758515864;42.8;7.16658914686757;56930;0.964344015274982;11.0537001293335;6.25430983806357;9.74510550982705;14.7871905319368;0.827624781732459;0.930573546331723;1.4670780534065;3.69102467191243;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-23-P31-B05_seg_0_cid_11";"20181016_R01.czi";22;11;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";471833;-0.305250495197428;-0.946024629581335;-0.108901494054138;-0.942207766501718;0.316625385961615;-0.109512052800142;0.138082076771634;0.0691792251341192;-0.988001809150305;122.29540374923;107.23129777126;65.590964151492;220.369537994331;620.232363272764;765.873637487106;0.957709717689357;0.934751725319027;0;60;55.0395542490669;58.3038172404219;31.0571282636017;688.894765732791;722;325043284;732;1096;143.7967827541;5.80844689808876;0.000477324061465651;326.559222911562;0.725913226056398;621.357584178752;0.109611170679129;286.325961095305;2158.87111380345;7.28792339934237;11.7976975957472;0.000173596003015657;4.83180259003456;-0.136568034749768;0.893455218774422;89505;626.465504720407;700.379683597003;69944;736.764411529223;732.465181058496;205063;745.779414131267;747.803162310423;4;4;955.992622086372;32.5;7.29725975966321;44194;0.989815131487502;8.07769465961525;2.57515630913372;9.21850182802593;10.9316358210992;0.850292841126947;0.95619519085518;1.38771938711055;3.21637549129034;"D20181016";"CBX1 TSA-50nm D20181016";"no"
"20181016_R01-Scene-23-P31-B05_seg_0_cid_12";"20181016_R01.czi";22;12;"TSA-50nm";"hiPS";"CBX1";"ZSD";"no";615704;0.165521534101823;-0.97654958073696;0.137671849377596;-0.966541711540826;-0.132894784304006;0.219399398715044;-0.195958520101349;-0.169380909984744;-0.965872851742107;130.498679971315;128.510641069215;71.55262429737;247.270397048724;810.874553126975;918.444661677979;0.963076657834643;0.952370651776381;0;68;61.347135961436;63.9474049218456;30.1330087184751;696.493608941959;729;428833901;741;1174;145.402149167326;5.81629497990812;0.000573267014044611;288.368782759709;0.736948462968019;570.20359138117;0.119540291077538;271.055975712134;1992.44558276497;7.17531881319075;11.5636871421696;0.000191262339983993;4.71411811775606;-0.142375821185922;0.898148823266253;111721;630.989026234996;690.41904047976;90096;745.951030012431;748.626016260163;278384;750.032347405023;748.806938559322;6;6;981.322163809984;57.6666666666667;35.5886998295183;53902;0.969685731600975;9.6355400613194;3.71352566512909;10.6572709885916;11.6397996081345;0.845885320681816;0.922248259456462;1.40894640124653;4.28437511234314;"D20181016";"CBX1 TSA-50nm D20181016";"no"
