"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_bright_spots_intensity_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_intensity_entropy";"dna_intensity_max";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_mode";"dna_intensity_std";"dna_intensity_sum";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_outer_volume";"dna_position_highest_z";"dna_position_lowest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"dna_roundness_sphericity";"dna_shape_1st_axis_length";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_1st_eigenvalue";"dna_shape_2nd_axis_length";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_axis_length";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_3rd_eigenvalue";"dna_shape_equator_eccentricity";"dna_shape_meridional_eccentricity";"dna_surface_area";"dna_texture_distance_used";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_variance";"dna_volume";"group";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm"
"20181107_R01-Scene-02-P5-B02_seg_0_cid_3";"20181107_R01.czi";1;3;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";722.695238095238;2;2;165;150;5.86391118141663;815;547.0286742374;585;630;142.48512741264;160841200;632.235128788068;641.373897707231;80054;613.737477415139;620.099518459069;52026;493.886812849498;543.646455223881;74929;58;0;56.3688130681876;44.373424889551;29.7210324221925;8.22660012632895;2.36980659241763;10.2343728529321;9.5779832470493;0.907709338001431;104.975557045082;0.984410810979817;-0.0474258977036368;-0.169369830409857;149.623218867882;99.2663852541776;0.084942799301721;0.971409012423255;0.221696304501594;505.856205925459;57.4531624717126;-0.154013233434167;0.232626986417914;-0.960294022223023;584.399077695802;0.955255431801412;0.966669052494056;35250;"[1, 4, 7, 10]";"[0.00033292322271115334, 0.0002085149139073846, 0.00017840333897679538, 0.0001649057520967356]";"[489.3253065950812, 1154.2788854370176, 1638.311959429207, 2017.4278969870718]";"[0.7868848366210669, 0.4792564162564282, 0.2852715141696535, 0.1589489930552301]";"[4.953591951961219, 5.7679209049019695, 6.110080648389262, 6.297535644434745]";"[0.00016595593342657932, 8.667426505037823e-05, 6.378928351750836e-05, 5.335763157994381e-05]";"[12.243249556818805, 12.909779144801378, 13.132205482798089, 13.231485392396394]";"[-0.18913622298973773, -0.07018183091848178, -0.03569544717640035, -0.02493133501875927]";"[0.9546435708514187, 0.7604775762445116, 0.5832794471242114, 0.5076691360420093]";"[0.10873666835227805, 0.06308672016224501, 0.049681322512850325, 0.042949499935240616]";"[7.757901516388786, 7.621616779265565, 7.531478097651401, 7.476056820578474]";"[332.2030268018756, 337.2239299202158, 338.8925017133423, 338.67464090368173]";"[4290.537891403221, 3376.3806189433226, 2987.456193676854, 2779.1349206660716]";"[1194.965799499576, 1132.664876095086, 1156.442038276516, 1199.1407044132854]";370.389340224;"CBX1 TSA-50um 20181107_R01.czi";0.804719983745472;0.876708397669503;1.32112862109602
"20181107_R01-Scene-02-P5-B02_seg_0_cid_4";"20181107_R01.czi";1;4;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";759.340425531915;1;1;47;0;5.98212582347799;861;547.429005235835;579;614;141.349798097308;246434473;641.950479478983;627.203675538657;117002;610.29275198188;634.405925925926;84768;489.189775259215;555.204400283889;113998;52;0;54.6538640104672;71.487585718189;28.0853194481159;14.0414183590838;7.20239013122073;12.8006359035369;19.1221283412217;0.855171964033157;146.479541305358;0.0157325220461554;0.998846386497911;0.0453694162419171;142.74407493114;108.097465420423;-0.999659445329552;0.0166577449291758;-0.0200876304547762;620.072561397578;55.2881716301319;-0.0208202092564021;-0.0450379363863357;0.998768293035266;1348.34165607824;0.973142053763573;0.994380362683953;49714;"[1, 4, 7, 10]";"[0.000287603416426437, 0.000165414223451225, 0.0001351636669802614, 0.0001211872179558136]";"[418.77434415801815, 1056.5641353907627, 1585.9604376994153, 2036.921637334396]";"[0.8220173939524822, 0.5415103821503044, 0.34421054990156663, 0.20622453409135494]";"[4.916514905325259, 5.776813778261409, 6.152261304120204, 6.362586839097086]";"[0.00016885129162542455, 8.447391715203982e-05, 6.029819461571914e-05, 4.925572888958248e-05]";"[12.394610094502278, 13.158923508708877, 13.43864714370365, 13.578664099364087]";"[-0.20599406051949964, -0.08048594031477575, -0.04238452511091791, -0.02995905663852066]";"[0.9659409529706515, 0.7914871890284337, 0.609330294004367, 0.5246107256094468]";"[0.1102679197245533, 0.06110175914737129, 0.04665495159235956, 0.03988132053102786]";"[7.905316773527911, 7.789221352208101, 7.7062954376168085, 7.653485407110803]";"[304.3153755259748, 309.1210370488421, 310.8583692658677, 310.5784549891199]";"[4507.610187044899, 3711.920711206457, 3348.8615731173395, 3135.6260793773645]";"[1231.596132800733, 1192.1212116493034, 1233.7055027041906, 1293.1369291779386]";567.080771904;"CBX1 TSA-50um 20181107_R01.czi";0.80156576277632;0.875156390561074;1.3871030184175
"20181107_R01-Scene-02-P5-B02_seg_0_cid_5";"20181107_R01.czi";1;5;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";679.598214285714;1;1;112;0;5.63012960433393;771;539.537320116541;577;608;128.770530743506;195184100;610.254487934079;614.887950882579;122328;590.104803844361;612.517612524462;62221;480.516638256874;547.087105038429;80958;50;0;56.1565919029638;49.096397631592;23.5006910620795;8.5496805014086;2.93710403866825;11.1694120292722;8.80496699667528;0.997163291402963;112.082598234697;0.993127541486104;-0.11465737315804;-0.0234813356149984;166.203143243108;99.3895413538685;-0.115161792482475;-0.993116462083464;-0.0213881811065347;520.87899480837;51.7419803052544;0.0208673882886579;-0.0239453444184984;0.999495459012541;730.802769049943;0.947727090616876;0.973795496002193;36746;"[1, 4, 7, 10]";"[0.0003423895935151176, 0.00024660024880680673, 0.0002222380065322791, 0.00020934197900452823]";"[471.6638479439453, 1011.3353039605337, 1423.962120192974, 1758.9706994101462]";"[0.7685797044547737, 0.48739844131189874, 0.30338273093670876, 0.17991621019968262]";"[5.020013684066049, 5.69246661092209, 6.003106329518863, 6.174109785761606]";"[0.00015271034301640209, 8.885796163472077e-05, 6.846534113775168e-05, 5.910032354847195e-05]";"[12.23192100856993, 12.735315312419193, 12.90268552835657, 12.978870697946737]";"[-0.16148990116384485, -0.0628225867822287, -0.032993176634619856, -0.024502181234560008]";"[0.9308497720062288, 0.7254889037251312, 0.5428188791885934, 0.4761954980284377]";"[0.09943641704633545, 0.06289946994683776, 0.05160280205147165, 0.046267069152267984]";"[7.616405300351966, 7.4685306258832, 7.371188718645949, 7.319593048747247]";"[328.16475484721076, 332.7851502889788, 334.72688502965224, 334.97649246421645]";"[3823.429629625188, 3095.2422166471415, 2767.940729439598, 2583.4724349862204]";"[1073.7733693922844, 1026.6443801519201, 1047.9757124081405, 1085.6107835990924]";455.715932544;"CBX1 TSA-50um 20181107_R01.czi";0.814290334744689;0.893177753344325;1.25959445055426
"20181107_R01-Scene-03-P20-B02_seg_0_cid_1";"20181107_R01.czi";2;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";808.243216457396;3;3;116.666666666667;80.1013247220183;6.08175344587603;910;577.252962396674;610;676;156.19078287038;289951854;687.560915134455;690.523388285753;166970;637.497716150082;679.605241605242;85820;486.815490825728;577.270742358079;114287;58;0;68.9036524280504;58.6981978753564;25.3941560354851;11.3648271337163;5.18717676681797;15.0520999603934;11.0305439215223;0.929785507743658;138.37525157607;0.996496694638944;-0.0652442133487809;0.0523214124251067;176.325450526371;115.925719870666;0.0581378332802061;0.990143110652668;0.127422967978857;665.346332471129;60.1998382860427;-0.0601192973606837;-0.123934712859459;0.990467494183076;1068.06095906364;0.964244829684444;0.986278621162605;49240;"[1, 4, 7, 10]";"[0.00025932589759900253, 0.00014606537167102836, 0.00012078100771212316, 0.0001110459624026237]";"[339.9331963153371, 900.8545971928423, 1448.337571450629, 1960.1036923755853]";"[0.8575672221132441, 0.6082969603050435, 0.38516325361399095, 0.20357516663768305]";"[4.87615678183774, 5.764430348251407, 6.1619321938666864, 6.389822013836659]";"[0.00016869232038008722, 8.128622951698992e-05, 5.6627338951451764e-05, 4.5576293128246135e-05]";"[12.45775075121678, 13.246007251342023, 13.520173484630407, 13.637943459286184]";"[-0.21305303930853814, -0.08498261862243582, -0.04384018219526457, -0.030183673571597756]";"[0.9704546171148025, 0.8084320915898622, 0.6154651284044905, 0.5206267202318708]";"[0.10846551083685847, 0.05713296145107665, 0.04259077657490258, 0.03586939903834234]";"[7.950229922927219, 7.830933688300892, 7.727657501310963, 7.637699546607136]";"[305.9977061599981, 311.3853837298409, 314.37723780737963, 315.46558659280583]";"[4587.86644522205, 3815.03002902497, 3334.7367843582592, 2980.231839947014]";"[1231.9499103843384, 1178.9711565544496, 1195.7685889522202, 1235.0838830806485]";632.748298752;"CBX1 TSA-50um 20181107_R01.czi";0.763634878201071;0.849420673970308;1.40015429821561
"20181107_R01-Scene-03-P20-B02_seg_0_cid_2";"20181107_R01.czi";2;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";762.555613300493;5;5;85.8;107.896987909765;5.94738996419306;877;554.427061613706;587;641;141.949081396587;259253975;651.356668785384;654.706835026077;135302;619.40347588825;653.148235294118;84295;484.774839314995;556.244413407821;114043;52;0;64.8470745733062;58.8806540535107;25.0346508927368;11.5890891349671;3.89295609533842;14.5874390846084;11.9071195873107;0.922693535816417;134.751180871041;0.888859217864295;0.458180244092342;0.000393371522666271;149.740966899732;124.291078707558;0.455847308371253;-0.884419255936136;0.100029051680276;752.815548556667;55.9368664183187;-0.0461792406645775;0.0887324272904404;0.994984439113894;969.207584379814;0.980018185337725;0.98799304737571;47308;"[1, 4, 7, 10]";"[0.0002948609265209724, 0.0001769867962753371, 0.0001500661299159724, 0.00013844947134070246]";"[354.78597878688186, 865.392584094637, 1348.0350610428634, 1775.7676232546476]";"[0.8275901892753789, 0.5689837890521628, 0.3508142168975532, 0.18715813236148499]";"[4.876148554161913, 5.710858458349353, 6.085001807289336, 6.292164847495595]";"[0.00016844229653042476, 8.562875410996772e-05, 6.171783067659408e-05, 5.120203938282697e-05]";"[12.317262070980677, 13.037952449308015, 13.284086963156561, 13.394122424740765]";"[-0.19894835873146477, -0.07889477940489725, -0.041948322745935525, -0.030442817938690324]";"[0.9619584871632468, 0.7835592391449033, 0.5970431581077369, 0.5167965893105329]";"[0.10787947831546929, 0.05966881872603683, 0.04598471018333801, 0.039975203855453084]";"[7.8333807225596805, 7.709710109026577, 7.608086353969934, 7.531290984589029]";"[297.5028315322193, 302.4034955312203, 304.8855426191263, 305.4641697528299]";"[3916.8931003379976, 3267.9568102247185, 2876.466734824624, 2609.46423445538]";"[1067.9197697812192, 1033.3373485798425, 1056.125448966869, 1096.3079644275062]";589.050149184;"CBX1 TSA-50um 20181107_R01.czi";0.782647915592996;0.851635790085753;1.37539392662583
"20181107_R01-Scene-04-P1-B02_seg_0_cid_1";"20181107_R01.czi";3;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";964.566602379102;9;9;18.8888888888889;8.58220956325668;6.18985669002305;1190;646.525309870411;675;762;151.353754654622;412593057;728.920835093224;762.511335012594;314887;659.610352087964;728.513671875;85490;538.286103970558;605.990646258503;108146;101;0;53.6873936411928;54.0536205086419;44.7783333594497;5.87350427033567;6.82918280084014;4.037857646328;4.27544334989789;0.963887885391672;125.799812408483;-0.700207123592774;-0.698008590132275;0.149979972567965;395.509334374059;110.049459577737;0.187749821382578;0.0226500440150247;0.981955691503913;626.823902949985;90.2235577024061;0.688810560779046;-0.715731083304108;-0.11519126595183;797.247892842137;0.77580430301646;0.868269222248978;55592;"[1, 4, 7, 10]";"[0.00039762910265542906, 0.00025264967482536814, 0.00020905387316620002, 0.00018616336681237343]";"[163.93870133321232, 403.80525925432437, 616.028723835479, 804.0642932977577]";"[0.9058131399757805, 0.7602068084497233, 0.6343603732964188, 0.5271070522987482]";"[4.4263199320256605, 5.196640092151526, 5.555726966999408, 5.772005459969321]";"[0.0002327848955731419, 0.00013012973831553164, 9.699149701033559e-05, 8.025514964930892e-05]";"[11.865268396608986, 12.556280961813126, 12.834835979080598, 12.990254743975253]";"[-0.2396834234063866, -0.1278666311932829, -0.08266015900194147, -0.05825730288229383]";"[0.9774232304133676, 0.9005624767241657, 0.807265711115924, 0.7183122461360948]";"[0.14356601718743173, 0.09104637807254402, 0.07244030913274864, 0.06181853715229353]";"[7.713263338719067, 7.636816325126788, 7.583624149090995, 7.54788309807861]";"[250.38603504877472, 254.30166803119937, 256.74596725920713, 258.2965050242389]";"[3343.8062383714196, 2976.633935098799, 2762.659166058695, 2602.4557596806503]";"[876.9362349261587, 845.1097985882786, 844.6719724735448, 851.6300132445992]";803.91040704;"CBX1 TSA-50um 20181107_R01.czi";0.816066791957768;0.831817808852983;1.49192396284136
"20181107_R01-Scene-05-P3-B02_seg_0_cid_1";"20181107_R01.czi";4;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";731.952830188679;1;1;212;0;5.84231723045373;820;578.244296116789;610;656;130.861846463518;246727011;657.71394100329;659.96547702356;173230;616.769285031273;633.832466181061;63793;504.064849159958;546.324817518248;87079;82;0;57.4511381986158;47.123182784409;39.3105232690311;5.92181627052837;6.33310679015704;5.26966179552354;3.407592746548;0.956847484843511;117.483342457686;0.872620339922608;0.475591290728847;0.11111555487969;337.429131236198;89.3107955063204;0.419402836595748;-0.613111424729216;-0.669474152990204;356.800450661262;84.666134400063;0.25026986036835;-0.630798941858167;0.734477836249552;723.204314510298;0.325016766086247;0.884481581765217;42908;"[1, 4, 7, 10]";"[0.0003258093272418919, 0.00021731942981064465, 0.000188738144387224, 0.00017493468653709116]";"[397.94433336821834, 888.3811397805255, 1254.3248792520833, 1557.7508077939856]";"[0.8182290396149321, 0.5690224397867353, 0.3957976201382827, 0.2679115726830595]";"[4.858009914177378, 5.605423877920619, 5.944440020175235, 6.139621173674287]";"[0.00017325284148850126, 9.566984766105044e-05, 7.148808423052447e-05, 5.977877845276411e-05]";"[12.227737817583826, 12.82891837463855, 13.051829166714173, 13.162135324548233]";"[-0.19318099996458704, -0.08307863631861769, -0.04334245988049615, -0.02633886821381557]";"[0.9574083523127428, 0.8100973910438017, 0.6458629274815858, 0.5253183909250262]";"[0.11021308999209352, 0.06748071505971084, 0.05419208363324606, 0.04763959934765585]";"[7.753227258885667, 7.6317874390270415, 7.55045244416165, 7.493218350292543]";"[346.0415509505282, 351.21638093004645, 353.9759868118073, 355.39824687317184]";"[4091.459540196352, 3276.6784829130293, 2916.688778012692, 2702.768900953202]";"[1122.3509683911432, 1041.2649056733876, 1042.7534143161936, 1065.1299271867958]";537.497695296;"CBX1 TSA-50um 20181107_R01.czi";0.817266458290639;0.861938835052013;1.26581936925988
"20181107_R01-Scene-05-P3-B02_seg_0_cid_2";"20181107_R01.czi";4;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";744.708382649864;2;2;294.5;23.5;5.91132082122534;829;568.655688692489;600;644;137.293948305614;268564140;651.74995639124;648.59395465995;166251;621.280430589585;651.793327154773;76732;500.217506429907;564.005714285714;105367;79;0;51.8317138809898;60.1428456484409;36.5276118565509;9.46132635167561;4.56616098741109;9.41297722674943;12.9995507357314;0.882127723462174;124.423371745726;0.0161920686626092;0.992033571468413;0.124928819701661;230.590858013067;106.086457572183;0.957500934743345;0.0206014064225784;-0.287693486229757;583.232047987072;78.3949674207811;-0.287975306021271;0.124277814323541;-0.949539492590445;864.799487669347;0.918523123289186;0.963795966371488;49824;"[1, 4, 7, 10]";"[0.00029799485603975264, 0.00017908539811018468, 0.00014879260833141293, 0.00013545871854079992]";"[393.0139388711443, 947.7025564812187, 1404.5804361918777, 1790.2769246573694]";"[0.8279049186628368, 0.5685865646438552, 0.37370179718778107, 0.22589808244904638]";"[4.865159210509483, 5.706124090841991, 6.083201950799064, 6.294686637918703]";"[0.0001727674537062884, 8.869471791054632e-05, 6.31552321265096e-05, 5.1327977035370284e-05]";"[12.318400537710945, 13.054319051357973, 13.32556861723731, 13.449247459786697]";"[-0.20376784151534386, -0.0803952037766704, -0.03876720319773734, -0.02332148185541875]";"[0.9640782967383621, 0.8005320692052086, 0.6085129780105466, 0.48904312888635926]";"[0.11100367509721007, 0.0640726406342144, 0.04906640951742829, 0.041567791690992055]";"[7.855623264124718, 7.747178584981757, 7.658427693130087, 7.588519278431942]";"[340.2157899002464, 345.1590723120747, 347.3589405898549, 347.9278409587054]";"[4317.082033160162, 3514.2923424550345, 3111.6709477031827, 2840.497038629656]";"[1177.523993007821, 1115.4987247340623, 1129.062845973764, 1157.693490821753]";594.935523648;"CBX1 TSA-50um 20181107_R01.czi";0.805139646769832;0.865313728736267;1.30959453577643
"20181107_R01-Scene-06-P4-B02_seg_0_cid_1";"20181107_R01.czi";5;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";955.617167919799;4;4;22;7.68114574786861;6.22931831955193;1105;624.891233281338;656;33;169.104099306274;150628782;743.577495774421;752.008359456635;74546;689.375195414278;740.728192161821;40299;539.033670955379;633.266739846323;58448;55;0;48.1969732169526;38.7131816069828;27.5237629019946;5.89505810185763;4.7098014520592;7.08974096442883;4.08194449018396;0.995961381265822;99.1752023406126;0.918780380852458;0.384381639778852;-0.0899631411275334;176.109169084738;76.1593101029307;0.343145558329503;-0.890287564143202;-0.299398027599879;294.009937385603;60.4032580884852;0.195176170572498;-0.244210581533409;0.949877599645222;530.578122014221;0.800756106093672;0.943307752242665;28102;"[1, 4, 7, 10]";"[0.00027279839978748164, 0.00014172523335053265, 0.00011844992670917017, 0.00010962361642769329]";"[274.4970093923461, 843.247105282287, 1321.918357851753, 1709.7209224720243]";"[0.8697332089674786, 0.5880941981531203, 0.3666115883499229, 0.20955824927934052]";"[4.834489636351422, 5.819929755512366, 6.1755071554591145, 6.365855256048257]";"[0.00017184718875378838, 7.471197783975124e-05, 5.320985514388534e-05, 4.409225600835473e-05]";"[12.39652316627097, 13.295179142960052, 13.538779521481624, 13.638019100446142]";"[-0.2144337131992969, -0.07389362837167278, -0.038831440101934525, -0.02856817076752668]";"[0.9701154710286544, 0.7809809132576173, 0.614575150851421, 0.5476440079296139]";"[0.10986599664777733, 0.053942641565560175, 0.04088511524572566, 0.035246682463968455]";"[7.936373720864874, 7.801489806606491, 7.701665075791086, 7.631432390891244]";"[259.4496801458574, 264.8726471555101, 267.65166248126604, 268.77510302217365]";"[4030.825933311571, 3305.491018882506, 2882.405956512925, 2620.294318031702]";"[1076.3307356759783, 1037.184531041198, 1051.0810785911685, 1082.503810125932]";303.651058176;"CBX1 TSA-50um 20181107_R01.czi";0.781916254807294;0.854924581712125;1.52925359970535
"20181107_R01-Scene-06-P4-B02_seg_0_cid_2";"20181107_R01.czi";5;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";727.777777777778;1;1;45;0;5.64382001604266;808;583.780168438425;620;639;126.229823400302;288634926;653.674271669054;656.949800243182;201797;627.048819319018;641.932156133829;74745;514.022536256594;569.366949152542;99706;76;0;47.6104436677831;62.9089303917286;36.128262382085;7.68485457369697;5.46514554271985;5.21634087638016;10.3935339059642;0.975409799728747;129.193985701461;0.12691329389049;-0.972527694819114;0.19514840159142;274.039326886658;95.9253874768247;-0.979530374641475;-0.153870014082493;-0.129785453425973;475.819866343839;74.0904860079387;-0.156247435142463;0.174682287528168;0.972148567573562;875.007108771232;0.817498432985127;0.949692052369101;46462;"[1, 4, 7, 10]";"[0.0004168780585862641, 0.0003229458436054386, 0.00029573045762528556, 0.0002791842990237714]";"[418.1871819217322, 876.9824457091822, 1192.4221146736163, 1443.153048821479]";"[0.7819267359872418, 0.5125496971511775, 0.344299674140884, 0.22965230223547875]";"[4.890471180435038, 5.499524442917653, 5.7896383200443, 5.961352503481151]";"[0.00016809194517752684, 0.00010518712503231976, 8.367123313126652e-05, 7.258091492359061e-05]";"[11.987453990584216, 12.411262532400213, 12.57019156389192, 12.656403378014273]";"[-0.16536369656596564, -0.0711755289424309, -0.03662644849753377, -0.02251799826493723]";"[0.9327058004613232, 0.7618993155758846, 0.5847527119477116, 0.46806383663710877]";"[0.10718117408073449, 0.07261314059133031, 0.0616018385546481, 0.05564757005381011]";"[7.493662160751692, 7.354851358899651, 7.269441839408675, 7.2180403284616155]";"[351.5534359004319, 356.2577649180917, 358.53396987206, 359.49382129384037]";"[3581.7314763150175, 2803.1298371857524, 2486.1439643631434, 2317.6282813222965]";"[999.9796645591873, 920.0280707237314, 919.641519759187, 940.1953325359441]";622.831845888;"CBX1 TSA-50um 20181107_R01.czi";0.819748830425721;0.886958136793885;1.24666409913262
"20181107_R01-Scene-06-P4-B02_seg_0_cid_3";"20181107_R01.czi";5;3;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";732.378531073446;1;1;354;0;5.71382228548914;853;610.717277379594;647;676;128.748069880649;268151910;679.503307954844;685.396770472895;190450;650.384337029932;671.938232161874;64113;535.844335314283;586.695570216777;84303;79;0;53.7232694948722;43.625061207943;40.2162718611997;4.21099465314492;3.67441690207865;5.30886404619573;2.44446940044614;1.01135006605569;110.366876123483;0.975502062053695;0.128112733320743;0.178837508621868;333.843821273062;92.6964042981927;0.19935661347903;-0.858543869293931;-0.472397465234498;424.309978145295;83.3803358777449;-0.0930197161421227;-0.496477141527075;0.863051435518152;627.074366909991;0.617217858909364;0.84650350907633;41336;"[1, 4, 7, 10]";"[0.00036003921867495514, 0.00027003000083998795, 0.00024621019816226076, 0.00023379919921044006]";"[355.7908494168709, 755.5858293663479, 1059.960385483062, 1291.4691234711222]";"[0.8028682813577025, 0.5523260773135847, 0.37546642164684124, 0.2542409361013796]";"[4.89909545413202, 5.550561016343134, 5.850729332297208, 6.018301270004994]";"[0.00016281268345422157, 9.718401544791444e-05, 7.607622207189076e-05, 6.594198250242613e-05]";"[12.139896383453468, 12.618278022987797, 12.785363047910815, 12.864872509606625]";"[-0.16652465868466232, -0.06910916478164644, -0.03495885848544394, -0.02126534158339349]";"[0.9350698596493767, 0.7606090436779037, 0.5855857568135332, 0.4710127398523243]";"[0.10291109694558286, 0.06748949493639897, 0.05623513810329998, 0.05101116279851112]";"[7.578681212662992, 7.43321563805832, 7.343933781849433, 7.2899102396311175]";"[341.1985594959638, 345.96951301780405, 348.3596997215117, 349.48014290726144]";"[3354.0545960514887, 2667.605822980591, 2359.3687902192637, 2183.4972907498045]";"[927.4613613670883, 855.7979130867369, 854.8322939255821, 868.7416035552283]";553.110565824;"CBX1 TSA-50um 20181107_R01.czi";0.823888745170723;0.873139140080123;1.19921043369833
"20181107_R01-Scene-07-P2-B02_seg_0_cid_1";"20181107_R01.czi";6;1;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";745.472609819122;4;4;26.75;11.6699400169838;5.86473076508063;858;532.468791878745;569;613;141.122638418986;415209047;624.089896311626;627.598744344936;231945;596.635569064411;605.446843853821;142787;462.416952230642;438.676535087719;185014;58;0;71.8010005373304;86.1325256706691;26.6048441806097;18.3203632257621;13.3194552208458;18.1705489301747;22.278984131383;0.820534175714631;187.947162660964;0.448648732229816;-0.893484078114478;0.0200129264351887;152.046525246988;143.400652974136;-0.878691359331528;-0.445087347718518;-0.172623138475138;1050.15502840581;59.1856673391794;-0.163143526088811;-0.0598619666968648;0.984784613424932;2065.78872486889;0.989463162932264;0.997287682224882;74890;"[1, 4, 7, 10]";"[0.0003826241726281062, 0.00023857587482865435, 0.0002019843685392071, 0.00018578276472613087]";"[368.1571068670953, 916.7028045811487, 1365.8506017445204, 1755.6041795030756]";"[0.8156849718410242, 0.5213910162175197, 0.3171608958911198, 0.17162881230435237]";"[4.765760237823309, 5.577947494011526, 5.955340840703709, 6.167149028851184]";"[0.00018814503592131288, 0.00010096930637842454, 7.344190061761463e-05, 6.0829995570658895e-05]";"[12.000611417611076, 12.668947242772285, 12.922022600536796, 13.043547643672529]";"[-0.2046435581810895, -0.081486854581307, -0.041025880680985706, -0.028367196138262288]";"[0.9621095572483674, 0.7789375639720755, 0.5654765656475272, 0.4743111779012842]";"[0.12068859923227113, 0.06977749504162803, 0.05374664190417859, 0.0461180460590528]";"[7.663071691615152, 7.530047466123613, 7.428737094701694, 7.360630443140679]";"[305.28744012471185, 309.92817632295856, 312.0206534245695, 312.3581765956062]";"[3852.811485712785, 3080.588471042798, 2717.8526962845945, 2495.6069396825533]";"[1055.242148144967, 999.322818905986, 1020.9258245072804, 1062.8027797964082]";982.299483072;"CBX1 TSA-50um 20181107_R01.czi";0.775040872866098;0.724550040256934;1.40003061435548
"20181107_R01-Scene-07-P2-B02_seg_0_cid_2";"20181107_R01.czi";6;2;"TSA-50um";"cardiomyocyte";"CBX1";"ZSD";"no";703.727678864188;4;4;23.25;9.65336728815391;5.75076268180947;801;504.984456352373;540;573;131.173012593558;358766712;583.643121810966;580.83939436819;197552;557.279218546808;568.543713872832;133802;454.276021091833;457.609804407031;172389;66;0;75.2369269661103;85.5301815325758;30.0683256128853;17.7717624115171;4.54674933355355;22.12007211678;23.6495246436094;0.773311297418738;165.942920460675;-0.0675268087718833;-0.987470491184443;0.142625941318682;155.570823586822;155.689844523439;-0.985901183899134;0.0879775185120618;0.142333452929191;1322.93422397992;59.6815452877298;-0.15309796106863;-0.131003760543026;-0.979489167392991;1620.68384002424;0.993061604116914;0.995382216145418;74522;"[1, 4, 7, 10]";"[0.00044891507057074384, 0.0002878983806248896, 0.00024211291419139015, 0.0002190208731286237]";"[410.08725559488846, 959.9303797379889, 1323.0491875704163, 1626.2219873228255]";"[0.7862757267448672, 0.4826612330711625, 0.31915839475518415, 0.20896283596770965]";"[4.7356054656552224, 5.492538982048756, 5.832084951835938, 6.035946783602247]";"[0.00019937394467397856, 0.00011309070666685785, 8.465140973447683e-05, 7.044059290203024e-05]";"[11.84451169157188, 12.483719368431922, 12.74121710960078, 12.882274016873604]";"[-0.20035056398957468, -0.08291534936776467, -0.044225996859660076, -0.02910502528200262]";"[0.9575664407806976, 0.7899251446825423, 0.6136093868007628, 0.5019066855489023]";"[0.12943246031663244, 0.08018454571858886, 0.06314259991901375, 0.054220973589464254]";"[7.567215400218809, 7.453825336861162, 7.385439837273732, 7.346477666089721]";"[316.2585699497497, 320.226041854103, 321.400884420838, 321.12932619861476]";"[3627.676522511664, 2879.422623313961, 2626.810270654107, 2499.661756578741]";"[1009.4409445266361, 959.8382507629879, 987.4648645561317, 1031.4709359753858]";894.963650112;"CBX1 TSA-50um 20181107_R01.czi";0.815167704039688;0.804880597992833;1.39356304934094
