"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_bright_spots_intensity_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_intensity_entropy";"dna_intensity_max";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_mode";"dna_intensity_std";"dna_intensity_sum";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_outer_volume";"dna_position_highest_z";"dna_position_lowest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"dna_roundness_sphericity";"dna_shape_1st_axis_length";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_1st_eigenvalue";"dna_shape_2nd_axis_length";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_axis_length";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_3rd_eigenvalue";"dna_shape_equator_eccentricity";"dna_shape_meridional_eccentricity";"dna_surface_area";"dna_texture_distance_used";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_variance";"dna_volume";"group";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm"
"20181106_J03_015_Out_seg_0_cid_9";"20181106_J03_015_Out.czi";0;9;"Control";"hiPS";"H2B";880;"no";16985.1184767327;11;11;211.090909090909;64.7870000223874;8.78147684287085;19815;13657.1041260239;14116;14188;2621.24363083361;38867244288;14584.7247852562;14730.1015321457;1689339;14173.0717322479;14537.6056622851;309540;11644.4479077835;13302.4644194757;378761;205;0;113.189730197728;75.369380056333;106.611163427428;17.3275364002965;23.3860535369535;10.8643269861249;17.4963878868959;0.854289123521483;238.555883050319;0.827286041754284;0.165287452526667;-0.536915135897447;833.317502016398;187.174067441862;0.52791944136815;0.0980638717576544;0.8436139759875;1768.60406381393;140.596643269889;-0.192090782038258;0.981358005568377;0.00613158729755309;2925.09663136689;0.882041113850549;0.958561565140903;170490;"[1, 4, 7, 10]";"[0.0009668393495824097, 0.00036203296381095675, 0.0002916621046760997, 0.000265514044099519]";"[196.6913604431391, 631.645294569332, 869.1692555200082, 1022.268002741492]";"[0.8749433414169283, 0.5609131730141662, 0.37124847411537243, 0.2705236733055505]";"[3.7486015264953263, 5.144561707099589, 5.542193276369288, 5.725646920869272]";"[0.00040434337770784454, 0.00013847743645936447, 0.00010009557675489253, 8.478044705246713e-05]";"[10.826042080221363, 12.16559386518414, 12.44409926791466, 12.568149665979924]";"[-0.3136297393546339, -0.08584449765275579, -0.03777523571817997, -0.019327446754409176]";"[0.9882248853418857, 0.7939306605692725, 0.5900555434166669, 0.4403987089651424]";"[0.22759742718982515, 0.08943373790891464, 0.06827133569543338, 0.059196630623607874]";"[7.428535021167387, 7.298996389648939, 7.201733361239165, 7.13621740054008]";"[338.4787095181374, 341.27266264008693, 342.673337376637, 343.15251072627257]";"[3018.1949870084163, 2266.6899844707314, 1910.6220561027126, 1786.797052979832]";"[803.7215868628899, 724.5838197600161, 694.9478279056821, 702.2662639303358]";355.742;"H2B Control hiPS";0.821589569838205;0.915038193255317;1.24368375022983
"20181106_J03_015_Out_seg_0_cid_10";"20181106_J03_015_Out.czi";0;10;"Control";"hiPS";"H2B";880;"no";16687.2960455132;35;35;126.628571428571;49.1080940167625;8.69854868568046;22104;13111.0178036475;13363;13108;2143.02610903131;77692639972;13413.2576489832;13154.9559310345;4251284;13956.0608683122;14431.6118778754;464971;11720.8996519376;13593.7984621611;537260;218;0;96.9085651913884;129.639673749425;114.465567914418;11.5798268160095;14.9304263876588;9.85474303372715;7.09905613310766;0.990483834154663;261.164757531651;-0.263142147799187;0.957727208322447;0.116253191313289;1729.67877936246;230.295771949831;-0.115923462394791;-0.151015200290663;0.981710833263836;2744.68359414846;185.484541617934;-0.957767174692281;-0.244853024731295;-0.150761518173245;3507.63271156026;0.776439000544492;0.86996211944077;239622;"[1, 4, 7, 10]";"[0.0011465602837177921, 0.00041540753755924805, 0.00033511868929651616, 0.0003087513261402088]";"[95.63041311078238, 356.32831001981936, 512.2958471787816, 600.4795685476543]";"[0.8887919876655308, 0.5674212135745631, 0.3591902417884745, 0.2512611317248869]";"[3.53406834587778, 4.9554684634981845, 5.331769589344632, 5.493013880971313]";"[0.00045389144561383315, 0.0001539826722162731, 0.00011293222737399757, 9.784717450599304e-05]";"[10.491877020373645, 11.87629890692579, 12.149305649878738, 12.254829732700207]";"[-0.3142321911404845, -0.08319426202900584, -0.036263797140250194, -0.019909473155040266]";"[0.9866741364184383, 0.7747980495915048, 0.5672760213487092, 0.4370975835334632]";"[0.2493436819389377, 0.09755096301614422, 0.07507689387931665, 0.06636700732005664]";"[7.21961142446928, 7.097633794341915, 6.998814258110026, 6.937474710009732]";"[268.76038626096687, 269.67842497372436, 269.80091848604803, 269.48560762316407]";"[1650.2822696653905, 1295.4782998546648, 1091.3597564939062, 1005.9886769934182]";"[436.4781706940423, 412.95165246862376, 400.91390091817254, 401.61706138526756]";740.719;"H2B Control hiPS";0.839842973066302;0.941945957055655;1.27276892575577
"20181106_J03_015_Out_seg_0_cid_11";"20181106_J03_015_Out.czi";0;11;"Control";"hiPS";"H2B";880;"no";15986.6692371929;35;35;149.771428571429;76.2102676675472;8.64724898147797;20189;12963.3346686527;13209;13185;2107.78377291316;80207833182;13291.3988484193;13502.1726539589;4418275;13743.3279245656;14158.2758057936;485508;11524.9946001042;13614.651465798;570011;232;0;111.211613043785;124.872675312787;113.060682522412;17.0998764896209;23.0605584431153;9.89898120227735;4.73719278441079;0.937895584232242;289.754983014982;-0.587476554501132;0.802442076866362;-0.104680519610281;1390.50268603042;239.033939031822;-0.0302364361405337;0.107500052275734;0.993745187002299;2906.33514914412;169.951101114757;-0.808676113064432;-0.586967164358548;0.0388907717059927;4428.25123985903;0.87812105260306;0.949420607867311;260588;"[1, 4, 7, 10]";"[0.0011102828392243371, 0.0004045834417240101, 0.00032857190789713626, 0.00030347169747098134]";"[123.29332532561806, 435.2353819509772, 604.7630873924519, 697.5488920339433]";"[0.8788707358030675, 0.544412655686432, 0.3416579140199125, 0.24343229081993642]";"[3.5811951489301177, 5.002738133093727, 5.374908742336961, 5.532199902927799]";"[0.00044226755523689865, 0.00015017406069445168, 0.00011072263323490305, 9.613192150245898e-05]";"[10.548321537108396, 11.925417624398584, 12.19017105495556, 12.290642916831676]";"[-0.31224340867428985, -0.08073087338227876, -0.034690432844938085, -0.018787834413673675]";"[0.9865624772165369, 0.7684053946825287, 0.5585409524617618, 0.42668210879587287]";"[0.24460381697093705, 0.0957323923528007, 0.07403095919618471, 0.06550759485751681]";"[7.250254408890863, 7.124860610890784, 7.0257630275295355, 6.963640670290094]";"[305.7640302748262, 306.93929049589025, 307.16468462382136, 306.8959766884243]";"[1946.6356378480336, 1482.7815890363743, 1239.2041456553673, 1149.8116944594256]";"[517.4822407934128, 479.5042427468375, 460.9918082619571, 461.84014662334533]";773.4105;"H2B Control hiPS";0.838588343621182;0.961603775244083;1.23322197920656
"20181106_J03_015_Out_seg_0_cid_12";"20181106_J03_015_Out.czi";0;12;"Control";"hiPS";"H2B";880;"no";15642.7489941721;34;34;143.264705882353;59.8833713654297;8.54156562525925;19708;12565.9267609073;12831;13015;1972.7255307874;75131927422;12851.8595754512;12718.7158442734;4189766;13327.4883682904;13679.6530989824;495370;11410.5870081219;11441.7766043867;573389;267;0;109.68120494663;103.514539506474;139.840345073273;19.1776361241706;11.1736851082744;16.1010509258866;21.3022740905035;0.932223515476377;297.947434973215;0.358235495661254;-0.301101603600951;0.883744959791721;1532.93837895959;221.62283508046;-0.92926541074912;-0.206426223390051;0.306356019497236;2337.49001381337;179.013040389439;-0.0901838457463759;0.930981223551719;0.353752505801073;4888.90720728768;0.754930054040739;0.94957023783552;256216;"[1, 4, 7, 10]";"[0.0012857282834030355, 0.00048009009767959837, 0.0003929170177502086, 0.00036213926395547936]";"[121.05783570287245, 400.0346341721058, 549.316583264015, 634.2901259342943]";"[0.866218979508734, 0.5300178731379757, 0.33251547355721495, 0.23318469795676075]";"[3.5044393855780336, 4.900063074306204, 5.261162980020954, 5.421426831204001]";"[0.00046811669879303654, 0.0001636411285755509, 0.00012262001274343932, 0.00010691865571579362]";"[10.359068716673697, 11.707363859253293, 11.968911188058359, 12.07533312239998]";"[-0.3130803342415488, -0.08326084103446263, -0.03803261177860569, -0.021430085132470838]";"[0.9858195810520625, 0.7730123262482078, 0.5791530328347, 0.45246185060770944]";"[0.2567418291718798, 0.10360372159304476, 0.0813515963052076, 0.07208681714448303]";"[7.140817787541865, 7.016017898461151, 6.925269531285816, 6.868126598401036]";"[300.6492657622752, 301.7162642396907, 301.86041706437584, 301.55774243008204]";"[1719.3912757054093, 1308.12516067741, 1101.557296467842, 1022.3005573972388]";"[460.11227785206995, 427.0399487123784, 412.71846993296754, 414.1476708328846]";747.3775;"H2B Control hiPS";0.856169346601772;0.83640838854589;1.24485438215642
"20181106_J03_015_Out_seg_0_cid_13";"20181106_J03_015_Out.czi";0;13;"Control";"hiPS";"H2B";880;"no";16181.5316833446;25;25;158.76;48.0818302480261;8.70658669575049;20782;12838.3949601055;13054;12855;2228.49802917062;53375216218;13327.4915120842;13233.7823279025;2827078;13298.6837862114;13613.1919346605;362938;11246.4672739283;12462.7069128788;431445;223;0;108.433840500997;81.3493265612628;109.611693463425;10.7191922893309;9.51049544925822;4.12872391923782;14.1243385816806;0.977198332659642;234.167397968057;0.213895130058337;-0.378036045296903;0.900742816676106;1273.61619535112;211.777435486616;-0.975838461806618;-0.0406007669728255;0.214687852893711;2250.61749534983;162.738009792925;0.0445888976789087;0.924900170925217;0.377586419282108;2805.00961643227;0.824476401361089;0.89097591791669;191856;"[1, 4, 7, 10]";"[0.0010966282435838615, 0.0003934519171106318, 0.000311940140752947, 0.0002831059247686919]";"[115.55759494020501, 417.3694348993525, 603.0280899439344, 712.5794644871377]";"[0.8900974407146994, 0.5820967138871992, 0.37732359226917633, 0.2709545559523451]";"[3.5933386281487025, 5.032063070421763, 5.434249384157103, 5.613280893405374]";"[0.00044004464531519674, 0.00014703991147346367, 0.00010519971964039752, 8.939332477602959e-05]";"[10.607327657014478, 12.011374870057448, 12.304294672956082, 12.426417389913873]";"[-0.31808320717562677, -0.08501728984085309, -0.035955457834095525, -0.018586931668748412]";"[0.9880647572435749, 0.784094742650375, 0.5672501761145098, 0.42312414370851525]";"[0.24429700364703782, 0.09436450271301296, 0.07108292602586255, 0.06180728473016527]";"[7.3104900805393935, 7.197223031189098, 7.102530110374999, 7.0414332194559766]";"[285.97053276005664, 287.3483269017663, 287.8442792113134, 287.9019726692842]";"[2022.0158397499158, 1585.6487704688245, 1338.4704399781722, 1243.3605723508372]";"[534.3933586725288, 500.75455134204066, 485.37463248052967, 488.9850092094905]";519.6835;"H2B Control hiPS";0.845682734827418;0.915487489833115;1.26040145466997
"20181106_J03_015_Out_seg_0_cid_14";"20181106_J03_015_Out.czi";0;14;"Control";"hiPS";"H2B";880;"no";15472.7740415145;24;24;153.916666666667;72.3998829802615;8.47321469234046;19809;12176.9198306098;12466;12377;2084.06027821365;66797224346;12592.5743681943;12534.5963859484;3822259;12889.1937561921;13232.6346922462;452192;10543.9538643613;10551.5852134675;540775;218;0;117.860564099199;119.782385025412;117.655844070614;17.8753402874196;17.5357013326004;16.9798177622935;15.5929875310021;0.917497112943631;275.814728218551;0.524392361043218;-0.823341274793928;0.217075555740919;1299.20707210115;240.529063914405;0.59132787123779;0.168708857136272;-0.78858650141957;2824.41670842425;167.520090339816;0.612653246442801;0.541891563640257;0.575334279248694;4055.49409974194;0.887923429915321;0.947296791432018;245856;"[1, 4, 7, 10]";"[0.0017045339149095128, 0.0006531160304342808, 0.0005435732344147279, 0.000505504709781197]";"[129.91845493543164, 428.2837678463432, 572.1118609619884, 650.0144261854481]";"[0.860482276767156, 0.5000949063693718, 0.2982547108858679, 0.20680803014397556]";"[3.42968764974731, 4.809972866393892, 5.172607836074774, 5.332974142400037]";"[0.0005049462846434765, 0.00018085807645740643, 0.00013648438683529083, 0.0001192328625889515]";"[10.073350843611774, 11.39855251009706, 11.63720721050068, 11.732320841737636]";"[-0.3174736610020952, -0.08008208697390426, -0.0345215968201152, -0.018114268800840487]";"[0.9851175060940736, 0.7561453292115592, 0.5472789796374746, 0.4086907655703308]";"[0.2766269847642155, 0.1147005216515456, 0.09067369049463318, 0.08085995597253406]";"[6.992216848745442, 6.860935119406004, 6.763481108994431, 6.7018884355154]";"[293.18654723313585, 294.5854069364414, 294.9396121112646, 294.7594350583141]";"[1779.7422211799555, 1305.5660028420266, 1070.720005133646, 994.3178503232339]";"[477.41516902884877, 433.46244267209306, 410.7079665239074, 411.0830691271697]";685.695;"H2B Control hiPS";0.818046036378027;0.79739110606978;1.27066403136035
"20181106_J03_015_Out_seg_0_cid_15";"20181106_J03_015_Out.czi";0;15;"Control";"hiPS";"H2B";880;"no";16037.3527080119;39;39;129.384615384615;51.7159973189943;8.56266556370319;20599;12647.1045507388;12886;12771;2058.03436331903;78110288300;12959.9227851451;13004.8530814658;4398234;13408.5192168238;13509.1613186813;488166;11297.3321613313;13118.0635646032;572809;258;0;121.391495335274;107.684920030958;125.751292554897;17.2792563621959;11.831394392023;7.62743535915224;22.8395476440411;0.928602661397243;291.097198088777;0.117895700239302;-0.512906642323997;0.850310167012608;1561.71484635226;239.733652027878;0.96284277605583;0.268555175745516;0.0284939673860782;2703.44436472908;177.457285342232;-0.242969941478753;0.815355685477337;0.525509955850118;4426.24519180331;0.816266178045588;0.935687208327521;262826;"[1, 4, 7, 10]";"[0.001462374298887114, 0.0005553746576898419, 0.00046379683144345704, 0.0004325707868368062]";"[119.99342638780487, 407.9367210786963, 549.6269127095283, 620.5691296736543]";"[0.8639026031350707, 0.504306009641644, 0.3001922127585916, 0.21142153205229894]";"[3.5040794202173027, 4.893560601794531, 5.241037185530601, 5.385884929406495]";"[0.00047617568630330814, 0.0001673803519380165, 0.0001264891057810766, 0.00011135884832198636]";"[10.275274674129388, 11.606858376248507, 11.834221405864657, 11.921631716851683]";"[-0.30906730634462853, -0.07696716262431884, -0.03346297859864693, -0.018372880102639363]";"[0.9844880383222786, 0.7494694948909506, 0.5447482121529293, 0.4182427618876661]";"[0.2625454790902186, 0.10649231884551905, 0.08408772213877716, 0.07537582013869427]";"[7.077874784401758, 6.941049716524451, 6.8408070577160665, 6.786008807755158]";"[290.83726481743224, 291.95924602044477, 292.08768561381146, 291.8248312011111]";"[1675.9746285840106, 1244.8923130890237, 1025.45432827678, 954.9589354892523]";"[448.99201374295416, 413.2072585419309, 393.77031024658015, 393.8820162907278]";772.0175;"H2B Control hiPS";0.842548828744371;0.971049442311623;1.2680651641387
"20181106_J03_015_Out_seg_0_cid_16";"20181106_J03_015_Out.czi";0;16;"Control";"hiPS";"H2B";880;"no";15874.9473134597;27;27;156.555555555556;75.6151725580763;8.49867458278911;20257;12434.6523067792;12674;12576;1961.4159397216;80957494956;12744.1156164934;12800.8150602605;4635394;13101.9191420984;13515.8974056604;519640;11169.4884870226;12890.8622238862;601582;240;0;96.8445463699706;135.156084597572;124.862941193456;18.3903601433669;23.5585319244326;15.2301969169102;6.40692593365135;0.938170987907028;303.191831987747;-0.414423973132949;0.867064966193344;-0.276497947357367;1445.43043106456;247.116993843504;-0.0393467999408544;0.286461422091328;0.957283491442231;3011.30805022261;177.696296888207;-0.909232973350129;-0.407600537356798;0.0846002489318694;4671.25899043191;0.877268021563206;0.950922031098609;269432;"[1, 4, 7, 10]";"[0.0015355525410128555, 0.0005749884639980301, 0.0004734389819139143, 0.0004393976011982788]";"[111.85003959881212, 369.64179300555145, 506.65575262932856, 583.036983403432]";"[0.8631263835338281, 0.518235115620903, 0.3140894780547089, 0.21424809827960362]";"[3.42896859894839, 4.828243607765861, 5.194039696294228, 5.352851309259189]";"[0.0004959662106899686, 0.0001737481408165506, 0.0001298835231637511, 0.00011351734460690851]";"[10.15161781205323, 11.498450708070747, 11.751848491877315, 11.85055857334824]";"[-0.31425389869762077, -0.07912662896468613, -0.03372083599246754, -0.017908242787129023]";"[0.9846975468343775, 0.7521797752543622, 0.5395222774253903, 0.40486375369861755]";"[0.2695673496165114, 0.10908960172375635, 0.08525183230120775, 0.07597502973140045]";"[7.022203349580415, 6.8916234978037165, 6.795254235938381, 6.737649523523041]";"[288.8060055884399, 289.86705252413435, 290.07245358720445, 289.8657135541788]";"[1553.6545378162757, 1171.1854662118344, 975.6013739607274, 902.9859224611585]";"[416.37614435377156, 385.20681480434024, 370.56428164751026, 371.5057264661504]";813.8295;"H2B Control hiPS";0.852507817052034;0.953755554439735;1.27666998013325
"20181106_J03_015_Out_seg_0_cid_17";"20181106_J03_015_Out.czi";0;17;"Control";"hiPS";"H2B";880;"no";19656.3111728231;22;22;176.681818181818;64.6742792514475;9.08207742009696;24283;15570.5721093161;16236;16470;3228.90663693584;37746741448;16926.4204759198;16952.8844572897;1481174;15951.2307591279;16234.8844393593;251262;12402.3952180481;14353.4287894201;310459;170;0;84.3915353125686;96.4456686560219;89.0476042761513;12.4212012921439;8.8892611987558;14.4524278956393;9.82522053405419;0.929493730401928;212.661865250869;0.420472854101925;-0.60055697309406;0.680098449514099;785.587701021523;183.380541564193;-0.578926327539316;-0.754745494848775;-0.308550717528445;1739.06921815277;130.344272300251;0.698603525789287;-0.263989696907998;-0.665028235251106;2117.13031681865;0.892155292133185;0.928607887960942;140752;"[1, 4, 7, 10]";"[0.0008497206959928228, 0.0003184504654208089, 0.00025648447355502453, 0.00023513119925166326]";"[151.74028253367672, 549.9882262071276, 822.4380679331721, 1009.9178424311563]";"[0.9068628605224647, 0.6315568421788227, 0.4229101714098891, 0.298877048986062]";"[3.7805435987682583, 5.199397963175106, 5.635924996467617, 5.835756519819611]";"[0.0003896890991978649, 0.0001306782290135747, 9.113644696761453e-05, 7.590263929789403e-05]";"[10.997630671144021, 12.362885316645784, 12.657174775524648, 12.781024334946359]";"[-0.32321374278883935, -0.0941107983789187, -0.04016098008656602, -0.019814610119887097]";"[0.9906341499450396, 0.8215936053377758, 0.6086355739712832, 0.4475825004698172]";"[0.22071448973118907, 0.08529430093280517, 0.06346945671603076, 0.05457133222026436]";"[7.559995670135215, 7.419350851581358, 7.293423477072674, 7.207972961208053]";"[310.4494917786165, 313.59469542721604, 315.5429030955013, 316.3785351390924]";"[3174.998952038962, 2462.2379164849967, 2047.179676500156, 1878.8142953314505]";"[831.6848086431618, 753.0565356730272, 717.4044361083324, 722.1830344406505]";303.0295;"H2B Control hiPS";0.777519641294825;0.884110314615003;1.2624013449745
"20181116_C01_002_Out-Scene-26_seg_0_cid_1";"20181116_C01_002_Out-Scene-26.czi";0;1;"Control";"cardiomyocyte";"CBX1";880;"no";12441.6691871456;1;1;529;0;8.03245064268287;13513;11050.2154658809;11637;11908;2091.40427553191;79954276012;11816.093919893;11930.4929203398;4840178;11295.1178987206;11761.0659500291;666394;8504.85479956008;9701.2062955255;777415;135;0;145.769833073965;168.484203528693;66.4458215972823;30.0253807344648;10.7912890766303;31.8733717216653;37.783410702116;0.888281356256029;345.421375135535;0.369298105411004;-0.927685464435127;0.054941681951194;866.135808334101;293.139570940145;-0.915338108365288;-0.373322801329963;-0.150951095992728;4444.88316055463;133.02016936839;-0.160546120208805;-0.00545573853221605;0.987013261411906;6589.2304400627;0.980830803568775;0.991323174817536;305378;"[1, 4, 7, 10]";"[0.00209059058903821, 0.0008436126275823722, 0.0007153047818163583, 0.0006568177362751132]";"[221.35238754502637, 707.488099621752, 899.6358009566989, 1027.932298218499]";"[0.8795577390757495, 0.5603516588376268, 0.422969598718426, 0.3544375884044571]";"[3.0993621936401516, 4.493346902059572, 4.855307146003259, 5.0718763013326775]";"[0.0006314126962441487, 0.0002374774659589441, 0.00018328782818832293, 0.00015614267089278537]";"[9.671225547005527, 10.978270781145907, 11.243639725623272, 11.389931297066182]";"[-0.3936939581396567, -0.1475607586659762, -0.09123387433732172, -0.060865561821195485]";"[0.9943423572346125, 0.8968589234176559, 0.7892222630797558, 0.6752073483080897]";"[0.3323013542329729, 0.14476543866306096, 0.11641836283143878, 0.10230029921714467]";"[7.032257942208772, 6.9005826723428445, 6.830738699501225, 6.785113608681486]";"[404.6215855542244, 407.6844905965096, 409.19564606906886, 409.9342777248052]";"[3677.654989188779, 2742.523913369523, 2403.5628152374748, 2283.228586949981]";"[974.7518441834511, 862.5030032478205, 825.799654048548, 827.7902212921175]";904.4425;"CBX1 Control cardiomyocyte";0.752967332950411;0.824857741359875;1.12592095833434
"20181116_C01_002_Out-Scene-26_seg_0_cid_2";"20181116_C01_002_Out-Scene-26.czi";0;2;"Control";"cardiomyocyte";"CBX1";880;"no";11986.3308128544;1;1;529;0;7.99851630808811;13108;10637.128284304;11259;11517;2183.40890797103;40204558097;11510.9136947088;11589.8156017082;2243779;11087.3861153946;11060.4054595086;420869;8472.96023341086;8819.84014356709;502633;108;0;129.860161962344;121.704270031781;48.7083894673678;25.7713686774604;13.2679869628547;30.9243748067503;25.0642890424221;0.863006913901365;300.012519517205;0.82552769980168;0.556745199714255;-0.0924056245868258;588.396797232173;228.200513440253;0.555824644549236;-0.830439039609244;-0.0378148913074184;2735.2115524421;116.259515904218;0.0977904973494974;0.0201440832010589;0.995003132929805;4693.05097938538;0.976587777078863;0.992109275164996;203782;"[1, 4, 7, 10]";"[0.002530023422050514, 0.0009720789741830162, 0.0007937836220332701, 0.000709278364072797]";"[295.0537120345463, 911.9123483011728, 1149.2417628981566, 1300.5142744925458]";"[0.859363450991698, 0.508676910358598, 0.36055862466436034, 0.30030257733436183]";"[3.0190860575652403, 4.458354624581938, 4.847950873645882, 5.083137418731473]";"[0.0006917245602075509, 0.0002585155098027926, 0.00019592625602087726, 0.00016414137410768553]";"[9.415261157069924, 10.768010056660525, 11.062233485405281, 11.234456233258744]";"[-0.41605618348239004, -0.15464385769597072, -0.09318604885862816, -0.06093556155180423]";"[0.9954285775632725, 0.9007431352427235, 0.7831927368740406, 0.6574014414884721]";"[0.36175541920913934, 0.1575468377335811, 0.12412872179427961, 0.10716706909316949]";"[6.972924832302299, 6.863415465089502, 6.793888146764886, 6.746502438353681]";"[407.54153216869156, 411.1030916660999, 412.74111937631153, 413.3042200474704]";"[4160.662513388115, 3048.1530911290856, 2638.8743621217054, 2542.3461675805247]";"[1113.9290563556688, 990.0163598575623, 947.0290312549623, 960.7151105182711]";472.4555;"CBX1 Control cardiomyocyte";0.764198174865251;0.797424667283301;1.12683898252325
"20181116_C01_002_Out-Scene-27_seg_0_cid_1";"20181116_C01_002_Out-Scene-27.czi";0;1;"Control";"cardiomyocyte";"CBX1";880;"no";12730.3100189036;1;1;529;0;8.12993871393141;13693;11001.3679894459;11607;11880;2210.23972036815;79646119773;11858.8626627553;12009.7270655417;4663673;11299.0790965952;11908.0347779561;729374;8294.26270743665;10631.0535958436;828747;100;0;159.229684393844;188.682701498524;47.7899662635904;37.6014191192816;19.5390421039505;36.5913755766443;44.313914814547;0.869295259168083;404.461425559973;0.511369212397705;0.859353612295406;0.00359132936221009;625.49678034958;291.991497632105;0.859152289366057;-0.511332608087413;0.0199074755704125;4498.36137619239;102.373341134178;-0.0189439248523963;0.00709457125985807;0.999795376449514;8948.73761943935;0.990285373169329;0.9975541599919;311942;"[1, 4, 7, 10]";"[0.0016153271732284994, 0.0006138290144525602, 0.0005024787372754239, 0.0004496880959779678]";"[213.57242812551505, 624.0814983860708, 808.5491583819671, 947.3468418653135]";"[0.8731907503910219, 0.5943318168708234, 0.46024260888056456, 0.3828594708532246]";"[3.1762155023426235, 4.592337904556531, 4.964990713581825, 5.199545446758208]";"[0.0005917109561381566, 0.0002157396746426016, 0.0001640503851141624, 0.0001375770438572746]";"[9.947657748910114, 11.313956800613916, 11.603055402965527, 11.77529611143635]";"[-0.3978876268318218, -0.15336587122294287, -0.09731034379202204, -0.06655940153924539]";"[0.9954487964165716, 0.9084949320234714, 0.8049841652266403, 0.6893279604558944]";"[0.314252185359295, 0.1313367311357489, 0.1032228735781886, 0.08899275372490413]";"[7.225244021767265, 7.122099899932796, 7.058207095007912, 7.013054791484445]";"[392.2904210860533, 395.11576452367575, 396.699818975328, 397.5314709817087]";"[3397.896260060267, 2682.6386926277037, 2387.4366922616364, 2271.8430713282255]";"[902.8671720464475, 826.6800477534445, 798.9964626608964, 804.7974782983819]";904.957;"CBX1 Control cardiomyocyte";0.734065372631653;0.892763062426014;1.15715700366685
"20181116_C01_002_Out-Scene-27_seg_0_cid_2";"20181116_C01_002_Out-Scene-27.czi";0;2;"Control";"cardiomyocyte";"CBX1";880;"no";12081.5803402647;1;1;529;0;7.92355530331155;13091;10732.0879739323;11338;11544;2119.62610349503;48030687017;11538.4429944487;11617.9743290548;2791579;11136.429726352;11358.234939759;462492;8478.02871991496;9460.45838926174;550315;113;0;131.218045290864;138.970641020255;53.0436382844278;26.8017102476246;18.0239834196962;24.3503811912423;32.2929168359601;0.897702256397813;313.923157977569;0.526094413927507;0.847403709687771;-0.0716353295635401;668.669848695662;226.434892209552;0.847379721480749;-0.515223215480503;0.128423696618416;2693.83429708471;119.822732616548;-0.0719185320865296;0.128265315020604;0.989128775087038;5417.13703733459;0.968703086957154;0.992352532305707;219374;"[1, 4, 7, 10]";"[0.0024902099228895015, 0.001011998983903191, 0.0008637445426223992, 0.0007950114216398342]";"[273.39789059403233, 872.3557048327791, 1087.5845550467345, 1225.9254406352647]";"[0.8651900986649937, 0.5052077754315969, 0.3653770564000776, 0.305228143777224]";"[3.089362649132878, 4.479266056040183, 4.818044529431431, 5.021405005525973]";"[0.0006480352328385335, 0.00024835494576724913, 0.00019487267060996173, 0.0001678858237206758]";"[9.457484692947627, 10.735367465733264, 10.978930337403453, 11.116156386460451]";"[-0.3910632018443204, -0.13873092330167797, -0.08449379954854672, -0.055979781336536485]";"[0.9934231455898719, 0.8777773083712361, 0.7573409889323786, 0.6333202222899552]";"[0.34147865364027147, 0.151654771193794, 0.12334833946845028, 0.10910376804180752]";"[6.895598254742624, 6.759333806423897, 6.686103833807007, 6.638184804964088]";"[409.4163622148763, 412.8389361869998, 414.3360222514934, 414.94168649727294]";"[4041.344410505685, 2925.7854589524413, 2550.2874309371646, 2440.9933086957362]";"[1078.6855752749352, 949.5352909463058, 909.4679964959752, 916.7296873327549]";559.4285;"CBX1 Control cardiomyocyte";0.761287856902063;0.832916244419791;1.12574369215107
