"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_volume";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_1st_axis_length";"dna_shape_2nd_axis_length";"dna_shape_3rd_axis_length";"dna_shape_1st_eigenvalue";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_eigenvalue";"dna_shape_meridional_eccentricity";"dna_shape_equator_eccentricity";"dna_position_lowest_z";"dna_position_highest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_sum";"dna_intensity_mode";"dna_intensity_max";"dna_intensity_std";"dna_intensity_entropy";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_variance";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_io_intensity_outer_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_intensity_mean";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_surface_area";"dna_roundness_sphericity";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"group";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm";"dna_bright_spots_xy_rad";"date";"outlier"
"20181026_J02_012_Out_seg_0_cid_7";"20181026_J02_012_Out.czi";0;7;"TSA-50nm";"hiPS";"CBX1";880;"no";3589160;0.427009313022973;0.902169973166491;-0.0612567229650916;0.901344547587841;-0.430084419673796;-0.0510431042112928;0.0723951181041963;0.0334175323838601;0.996816038897877;296.706110789;207.372900674247;111.772032615371;642.10874312189;2082.61246386522;4671.45784597801;0.990508205519856;0.951283064078171;0;104;108.983796765817;144.486644228733;52.629556776516;11327.1750791271;11893;40655043707;11926;15439;2175.97128029012;8.06580521235078;0.00238481138809902;210.675357531654;0.854599566023892;767.623689983422;0.314404515707224;353.974557262417;2859.81940240202;6.84221314442055;9.60417790373714;0.000587732786430284;3.23323910348108;-0.352472558808979;0.989132285706215;428724;9151.43804172381;10847.5150307859;362518;11801.082153162;12135.1644048081;2271602;12074.5216811748;12177.7986350975;6;6;13002.4382695472;353.5;80.3736067790084;184176;0.921626399966044;23.9643531185098;16.6303991409334;20.8058439870309;30.0085321288169;"CBX1 TSA-50nm";0.775474479624034;0.893891064754595;1.14789770430114;10.6076644350191;"D20181026";"no"
"20181026_J02_012_Out_seg_0_cid_8";"20181026_J02_012_Out.czi";0;8;"TSA-50nm";"hiPS";"CBX1";880;"no";4094916;0.959386495727098;-0.282083405098834;-0.00255036944910833;-0.279671309243789;-0.952287592884788;0.122197787310419;0.0368986531237243;0.11652164179046;0.992502491882066;303.07451325099;202.730999282876;124.098198421506;814.24638261944;2052.1186477944;4861.9998246296;0.985876918349952;0.917912317744537;0;117;138.477267421359;99.6064666527958;61.6576398636749;11436.6254907305;11971;46832020708;12125;16823;2182.59047402874;8.15986386464649;0.00235853443450164;149.733590528362;0.848465018718475;522.82785311889;0.325906908496735;315.962142958194;1941.5778219472;6.84878348256168;9.57041585811517;0.000617057392535525;3.13469282946055;-0.36004378033295;0.990293736637323;478234;9233.17365139242;11117.9868794326;404184;11976.3782485205;12342.8472068073;2626738;12139.1310343856;12202.4752831704;7;7;13804.2111259007;312.285714285714;98.1889058116537;193840;0.956958050993663;23.5091983141763;19.3167693539295;29.9458318534201;15.8056507430909;"CBX1 TSA-50nm";0.770948734232993;0.900763550998258;1.20701785129619;9.97013691837326;"D20181026";"no"
"20181026_J02_012_Out_seg_0_cid_9";"20181026_J02_012_Out.czi";0;9;"TSA-50nm";"hiPS";"CBX1";880;"no";3765180;0.825940646326905;-0.558886692095677;-0.0739439932884676;-0.560651309144153;-0.828043190622785;-0.00381890274611765;0.0590944862067597;-0.044610983642914;0.997255083636263;272.710358805208;203.361997208573;121.041656236031;827.847725288371;2101.12458182839;3891.01785554879;0.977104781867711;0.919109492826755;0;117;125.801594080495;113.393046281984;57.5497447665185;11642.6891978604;12156;43836820514;12389;16576;2135.17146342613;8.15613779045752;0.00218242645519212;164.830967892055;0.850997016232239;582.478843792688;0.308553668949065;330.943160637915;2165.0844072787;6.87080376362729;9.6935646933485;0.000577099122421202;3.23764066435433;-0.345655832812911;0.988635195358583;415088;9470.28484080484;11338.6359649123;353548;12175.9264371457;12683.1460946985;2484356;12296.6979052117;12305.4556946965;6;6;13949.9528860315;255.666666666667;39.7058629871655;181524;0.965285803540835;19.2446593005394;13.6307946189202;22.5194358975312;18.1978046290487;"CBX1 TSA-50nm";0.777787619668377;0.893992380143897;1.19817274591468;9.02115444761123;"D20181026";"no"
"20181026_J02_012_Out_seg_0_cid_10";"20181026_J02_012_Out.czi";0;10;"TSA-50nm";"hiPS";"CBX1";880;"no";3714384;-0.86531332128451;0.500505062429781;-0.0269729214163197;0.501231287828023;0.864083912663745;-0.0461106059163749;-0.00022827578053498;0.0534197936899255;0.998572117341704;302.204939249709;212.644560455502;110.098648480112;634.268835403817;2189.11755379339;5298.86241616107;0.9928102213955;0.957106233942529;0;104;131.984171803454;111.968026999901;48.925825655075;11223.3547379592;11843;41687849265;12012;16118;2257.76097940875;8.08364255903702;0.00260824613067464;196.04362984455;0.859050453366148;738.342684058037;0.325072458211294;332.637276246229;2757.32710638762;6.78384923774361;9.48036199113744;0.000609047228767288;3.18569038520941;-0.357477042736352;0.989369348913979;482422;9046.60429872601;10462.6639973307;407918;11823.9886790973;12188.6231624238;2233776;12029.8722606922;12060.2961200096;6;6;13327.0269378586;226.333333333333;102.798616506038;193296;0.899517322387055;26.9838540755284;20.0030612980775;31.7702890016071;24.1386696261583;"CBX1 TSA-50nm";0.765105967558884;0.858395887534362;1.18743702297713;8.48788180719614;"D20181026";"no"
"20181026_J02_012_Out_seg_0_cid_11";"20181026_J02_012_Out.czi";0;11;"TSA-50nm";"hiPS";"CBX1";880;"no";3624632;0.977959623734349;-0.208773290354135;0.00294747011492712;-0.177637353732065;-0.839361957159292;-0.513728016982519;-0.109726682736879;-0.501881677398598;0.857948038628873;301.779672479901;173.587303145589;151.403532332375;964.799783232315;1302.5077442477;5225.92351788276;0.982810346637367;0.671808586200654;0;135;156.973003604228;90.3829608081593;62.5986053204849;11640.3308451727;12154;42191915672;12279;16884;2152.04188835399;8.16190754019348;0.00233532502773843;167.609503634998;0.854409583140906;603.306811665909;0.313570835691199;325.509842193255;2245.61774302864;6.83333677676294;9.6310460223422;0.000587483976383669;3.2213937417386;-0.345762470276636;0.988369409430349;437028;9692.89335237101;11112.6015686275;365562;12208.5583977547;12546.9413580247;2285809;12318.6108506879;12384.7969137801;10;10;13839.5037415487;263.2;120.321070473961;182690;0.936240761467311;25.5669923486676;27.8430592439301;27.277029560188;7.64202615956038;"CBX1 TSA-50nm";0.793942498088362;0.885682115786739;1.18892700951777;9.15309576283203;"D20181026";"no"
"20181026_J02_012_Out_seg_0_cid_12";"20181026_J02_012_Out.czi";0;12;"TSA-50nm";"hiPS";"CBX1";880;"no";5165208;0.697557349222387;0.714576487327799;-0.0528600823315724;0.71390001202265;-0.699417916278215;-0.0340786035966885;0.0613230574898014;0.0139650330219213;0.998020270572096;343.516612106313;214.268139106822;125.792139481125;819.236579910494;2443.62916387946;6775.28326476562;0.99266280700761;0.942127762199096;0;126;155.758579325363;147.683215080593;67.3272983391956;11456.9376543984;12026;59177466028;12127;17422;2218.88360725806;8.11805041853658;0.00317320756201533;152.4411653528;0.870038983906186;618.146318370672;0.351687631153217;316.281293336802;2320.14410812988;6.67870851011211;9.23548701591697;0.000670043426829564;3.03804204718348;-0.371017845936172;0.990294766196243;586774;9106.02309407029;11830.7877204442;503532;12022.2065628401;12474.6455912509;3352709;12160.9546143134;12185.7032745912;10;10;14226.966391414;195.5;50.9534100919654;239658;0.903759060479407;30.3122552439124;23.9044733510619;28.6271391468854;28.7110445149671;"CBX1 TSA-50nm";0.757433591452042;0.948386680319137;1.24177741213003;7.88857292220406;"D20181026";"no"
"20181026_J02_012_Out_seg_0_cid_13";"20181026_J02_012_Out.czi";0;13;"TSA-50nm";"hiPS";"CBX1";880;"no";3817764;0.643176247596408;-0.74215826317718;0.188481900790596;-0.765710654977093;-0.624471126184929;0.154022743177356;-0.00339225328588842;0.243386369707012;0.969923485465986;358.015011538629;200.092316186544;120.896871404356;701.964985224086;1696.4209902774;7214.41952144554;0.995255071313507;0.910371572417965;0;139;134.618037678599;126.872196919453;73.5605501021016;11413.3051859675;11997;43573305660;12066;16192;2253.31272325374;8.12196450005338;0.00314509726128598;231.554394190179;0.866180083371057;901.135097811781;0.34942120328882;355.691449770546;3372.98599705694;6.73364375841663;9.29292771750483;0.000656132099203436;3.11323755268645;-0.373959446032598;0.990802484725914;477636;9309.89036002311;9900.77633289987;394119;12024.9995432852;12227.0561643836;2362663;12168.4959251489;12185.2841535369;4;4;14081.2776103893;234.75;51.7222147630977;208526;0.848639490150087;35.4292823726046;28.6058725167676;19.5955376608553;26.234093037256;"CBX1 TSA-50nm";0.774211285955668;0.809743261157174;1.23375984265295;8.64426085802857;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_1";"20181026_J02_013_Out.czi";0;1;"TSA-50nm";"hiPS";"CBX1";880;"no";5421180;0.652794001895702;0.757519332514084;0.00494489195135797;0.755797479757756;-0.650840520986143;-0.0719498841855252;0.0512850921888427;-0.0507057897079121;0.99739599067235;311.660597103043;222.742041733875;141.421986090139;1134.16717790924;2491.28739171437;5018.79958142405;0.974131070346463;0.890361891050114;0;135;123.53470757289;140.181725380821;64.225043994112;11531.3860661332;11952;62513719514;12098;16881;1888.34267691025;7.98798249923823;0.00300211440737551;126.800236223925;0.843799182337612;428.161810586154;0.339626197309832;314.035480897794;1585.84700612069;6.62586041078079;9.26009748641423;0.000654069103256397;3.03871151840869;-0.352017544057704;0.987474778600472;501695;9518.96092845254;11636.2891030393;432467;11929.2574022989;12323.7073434125;3864417;12033.7492599789;12089.5709064154;11;11;14173.7169403699;217.090909090909;73.7433566135154;229748;0.971889741315344;21.5429085629292;17.1021429296552;19.2386293791886;21.150837241981;"CBX1 TSA-50nm";0.79795083695806;0.94421985030822;1.22914252103631;8.31277225504602;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_2";"20181026_J02_013_Out.czi";0;2;"TSA-50nm";"hiPS";"CBX1";880;"no";8043444;0.219616058917339;-0.974849521957039;0.0379103706886147;-0.9647860462509;-0.211254562423824;0.156714373350611;-0.144764193173492;-0.0709923896995358;-0.986916110406339;305.972856961517;295.001484985023;166.025873560773;1387.36822160608;4415.01397926584;5147.10938007537;0.962988304709098;0.94934400716373;0;161;143.514792171115;148.249720144754;76.3627316855815;11498.1986867814;11955;92485117238;12102;13917;1879.86884927532;7.86014351941914;0.00209775033444081;192.305038938907;0.841122537186367;641.158062563367;0.293934121141121;401.624498138789;2372.32721131454;6.81210914419265;9.71722964226295;0.000555501418055298;3.25353238673097;-0.328054419854931;0.985415860531544;723201;9327.79212141576;11586.5690338311;627267;11883.3085639767;12231.8955735661;5798338;12010.4307941345;12046.371336475;2;2;12529.5464039974;442;6;303252;0.95932394667773;22.623953604325;5.26448649898839;28.0774118719687;28.4466846917839;"CBX1 TSA-50nm";0.784949079727862;0.947242311230197;1.08969645988129;11.8614067333194;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_3";"20181026_J02_013_Out.czi";0;3;"TSA-50nm";"hiPS";"CBX1";880;"no";7251804;0.559094925387758;-0.828878867884589;-0.0193050972548508;0.812544824772043;0.552410451396095;-0.186047308296928;0.164875019762931;0.0883318490847141;0.98235111456925;323.893968773877;288.00174742476;163.388525463995;1154.30046580568;4185.1295903638;5258.48120883895;0.975609768392872;0.961212182910182;0;152;137.985408044674;152.398135139891;72.8870846481786;11525.5949920875;11977;83581355866;12029;17815;2036.21960910844;8.06215083892759;0.0034349581357946;118.569863325786;0.86607092698899;466.739668942808;0.356919617667666;299.321434500072;1748.38881244545;6.60323291076582;9.14550408293341;0.000686299562513468;2.98611533929129;-0.365538538690813;0.989149219885884;710537;9156.43088396523;11470.7215305193;609834;11906.4304843613;12207.6876590331;5057402;12143.8011878431;12113.5909359712;28;28;14194.5579370719;211.142857142857;93.081267981155;291402;0.932111006358593;23.7158669041749;10.4649958832414;25.8320685516573;27.3000649522643;"CBX1 TSA-50nm";0.769032406143208;0.9396309809771;1.23156834391775;8.19810092799931;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_4";"20181026_J02_013_Out.czi";0;4;"TSA-50nm";"hiPS";"CBX1";880;"no";4402620;0.751993112568736;0.658846548807232;0.0206780988967594;0.657197892023517;-0.746947859816592;-0.100795959419308;0.0509636082811149;-0.0893874702640819;0.994692209073117;263.592572803527;207.684251832877;155.949199761992;1340.54731043239;2064.23049093568;3502.66717566037;0.923863612671321;0.760432094338821;0;152;119.757274986258;108.985808904698;73.8546583625205;11427.04342755;11888;50308929935;12063;16586;1940.6335964198;7.91723586468943;0.00339189777798217;148.262756733855;0.840000798961047;486.6626621035;0.35161378278335;324.536504991427;1798.38789168016;6.50706594067815;9.06924612560763;0.000680521074622365;2.9885507777345;-0.350410637325634;0.986085032959719;464973;9554.98432382095;11058.0868336026;395722;11859.1698591435;12201.4930467762;2966202;11988.5167355426;12067.581270504;2;2;13867.3267855389;323.5;53.5;202478;0.961453096640246;14.8916545987914;14.8607308577512;15.864999067005;14.9096506611316;"CBX1 TSA-50nm";0.805704314661954;0.906289647603762;1.21355334592547;10.1475735119513;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_5";"20181026_J02_013_Out.czi";0;5;"TSA-50nm";"hiPS";"CBX1";880;"no";4225408;0.499524901423902;-0.840788500815142;0.208685336702095;-0.838148126645411;-0.408148874214003;0.361831748577471;0.219049288193843;0.355653192555426;0.908585833021241;256.162609624822;220.607095874464;156.182061605857;1123.44666023614;2270.70495376899;3271.01656433276;0.939169171707982;0.869031491631083;0;157;114.751543046257;113.825022341038;74.4079908969737;11648.603050877;12121;49220100520;12202;15843;2010.93052348048;7.9564690413316;0.00296983393710102;181.103829070375;0.845079030860429;612.349161703411;0.328288422698098;354.970955171292;2268.29281774327;6.62411233797951;9.31843386052429;0.000625296958906825;3.12326580174114;-0.34085585655889;0.98571832362215;438116;9600.03988897917;10866.7828385523;367164;12057.2101377041;12307.2990367776;2880246;12259.3157223376;12211.181287132;8;8;13726.1661961745;286;138.164756721821;196966;0.961641219722761;14.2074242251789;8.14167652275852;12.4259113853683;16.9900119476293;"CBX1 TSA-50nm";0.796207396183539;0.882954318902899;1.17835298672497;9.54131162097561;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_6";"20181026_J02_013_Out.czi";0;6;"TSA-50nm";"hiPS";"CBX1";880;"no";4169628;0.836429796509389;0.281381585808202;-0.470329244975607;0.0891124387901457;0.776909165823485;0.62327451521166;-0.540781072860484;0.56323756198208;-0.624755376134009;276.039007567847;255.41515496743;125.054627560814;718.517832218703;3144.67835977187;3963.98208044153;0.983434910610665;0.97354698566028;0;201;114.654906864593;113.558858967754;87.1849882051828;11675.9420744488;12162;48684335000;12267;16108;2036.1568570258;7.9852038987617;0.00347872233096349;226.366661591071;0.825444732676415;671.558619929854;0.348419446689314;361.765579358629;2459.86781812835;6.55065162035141;9.14478336285477;0.0006662710468773;3.07150512665196;-0.347637958209056;0.985889776257814;471713;9952.39742173737;9538.22377372001;386666;12155.9463593903;12350.897648686;2729110;12287.3586337671;12356.6685548071;8;8;13950.5447898664;218;114.647285183732;223088;0.841759398668956;23.2452184630787;23.1454959372113;24.8722566220862;19.569403263028;"CBX1 TSA-50nm";0.818726664917314;0.772269679907416;1.19481106542959;8.33015937350939;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_7";"20181026_J02_013_Out.czi";0;7;"TSA-50nm";"hiPS";"CBX1";880;"no";5042852;0.560508810374373;0.826141922175431;0.0576142162750569;-0.818547268313366;0.542105306622029;0.190005805355947;0.125738788881675;-0.153659887272249;0.980091014148201;274.259638677921;267.600531761017;133.490972267043;841.045505809831;3676.95226634949;3888.02207315103;0.976323168505375;0.973488864784846;0;126;128.466750560992;134.917060821932;61.1368598562877;11476.8444229575;11999;57876027852;12176;15985;2099.31142693903;8.06240242674604;0.00250885969735974;166.829459194213;0.853011674825925;600.076816238256;0.324573949812157;340.531588279318;2233.47780575882;6.79278970289032;9.50566226582768;0.000615241048131299;3.14188616965821;-0.35613949679124;0.989404031750613;533335;9159.13541770182;10418.8564784053;457285;11920.3087614945;12228.5444646098;3396720;12143.6723536235;12176.2915560276;9;9;13577.3356518039;334.222222222222;117.061975777105;224374;0.94936624057466;21.3656205276314;5.88687780289026;26.2410118239553;25.8561363576104;"CBX1 TSA-50nm";0.768363940981804;0.852011170140335;1.18301992703192;10.3143704371934;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_8";"20181026_J02_013_Out.czi";0;8;"TSA-50nm";"hiPS";"CBX1";880;"no";5411504;0.92990374469828;0.320639752082281;-0.180192050270619;0.365822248280516;-0.755521442066459;0.543471648976106;-0.0381196571220769;0.571294582472503;0.819859373172292;335.74611981855;206.262358715484;179.460256836282;1446.38973131526;1766.45597243395;5719.15879654651;0.967491762303589;0.574066298796959;0;170;145.310072763505;106.579359823073;79.7742579512091;11573.5493544863;11991;62630308626;12071;16348;1850.75859855489;7.85007729351893;0.0036540323007949;155.023943919393;0.832294190425735;483.53585300084;0.347886839091906;337.795332370508;1779.11946808397;6.42822663117935;9.01805360858542;0.000672451430649662;3.00919241997545;-0.336861919903746;0.983040566228511;535703;9806.38678521494;10496.8628262253;454555;11954.840237155;12226.2401730977;3758706;12081.4487118705;12113.5802271404;5;5;14268.4461987934;224.8;67.9158302606984;239320;0.933038363176167;24.5992075106405;25.2798132899214;21.856888787332;9.59796255947176;"CBX1 TSA-50nm";0.820285891796128;0.858551989623297;1.23284964376658;8.45908165311792;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_9";"20181026_J02_013_Out.czi";0;9;"TSA-50nm";"hiPS";"CBX1";880;"no";4015404;0.874133292028812;-0.465332490453637;-0.139128218184119;-0.451538241105774;-0.884130962511484;0.120106860535197;0.178897189989044;0.04216769446784;0.98296372311357;284.870245211404;211.755460496286;131.244232198823;778.568587306286;2282.37632599636;4434.77976774988;0.984468787307999;0.940019062488515;0;130;135.764193590483;108.321065078383;60.8477622675078;11357.4094651497;11917;45604587396;12097;18724;2219.40196986783;8.06864032123878;0.00434812586469342;134.377174390067;0.860088722479708;505.711066940691;0.385577550722248;286.983392085943;1888.4670933727;6.47005368676091;8.83629876135508;0.000748338990198509;2.88732659933183;-0.380396654895808;0.989826742343741;476455;9088.35096913665;10568.1387059279;400157;11865.8034021647;12085.967282525;2554407;12119.4888383096;12103.8696384887;8;8;14426.1602498285;253.5;82.5408989531856;200504;0.913465657598542;22.2765529667806;14.3568286528413;27.7077222546618;20.234322500269;"CBX1 TSA-50nm";0.765927991650247;0.874413976050415;1.2701981287278;8.98284788625472;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_10";"20181026_J02_013_Out.czi";0;10;"TSA-50nm";"hiPS";"CBX1";880;"no";4335752;0.989052872799272;0.0909892560531172;-0.116169574719062;-0.0526405570180438;0.953026264735295;0.298278243392845;0.137852771333541;-0.288897722399453;0.947383090110896;302.110597408269;217.960266446492;128.068186127718;751.775436504608;2321.75452447856;5247.13552158944;0.989683134184813;0.94612683117007;0;135;148.403387463121;101.383229483605;66.5614306353315;11321.8156628885;11868;49088584904;12013;15595;2145.89651527458;8.02005267701401;0.00277804255477546;200.293922886345;0.849653488905585;702.799059994049;0.329665585597531;350.827788829785;2610.90231708985;6.7275385673928;9.4080567263962;0.000622855944845326;3.14982210073345;-0.353415723564468;0.988494786590999;508236;9169.62404079994;10008.3064568994;424837;11845.4593314612;11996.4702916817;2781760;12031.0695609974;12035.2532248198;6;6;13468.153410183;352.833333333333;125.394599387516;213148;0.904219210077967;25.3681752392552;18.272937613349;32.1579217176942;17.2464531582073;"CBX1 TSA-50nm";0.77410455637171;0.834270932495796;1.18957540126094;10.5976572021924;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_11";"20181026_J02_013_Out.czi";0;11;"TSA-50nm";"hiPS";"CBX1";880;"no";3979160;-0.871905527940641;-0.330231835816996;0.361562836806396;-0.296606211628311;0.943674759172471;0.146638003683494;-0.389622260105931;0.0206127027270897;-0.920744052881272;333.169981153525;169.994532197749;138.879390538968;904.749684761539;1423.01637893419;6095.56076492388;0.988923271224012;0.77185623636333;0;170;146.147849294826;102.402198453945;88.833542757768;11410.3813375185;11917;45403733003;12066;16180;2069.50769725021;8.00082470032642;0.00352735575585313;213.95641805393;0.841993166465348;704.471733923198;0.362038507069925;351.301890940107;2603.93051763886;6.57239330706578;9.08500024075196;0.000693217870474022;3.01718957605296;-0.364096029521528;0.988502349336788;458697;9550.18590485658;9965.77077259475;376868;11939.1050951527;12196.591827957;2580834;12040.8355488962;12038.644683187;3;3;13392.5162909881;336.333333333333;63.2156801926723;209484;0.868720491722107;29.044348093015;21.5188116034449;28.3788738601081;9.5954771287336;"CBX1 TSA-50nm";0.799908018963163;0.817094719014147;1.17371329623771;10.346894464193;"D20181026";"no"
"20181026_J02_013_Out_seg_0_cid_12";"20181026_J02_013_Out.czi";0;12;"TSA-50nm";"hiPS";"CBX1";880;"no";4297148;-0.798793015545429;-0.423592588217751;0.427199060770065;-0.425012426982519;0.89990950579795;0.0976079826905476;0.42578651367354;0.10359633478785;0.898873541824575;261.683179197087;239.33503835251;142.444225798795;890.894368169332;2838.1252711774;3416.4179306086;0.965401346876494;0.949455252101491;0;157;115.970100634188;123.184839339953;82.6702994637374;11628.6355708484;12131;49969968086;12236;17700;2076.28185655153;8.03809519184827;0.00352923775767105;146.538574461891;0.848648191249913;507.595676304957;0.358286599779925;312.847297669404;1883.84413075793;6.53389923332337;9.05963264354852;0.000693064391002427;2.98156465059616;-0.359723936948664;0.987685260358144;458475;9518.41762582474;9662.15763016158;381612;12061.8430526294;12249.2961923848;2895581;12270.3378938458;12241.9151053485;7;7;14028.3530493401;281.428571428571;113.329931921747;204386;0.936931608129122;17.932568153333;5.46510303112564;21.4540273844934;17.0802512287981;"CBX1 TSA-50nm";0.789134594463971;0.788792880701866;1.20636277264613;9.46475021013737;"D20181026";"no"
"20181023_J02_011_Out_seg_0_cid_1";"20181023_J02_011_Out.czi";0;1;"DMSO";"hiPS";"CBX1";880;"no";5570360;0.9787787241804;0.19923638694894;0.0479277707318079;0.148682548631926;-0.851418708120331;0.502970857202503;-0.141016696969202;0.485171150809937;0.862973490669127;296.631105971979;259.662097081628;152.404645719203;991.148428281718;3273.32133456694;4621.68146260601;0.976733597859167;0.953055410464347;0;161;142.85943960534;112.175973545695;80.0504958386891;11568.8462467417;12005;64442638379;12136;21970;2068.92075604334;8.08976989730254;0.00577656644812603;81.976396415325;0.866466482259959;320.206657138323;0.421613830233435;238.858105424886;1198.85023213797;6.27131842484929;8.47330749468323;0.000838428498517162;2.70122811032455;-0.389477586447133;0.989311249846464;582202;9489.27308391246;11606.7877408056;497124;11973.2577888012;12206.016171493;3773055;12181.6243590406;12178.4862029519;9;9;15344.2594200098;181.444444444444;72.5168349972935;247792;0.918995158969183;22.3070212770065;16.725617109318;25.3987238104557;19.9099280512558;"CBX1 DMSO";0.792538943977967;0.950907124628679;1.32634310222002;7.59970791937376;"D20181023";"no"
"20181023_J02_011_Out_seg_0_cid_2";"20181023_J02_011_Out.czi";0;2;"DMSO";"hiPS";"CBX1";880;"no";5145604;-0.889998807900367;0.451739881432893;-0.0619128537455745;0.374910007588401;0.802294397471224;0.464506389618432;-0.259508397062582;-0.390198384554935;0.883402859710522;350.4289671729;223.93988869926;148.29090860834;966.749039625401;2129.12542428295;6564.40372373157;0.989096117507693;0.890971503688709;0;148;168.027495703128;128.901448692904;71.1272822393639;11688.641998879;12156;60145123024;12291;22654;2167.23369769148;8.19046166047898;0.00572436881471587;91.85220327971;0.87069876536744;368.524259210655;0.425111139584898;243.614043237334;1382.24483356291;6.34071690309053;8.54525651438461;0.000834914309002371;2.74768620172442;-0.396653410531519;0.990613067278068;550888;9561.44790229593;11543.9920118343;463419;12091.4553136578;12315.3293261626;3452258;12348.5320210714;12410.0850493801;13;13;16159.3445954891;142.230769230769;58.0850223593415;248178;0.870008545600889;29.18144779385;32.0482264448595;25.8169990385686;16.918983541941;"CBX1 DMSO";0.790760719389655;0.937367707034057;1.38248263545404;6.72855556309667;"D20181023";"no"
"20181023_J02_011_Out_seg_0_cid_3";"20181023_J02_011_Out.czi";0;3;"DMSO";"hiPS";"CBX1";880;"no";6832740;0.997145085430595;-0.0117251333125034;0.0745935644034735;0.000549692398074818;0.988971450887602;0.14810525705571;-0.0755074594982417;-0.147641425684239;0.986154467100386;360.122859705379;238.146663118456;152.69743390528;1114.48743710342;2854.84132494248;7404.53852946526;0.988607862771867;0.920651668824163;0;148;166.53102591347;114.612930391029;70.9059662741448;11508.764849826;11959;78636397940;12037;18913;2130.16973217018;8.13648183656837;0.00366370056581421;101.522669653719;0.872262907340222;417.258097873203;0.364286216878019;277.481814196164;1567.50972183909;6.60156663998195;9.11449555696355;0.000698840260856146;2.97208290006903;-0.370506701432893;0.989741404458043;725365;9156.22675342759;11051.5023529412;625914;11893.7454107114;12208.0204143815;4589364;12180.5918070565;12228.910045294;28;28;14737.555918711;177.75;80.3606269085978;285830;0.913292374441549;30.2862026621033;24.5128365107433;40.7188117866893;18.0762930324783;"CBX1 DMSO";0.769835441843373;0.905265716948025;1.28055061607535;7.52194006019516;"D20181023";"no"
"20181023_J02_011_Out_seg_0_cid_4";"20181023_J02_011_Out.czi";0;4;"DMSO";"hiPS";"CBX1";880;"no";4841512;0.99601703839819;-0.0301376580585494;0.0839153191452152;0.0497703407431473;0.96879831379628;-0.242801854127591;-0.073979540433882;0.24601127769318;0.966439588823306;310.474692239533;233.073081318993;156.814862289449;1003.44526462648;2369.45410569416;5159.95356659427;0.980908885224939;0.905899763014338;0;139;153.339339446024;113.694549140847;59.872691836765;11661.929170474;12116;56461370022;12229;23663;2245.68014516041;8.21955160932257;0.00595761415758515;76.5831888856938;0.882932359585072;340.681903344684;0.428997184404185;222.707073788891;1286.14442449304;6.34615902287089;8.51124547030463;0.000844707395741388;2.71996665411507;-0.404453570953499;0.991477226421469;547213;9407.90227571348;11353.1296239682;466945;12067.4993971453;12329.1348314607;3153313;12396.9055656701;12377.5347987392;12;12;16599.1332569493;196;95.7105009912705;228848;0.906119792127353;23.9807411590235;22.3866023952477;30.0120184899263;17.4406541660439;"CBX1 DMSO";0.779606608303543;0.920837494209086;1.42336083629932;7.89865416966859;"D20181023";"no"
