"cell_id";"czi";"series_id";"cell_seg_id";"condition";"cell_type";"structure";"scope";"minipipeline";"dna_volume";"dna_shape_1st_axis_x";"dna_shape_1st_axis_y";"dna_shape_1st_axis_z";"dna_shape_2nd_axis_x";"dna_shape_2nd_axis_y";"dna_shape_2nd_axis_z";"dna_shape_3rd_axis_x";"dna_shape_3rd_axis_y";"dna_shape_3rd_axis_z";"dna_shape_1st_axis_length";"dna_shape_2nd_axis_length";"dna_shape_3rd_axis_length";"dna_shape_1st_eigenvalue";"dna_shape_2nd_eigenvalue";"dna_shape_3rd_eigenvalue";"dna_shape_meridional_eccentricity";"dna_shape_equator_eccentricity";"dna_position_lowest_z";"dna_position_highest_z";"dna_position_x_centroid";"dna_position_y_centroid";"dna_position_z_centroid";"dna_intensity_mean";"dna_intensity_median";"dna_intensity_sum";"dna_intensity_mode";"dna_intensity_max";"dna_intensity_std";"dna_intensity_entropy";"dna_texture_haralick_ang2nd_moment";"dna_texture_haralick_contrast";"dna_texture_haralick_corr";"dna_texture_haralick_variance";"dna_texture_haralick_inv_diff_moment";"dna_texture_haralick_sum_mean";"dna_texture_haralick_sum_var";"dna_texture_haralick_sum_entropy";"dna_texture_haralick_entropy";"dna_texture_haralick_diff_var";"dna_texture_haralick_diff_entropy";"dna_texture_haralick_info_corr1";"dna_texture_haralick_info_corr2";"dna_io_intensity_outer_volume";"dna_io_intensity_outer_mean";"dna_io_intensity_outer_slice_mean";"dna_io_intensity_mid_volume";"dna_io_intensity_mid_mean";"dna_io_intensity_mid_slice_mean";"dna_io_intensity_inner_volume";"dna_io_intensity_inner_mean";"dna_io_intensity_inner_slice_mean";"dna_bright_spots_number";"dna_bright_spots_number_used";"dna_bright_spots_intensity_mean";"dna_bright_spots_xy_cross_sec_area_mean";"dna_bright_spots_xy_cross_sec_area_std";"dna_surface_area";"dna_roundness_sphericity";"dna_roundness_roughness";"dna_roundness_roughness_xy";"dna_roundness_roughness_xz";"dna_roundness_roughness_yz";"valid";"dna_io_intensity_ratio";"dna_io_intensity_ratio_slice";"dna_bright_spots_intensity_mean_norm";"dna_bright_spots_xy_rad";"date";"group";"outlier"
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_11";"20181005_R01_001.czi";0;11;"TSA";"hiPS";"H2B";"ZSD";"no";503881;0.918812633495511;0.394451136914891;-0.0138435947497212;0.394150881198991;-0.918823127768794;-0.0202272768119954;0.0206984873626863;-0.0131286124065078;0.999699560946776;186.008798485767;100.828331251399;45.8093093569459;134.57577011922;476.74572467542;2128.42114790814;0.997999109480796;0.959332068183098;0;44;78.3067232144098;65.8278958722397;20.9398568312756;783.435201962368;819;394758113;818;1510;186.914508604569;6.23715782629693;0.000535463925693312;238.395812382147;0.796046052028627;608.924793985354;0.130510576733906;239.652697953766;2197.30336355927;7.40269905095621;11.6641869100202;0.000208752802984768;4.61018283967965;-0.184905421713972;0.944722164066864;103941;698.131574643307;810.030959752322;82220;841.184845536366;836.282407407407;192626;871.71278539761;875.610946218687;13;13;1150.36444306426;39.3846153846154;19.2575198560437;51064;0.89068699467959;19.4969760200816;18.498861408298;20.6264837554399;8.7973351997262;TRUE;0.829938364139402;0.968609350833448;1.46835939996416;3.54069377953944;"D20181005";"H2B TSA";"no"
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_12";"20181005_R01_001.czi";0;12;"TSA";"hiPS";"H2B";"ZSD";"no";493132;0.990621379601845;0.136339875094323;0.00898447188214464;0.136571887408145;-0.986009149992255;-0.0955723584585428;0.00417155193106482;-0.0959030478703137;0.995381938535993;148.674726884839;93.5720424292262;54.738176700785;180.608105181617;487.196427265028;1338.06833886663;0.990848767003854;0.928749067280186;0;52;73.4738710933381;51.2083620612737;25.1933964942449;811.175435785956;853;400016565;879;1714;196.030332389663;6.20208374635606;0.000653337394577854;188.548251804462;0.793582620322029;473.922945652204;0.135484752606569;197.791915003442;1707.14353080435;7.18157234261406;11.3771767151892;0.000219284180604168;4.51971588896808;-0.1706963761473;0.929017859836474;106728;732.80774492167;873.254643962848;83219;881.307237529891;893.363921568627;175734;895.337703574721;898.570474467789;8;8;1334.92154898819;80.375;166.22946301724;46244;0.974956542684893;12.8981129138512;10.8501090436967;17.1130137223202;7.30136937959352;TRUE;0.831500881549059;0.97749038536225;1.64566318221257;5.05807840014587;"D20181005";"H2B TSA";"no"
"20181005_R01_001-Scene-01-P14-A01_seg_0_cid_13";"20181005_R01_001.czi";0;13;"TSA";"hiPS";"H2B";"ZSD";"no";171260;0.424969658794139;-0.856818152176807;-0.291999046581861;-0.899924113525701;-0.434705947684365;-0.0341661959079435;0.0976595054225446;-0.277296579762824;0.955808154313649;97.8231801367542;72.9798161666696;59.0936388998291;164.59249262976;287.966719522003;393.814528899798;0.908472706013694;0.820554871127077;0;55;45.6791253065514;44.4248569426603;25.5103760364358;1042.45981548523;1113;178531668;1185;2994;298.980391591053;6.73140261506589;0.00110818641554826;143.754758851711;0.817300399724889;401.658042461622;0.189354715042522;164.608683456574;1462.87741099478;7.02074314749035;10.742099629686;0.000310837549901291;4.15035679268422;-0.225987017200266;0.96175168496394;52968;978.881985349645;1042.12747252747;29375;1182.23734468085;1144.51233671988;30344;1231.22244924862;1211.28125;5;5;2272.21273911274;22.8;15.6894869259642;27214;0.817036963694143;7.02663908594518;4.67115275725127;6.28000236580366;6.38320419784028;TRUE;0.827991088044929;0.910542804207911;2.17966458309485;2.69396833778544;"D20181005";"H2B TSA";"yes"
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_1";"20181005_R01_001.czi";1;1;"TSA";"hiPS";"H2B";"ZSD";"no";603424;0.792645590254464;0.60517844215353;0.0739731127016987;0.602264107584842;-0.796085893393245;0.0593733530745366;-0.0948204248312905;0.00251067578659127;0.995491227255122;160.976092098796;122.681498813945;54.2888668729183;148.94769068455;815.442458872629;1492.80089374804;0.995009790896035;0.983176375492643;0;52;73.8766737816196;71.4442713581164;23.7629593784801;812.543137163918;860;490308030;878;1690;209.40570196762;6.29614888248284;0.000598527574486099;223.251995989435;0.791462524298566;561.432132260024;0.135286570535743;218.624643169877;2022.47653305066;7.2928939972255;11.5116278700503;0.000215691353987423;4.57247506089549;-0.180355804200548;0.938997796080858;139481;732.667137459582;875.829252150893;107585;902.557438304596;892.059447983015;190800;899.713176100629;889.041052212037;12;12;1315.20333794762;19.6666666666667;11.4697670227235;56848;0.910421984567341;14.8568114507729;7.35041647639969;17.5794035960122;15.1911008213432;TRUE;0.811767879101253;0.981805925749883;1.618625864638;2.50201807113402;"D20181005";"H2B TSA";"no"
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_2";"20181005_R01_001.czi";1;2;"TSA";"hiPS";"H2B";"ZSD";"no";907672;0.888891584190473;0.456675108224751;0.0363262588668804;0.44863864654069;-0.88380535868064;0.132708148949197;-0.0927098505310501;0.101665793142513;0.990489247856439;186.31999954447;131.495733327818;72.3316885139024;250.857379579276;887.843475766064;1869.05989461492;0.990952126750584;0.959253499419939;0;63;82.8561771212509;74.3902114420187;30.001268079218;1213.25310795089;1258;1101235875;1262;2768;307.025552274427;6.90347276825935;0.00054922318480916;128.124973443345;0.886001712993422;572.163977774018;0.149030663250343;190.064010160372;2160.53093765272;7.5051057350191;11.5865970506156;0.000245975301983413;4.3380471571767;-0.224525865907819;0.968598610858583;156904;1002.2293950441;1147.5988372093;132441;1290.22460567347;1278.01812688822;426330;1358.46469636197;1380.91415371693;31;29;2017.2073710933;24.551724137931;7.69498809972664;73168;0.924542053848953;15.8282212587861;11.8660874611397;18.0784546550653;13.2871184102102;TRUE;0.776786763046548;0.897951924988367;1.66264348129323;2.79554225794579;"D20181005";"H2B TSA";"yes"
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_3";"20181005_R01_001.czi";1;3;"TSA";"hiPS";"H2B";"ZSD";"no";644412;-0.0243756815746135;-0.999595339078885;0.0146623408616169;0.9968102772899;-0.0231876241477244;0.0763649472966224;-0.0759940605376838;0.0164770196987516;0.996972121267612;160.354774499123;133.301340015822;50.5962540367663;149.238939925827;922.906728144504;1473.60346441504;0.994858486854402;0.986839087813286;0;47;67.2381256090824;77.7467520778632;22.1734278691272;1044.7245613055;1092;673233044;1108;2391;264.464526588865;6.65208469953901;0.000594843433760483;140.188902114954;0.860008708936703;511.183068635057;0.143972680214249;180.321237346826;1904.54337242527;7.35195231331912;11.459068447248;0.000237033110708654;4.38614366820465;-0.204129093714268;0.956652938053035;115933;879.036038056464;1071.81042345277;94585;1136.66495744568;1152.10047522064;293744;1155.04481453238;1168.66170440364;13;13;1807.04656162912;68.4615384615385;132.218708896466;57610;0.929983450668131;14.8393787247724;5.60972756779556;15.312992702007;20.1680175691696;TRUE;0.773346650917994;0.930309852747441;1.72968706638908;4.66818856899114;"D20181005";"H2B TSA";"no"
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_4";"20181005_R01_001.czi";1;4;"TSA";"hiPS";"H2B";"ZSD";"no";636539;0.484836158590643;0.874397899150577;-0.0190319017474861;0.874302928656961;-0.483982078215694;0.036820332805104;-0.0229845222906629;0.0344914761509943;0.999140655667657;142.886655648809;126.643199388762;57.0795830875024;198.130227553774;864.87256404617;1138.6422735099;0.984744648099207;0.973406178323252;0;55;64.3649517154487;67.9158386210429;26.5414782126468;1076.25255326068;1137;685076724;1174;2772;277.79790497716;6.60757861381877;0.00091317685937848;115.537036790905;0.842546014059276;375.759653781222;0.164555002632078;160.119260321963;1387.50157833398;7.02584849989348;10.94076932527;0.00027258181590909;4.22297976392665;-0.196183756693288;0.945370932996726;129994;934.685670107851;1192.84604519774;104426;1190.03247275583;1223.25375375375;245334;1192.07256230282;1188.18622635594;22;15;1940.32721001221;16.0666666666667;8.37031792838374;55272;0.968753065819751;11.8416984634554;3.82343311638427;13.6772447150972;15.4883004344121;TRUE;0.785428710145485;0.975141945436339;1.80285491926005;2.26145502675149;"D20181005";"H2B TSA";"no"
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_5";"20181005_R01_001.czi";1;5;"TSA";"hiPS";"H2B";"ZSD";"no";739098;-0.107954723691886;0.993947142435288;0.0203680062189023;-0.992489721378663;-0.106565553144207;-0.0600660956012025;-0.0575319962308981;-0.0266994555711157;0.997986577305473;146.531960894179;131.257241479612;64.0091595057293;244.9575241469;881.864706020765;1228.74379652945;0.979927120072164;0.9606469639657;0;60;64.0701341364745;69.2790996593145;29.4312621600924;1100.43690011338;1148;813330712;1174;2780;255.884921066045;6.58876694319153;0.000903164972177527;100.228700475451;0.843523141428893;325.485629584192;0.16583703029328;156.508303165193;1201.71381786132;6.99559589804996;10.9114436841742;0.000279405345818482;4.15861287466358;-0.191858708313543;0.942254831113581;130792;962.298970885069;1143.44629244629;106903;1179.9897196524;1180.38150289017;343463;1194.33963192542;1191.95757697322;14;14;1892.62389163491;21.7142857142857;14.3896221107365;59654;0.98875497462298;11.691807515222;4.30762575511508;12.4936535920899;15.5841384254893;TRUE;0.815514707338761;0.968709090786797;1.71988406735534;2.62904389736585;"D20181005";"H2B TSA";"no"
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_6";"20181005_R01_001.czi";1;6;"TSA";"hiPS";"H2B";"ZSD";"no";536575;0.623284846413266;0.777089323743174;-0.0874538915999067;0.780777445891995;-0.612172665638933;0.125024827258009;-0.0436185765238201;0.146208106372044;0.988291763303295;135.768832014887;112.080789051828;62.0641507901098;205.012499627653;688.619842931173;1024.29517343249;0.979765302296926;0.954654776092812;0;60;67.3276466477193;63.1312304896799;28.6524810138378;918.179808973582;952;492672331;954;2266;223.072817610253;6.47389650357745;0.000869635231669202;137.661788339578;0.826625395709747;407.832660944368;0.162519572993263;182.267173300812;1493.66885543789;7.10013206726518;11.0482415672385;0.000268099144386896;4.2702874834499;-0.197277256599122;0.947378084079399;106961;823.53469021419;927.484202792065;83439;986.945481129927;967.456780333069;217785;1009.14404114149;1004.51711279798;10;8;1524.02670971485;17.375;5.87233982327317;51106;0.933675555245021;10.9115124236702;5.35544517148995;11.1679734834366;13.2472702056484;TRUE;0.834427742929982;0.958682828676602;1.6598347021141;2.35173005943356;"D20181005";"H2B TSA";"no"
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_7";"20181005_R01_001.czi";1;7;"TSA";"hiPS";"H2B";"ZSD";"no";474388;0.468314768131465;0.87542992435479;0.119598183490133;0.863573618751941;-0.482136455316246;0.147597572645229;-0.186873976105958;-0.0341597131026158;0.981789810017957;142.164522931191;110.447354345012;55.4026092846927;152.861375661515;651.728088829054;1108.22557902684;0.990441499447144;0.972104592843554;0;55;63.6144126748569;63.0660788215554;25.5480598160156;960.155916675801;1010;455486445;1026;2267;259.761490432861;6.60893935863957;0.000650417261384781;155.760462508517;0.840714089342894;503.543818898346;0.150208422542744;189.664564334971;1858.41481308487;7.32856591696246;11.3684432031947;0.000244435847934809;4.38577758257039;-0.210032238219943;0.958821808044033;108310;834.556606038224;977.912980420595;82143;1064.60360590677;1057.02022653722;155173;1099.28001649772;1102.53465346535;9;7;1653.55676884973;21.1428571428571;10.8157104175701;46942;0.937648408081981;12.1036674843322;6.83167322415716;10.9256475407042;13.9700135649016;TRUE;0.783912999550094;0.925160139673224;1.72217526354947;2.59422058636944;"D20181005";"H2B TSA";"no"
"20181005_R01_001-Scene-02-P15-A01_seg_0_cid_8";"20181005_R01_001.czi";1;8;"TSA";"hiPS";"H2B";"ZSD";"no";501682;0.905860926447589;-0.421140847846815;0.0453471962791746;-0.422821892649963;-0.892670631012834;0.156079440103595;0.0252513174194907;0.160560053568794;0.98670301518064;147.334022958973;106.056392450422;57.6861751804298;167.237579860128;584.337252722501;1232.64009546164;0.99075349346515;0.95816976947832;0;52;70.8413556794942;54.417840384945;23.8414433844547;961.215815994993;999;482224673;1002;2190;225.183333463;6.49972204963708;0.000684081597717117;151.027581715217;0.826449880852257;446.73771304263;0.146283059152334;186.82176785903;1635.9232704553;7.23156726432225;11.3304230282212;0.000240112702250412;4.39172232770555;-0.190363210630815;0.945613830211128;91395;854.107653591553;1008.3283045977;73632;1016.04498044329;1024.84504792332;226124;1052.29324176116;1057.34425159859;5;5;1798.67321080479;25.4;10.8;47576;0.953324483273885;12.5059457064331;8.20428732263342;15.2800653187486;10.3355036232316;TRUE;0.84061992336099;0.983883667722169;1.87124803907113;2.84342594576829;"D20181005";"H2B TSA";"no"
