cell_volume,cell_shape_1st_axis_x,cell_shape_1st_axis_y,cell_shape_1st_axis_z,cell_shape_2nd_axis_x,cell_shape_2nd_axis_y,cell_shape_2nd_axis_z,cell_shape_3rd_axis_x,cell_shape_3rd_axis_y,cell_shape_3rd_axis_z,cell_shape_1st_axis_length,cell_shape_2nd_axis_length,cell_shape_3rd_axis_length,cell_shape_1st_eigenvalue,cell_shape_2nd_eigenvalue,cell_shape_3rd_eigenvalue,cell_shape_meridional_eccentricity,cell_shape_equator_eccentricity,cell_position_lowest_z,cell_position_highest_z,cell_position_x_centroid,cell_position_y_centroid,cell_position_z_centroid,cell_intensity_mean,cell_intensity_median,cell_intensity_sum,cell_intensity_mode,cell_intensity_max,cell_intensity_std,cell_intensity_entropy,cell_texture_haralick_ang2nd_moment,cell_texture_haralick_contrast,cell_texture_haralick_corr,cell_texture_haralick_variance,cell_texture_haralick_inv_diff_moment,cell_texture_haralick_sum_mean,cell_texture_haralick_sum_var,cell_texture_haralick_sum_entropy,cell_texture_haralick_entropy,cell_texture_haralick_diff_var,cell_texture_haralick_diff_entropy,cell_texture_haralick_info_corr1,cell_texture_haralick_info_corr2,cell_id
993475,0.3160517692903786,0.948061559971748,0.035924332037730856,0.9468577653848803,-0.3175831049973377,0.05100336803193384,-0.05976329357366623,-0.017895528049929263,0.9980521523532937,203.39631918052535,196.20396129489615,67.55131051607293,215.96522094600365,1354.9000502824013,2133.3731868127497,0.9948628656345466,0.987214776916487,0,63,120.29432144744457,113.89150809028914,24.755188605651878,1067.2865135005914,1014.0,1060322469,946,4652,336.0749964229204,6.944698080753162,0.002929996719906765,94.22480294054434,0.8221073691761206,268.5400285364375,0.30282588587918186,110.44368777325687,979.935311205207,6.647898563876068,9.790245072492349,0.0005142180818028473,3.5489759368679854,-0.28789278580568517,0.9771563676910304,20181026_R01-Scene-03-P5-A01.czi_nucWholeIndexImageScale.tiff
956318,0.7949121397611595,0.605437826723078,0.03949339227226132,0.6052903272184045,-0.786878139489547,-0.12019323345890154,0.041693043018849005,-0.11944802872506978,0.9919646458405276,232.41898360846594,194.41331067913495,67.92896524411205,181.38018735849326,1228.8763482314857,2593.560228860707,0.9975515625244007,0.9890473756204233,0,58,110.48919501672037,104.41423459560522,23.345012851373706,1070.64408491736,1040.0,1023876210,952,5094,344.8163001087756,7.017154072171699,0.002824201014286087,83.07033333793427,0.8245619914912101,240.1768843761261,0.3198037582198514,98.10118519387825,877.6372041665704,6.626394115037842,9.6889740843733,0.0005501141829793549,3.4530323245236363,-0.2961451137145544,0.9789915856689976,20181026_R01-Scene-03-P5-A01.czi_nucWholeIndexImageScale.tiff
2118517,0.7770650129190063,0.6294071183694236,0.0040798337077407295,0.6230463681551283,-0.7682595927569715,-0.14693679343716706,0.08934869235690557,-0.11672136686481437,0.989137469561901,376.6399307974808,135.13717498656274,108.05385335975362,554.7111391420184,852.9499797516455,4980.163225864799,0.9937774277915639,0.759639598413253,0,98,141.95382996690608,120.70839979098587,51.15961967734977,1033.8102738849866,983.0,2190144640,914,5795,302.9961362062192,6.782362114825559,0.005775334237038283,44.99024481152465,0.8537783948471372,155.4180075021099,0.3876902246342505,87.62628161914755,576.6817851969149,6.150354390427856,8.720636127242523,0.0007171092487468083,3.002807117814333,-0.322815283019666,0.9799928161314779,20181026_R01-Scene-03-P5-A01.czi_nucWholeIndexImageScale.tiff
1436523,0.6635027896090527,0.7438766104727222,0.08007269554985053,0.7230262755482031,-0.6650330046611042,0.18698691820102756,-0.19234618022695138,0.06617167901026792,0.9790935889122465,385.76459798388635,253.2987267877433,66.16181211517554,134.28707077836975,2002.8804079099327,5624.049092379813,0.9997148967858857,0.9977498199788333,0,63,139.24193417021516,136.19560772782614,28.819766199357755,1022.9877885700403,995.0,1469545487,919,5141,336.99628894881556,6.951695406887455,0.003485116240927985,96.20512325249783,0.7979648907546786,245.32863698526256,0.3263296165141461,100.1096623375692,885.1094246885524,6.581522955242425,9.567735969891576,0.0005434631939194473,3.5310066679357877,-0.30120473717016527,0.9780195378306029,20181026_R01-Scene-03-P5-A01.czi_nucWholeIndexImageScale.tiff
1622876,0.7844314714733129,0.6110842670608151,0.10603435817205373,0.598562080324259,-0.7906793811570876,0.12864506290930972,-0.16245215467979648,0.037445089982414685,0.9860056605700094,477.75427739501845,194.96716102253333,64.38049193412343,159.10170924483324,1452.9488129068075,8126.899358272145,0.9998083487966903,0.993986506488794,0,66,228.4025267488089,137.5179631715547,29.759972419334563,1022.3842098841809,987.0,1659202797,928,5344,345.0504532760319,6.971426927797316,0.003887352360879552,84.04520190542887,0.8172807378506428,236.48095252513832,0.34233909568716775,98.30208221044106,861.8786081951249,6.535124838817859,9.456910601441841,0.0005802467115174,3.4254679974593283,-0.30999933508184196,0.9801803428322728,20181026_R01-Scene-03-P5-A01.czi_nucWholeIndexImageScale.tiff
1435454,0.4739852843593263,0.8725597264789973,0.11822636735392847,0.8800179691087925,-0.47400939939677406,-0.02972311102737701,-0.03010521975414514,-0.11812964492626914,0.9925417183842442,271.2036834221289,246.36568215506097,78.00501454797879,265.8419193183174,2037.1057715287075,2604.1847430929897,0.9947759271011453,0.9914483340961502,0,68,137.83139550274686,96.5844791961289,32.82080233849361,966.183093989776,921.0,1386911387,874,5803,301.48515872321076,6.790835545018007,0.006064501659417671,52.985944514707654,0.8143874007156049,145.06818667060026,0.3803796019512745,80.21630430762637,527.2868021676927,6.126191033797956,8.804895666934101,0.0006830954186551571,3.130473463564328,-0.30054650802022453,0.973283527411801,20181026_R01-Scene-03-P5-A01.czi_nucWholeIndexImageScale.tiff
1216032,0.016051223798408412,0.9975063443279011,0.06872736893087159,-0.9976645319141565,0.020542014032246703,-0.06514220920421826,-0.0663915655417204,-0.06752124617545027,0.9955064245597983,271.2965958336461,220.78092013412135,53.12145180019466,118.35316823180165,2549.865585769411,3033.7426070156434,0.9992387318547014,0.9989222220226905,0,47,110.04857191258125,129.04380147890845,22.24304870266572,898.462917094287,876.0,1092559658,821,5167,294.963339888525,6.763222260069661,0.005111269530757575,60.30131784520116,0.8013689561361595,154.81038263418003,0.3551437353991135,79.74212479263825,558.9402126915194,6.210138472087973,9.030398241253032,0.0006232299063507372,3.2795642267416705,-0.28685755081474074,0.9693482880239425,20181026_R01-Scene-04-P6-A01.czi_nucWholeIndexImageScale.tiff
1047308,0.8267618239837559,0.55703774940404,-0.07857373697320807,0.5588083678914397,-0.8292965519018991,0.0006610432104715433,0.06479270311970828,0.04445418700755119,0.9969080854722461,284.07422094589276,198.46900805631316,54.30345606859488,128.4765052429501,1544.4017471694324,3227.4887752379327,0.9992073889914568,0.9965338273761095,0,47,134.43082073277392,98.16638180936268,21.74848086713746,973.2637629045133,964.0,1019306925,899,4336,307.9530340172257,6.845217892116106,0.002718358904076047,94.48886109654937,0.7861031035377029,227.885823941195,0.2929132431850795,108.56391715124741,817.0544346682307,6.60736425973755,9.780619271746893,0.0004920308149560167,3.6062680771820532,-0.27212095279295045,0.9700570965210212,20181026_R01-Scene-04-P6-A01.czi_nucWholeIndexImageScale.tiff
2346676,0.0590287699518367,-0.9960188602609691,-0.06679846047936613,0.990657931099043,0.06668860251795487,-0.1189516449855405,-0.12293277784438539,0.05915285537184635,-0.9906505296182002,408.5842054595803,274.3561638609513,85.41442043592497,191.43913891730995,2783.319390579257,7211.671004714404,0.9996475997676735,0.9976317915144797,0,66,144.99045500955393,206.0921465085082,32.39923023033431,965.4441993696616,932.0,2265584732,873,6453,313.8801031689922,6.815551247473374,0.007607673857429462,42.90635711766701,0.8185173964612547,120.72109107647218,0.40449199317131573,72.67858795377005,439.97800718822185,5.974302112343068,8.508603300658391,0.0007320450469502348,3.035405393095106,-0.31259570744180176,0.9740634719367337,20181026_R01-Scene-04-P6-A01.czi_nucWholeIndexImageScale.tiff
1223471,0.723035064496933,0.6901439530792886,0.03035818729780698,0.6907755513822297,-0.7227464088483367,-0.021604770524335112,-0.007030869113599663,-0.03659170021911167,0.9993055660580413,251.48768167809163,193.074520400023,64.11942777054439,213.09899232214627,1904.2193742625554,2395.7706213415577,0.9960362715555322,0.9937184763462421,0,60,99.2078275659987,116.19193916324947,24.70614178840365,972.2317071675585,921.0,1189497299,843,6188,315.3587784424259,6.882360266128847,0.006177353990850625,46.72551240058393,0.8216705106839958,133.1339707954928,0.38955928271178836,73.69340987520785,485.8103707813877,6.131293916007424,8.780013552629653,0.0006993860477864786,3.0961609313455876,-0.311165628117836,0.9760110063626791,20181026_R01-Scene-04-P6-A01.czi_nucWholeIndexImageScale.tiff
1437915,0.7829935350071616,0.6190313419052189,-0.061002638270921276,0.6063869697199169,-0.7814785504651776,-0.14692214985066612,0.13862166890816865,-0.07804788851640063,0.9872651923405613,385.0548454331638,263.2381245412039,67.21121728749297,158.8294722454378,2199.5518673527604,4510.722295488314,0.9993798815010468,0.9973894559985019,0,60,145.01178581487778,128.7343452151205,27.097544708831887,923.3512912793872,900.0,1327700672,826,7739,285.4699754085996,6.754135713192444,0.010869719106571942,30.123496155422064,0.7951797166005184,75.77144928310727,0.459113406065903,59.31039178827826,272.96230097700777,5.672777516555518,7.913163569041125,0.0008555778759467323,2.8000419788721365,-0.32990785877319906,0.973115122524316,20181026_R01-Scene-04-P6-A01.czi_nucWholeIndexImageScale.tiff
1212622,0.5310694468148718,-0.8426612501186215,-0.08881024832905338,-0.8376096720748187,-0.5379156881776465,0.09516695676065105,0.12796593260106534,-0.023848059897847808,0.9914918003355592,305.9268200426824,171.3877260007337,68.09181758361277,200.73558927157535,1202.7905976956688,3889.790269180842,0.9986675349537403,0.9859752582883319,0,63,94.96732699885042,102.98664546742513,32.58961490060381,939.7373592100424,910.0,1139546196,866,4854,275.38278112904607,6.70432349523983,0.004697584985593434,69.67896687043,0.7895047070955807,168.77470857994697,0.34362750101115663,94.56357897871575,605.4198674493583,6.257655188985305,9.117087949130145,0.0006035723871707232,3.3120239762127386,-0.2847445035902018,0.9701927822989801,20181026_R01-Scene-04-P6-A01.czi_nucWholeIndexImageScale.tiff
1151653,0.9766977191415706,0.2103547693809728,-0.04257271922641875,0.20769257431580235,-0.9763819455043405,-0.05951546914234806,0.054086597209739816,-0.04928658531321317,0.9973191427574398,274.72621789908146,185.90522129912333,56.956225624388544,162.5903088072983,1411.7114763854502,3500.9039840688547,0.998920970575615,0.9933455090428809,0,47,122.32750055789374,87.02629958850453,22.305577287603125,1156.1038654872605,1014.0,1331430485,816,6735,502.55147358431225,7.353064164882674,0.003760701156282547,67.41848735804027,0.901209452096543,342.107723840748,0.36421977621101836,75.25333277263569,1301.0124080049522,6.742779672645636,9.638909620764528,0.0006180062473298373,3.3315230671269283,-0.33564660562696125,0.9874229170904626,20181026_R01-Scene-06-P8-A02.czi_nucWholeIndexImageScale.tiff
1170024,0.9840313472240567,-0.16237328489283098,-0.07291929808712985,-0.16779409390061384,-0.9829162600166081,-0.07563575772764841,0.05939233732124126,-0.0866633841254488,0.9944656897648328,336.7309121927371,209.88125804482206,60.76986496683597,112.78768616946132,1267.679809518928,6216.683197290892,0.999835406890996,0.9960341502142338,0,50,151.26921840919502,103.09442284944582,22.829806909943727,1200.810456879517,1117.0,1404977054,1010,8881,488.6919786380247,7.345356344200821,0.005714372523399242,47.818772807823,0.8584334494948281,171.10983960378647,0.4068070401644936,65.67341422939049,636.6205856073235,6.315850708165007,8.941178811999375,0.0007119619036447928,3.1308381533361755,-0.3319806969810942,0.9813217098188246,20181026_R01-Scene-06-P8-A02.czi_nucWholeIndexImageScale.tiff
1328771,0.9235249372905775,0.3820432163762355,0.03383298720680463,0.383401681993996,-0.9172418612777886,-0.10803017246969769,0.010239162397845666,-0.11274018245753803,0.9935717441699072,257.5504860073107,256.06899493349033,59.92986755743391,153.44192455203967,2726.798226732959,3070.3343618420713,0.9987504370026271,0.9984154852659807,0,52,137.7554236207744,145.73851626804017,23.761424654812604,1151.5214660765473,1054.0,1530108330,867,10382,519.5181700789171,7.377148271317587,0.007875825575765969,38.546847799895765,0.8681824679971282,147.53765933779053,0.4606539521611762,53.9680053167376,551.6037895512658,6.15412407881017,8.506018406218084,0.0008223008534753728,2.9270763292867037,-0.36598737742543214,0.9860130400911663,20181026_R01-Scene-06-P8-A02.czi_nucWholeIndexImageScale.tiff
1216996,0.8546401457345769,-0.5146897340318833,-0.06844486088063982,-0.5177095221360665,-0.8547665303475863,-0.036756350297524894,0.039586260096451636,-0.06684800879413366,0.9969775683192854,271.73055849136534,238.88429116191693,59.29717442991175,158.48534153135688,2567.402278521008,2672.082493632551,0.9982395206607485,0.9980928946690905,0,50,131.94063415163237,128.05997061617293,24.012380484405863,1067.347024147984,1007.0,1298957059,836,6622,409.825351842496,7.207513971468859,0.003930753952339602,62.80293543394517,0.8499709401932165,212.00345657151593,0.36938834987580554,74.88418264111638,785.210890852118,6.532600654511357,9.362505661841057,0.0006394816235160981,3.2739664244843216,-0.3220919755394728,0.9821660331759255,20181026_R01-Scene-06-P8-A02.czi_nucWholeIndexImageScale.tiff
1111508,0.9726118193876245,0.18737265112466486,-0.1375417696483862,-0.18635965042982905,0.9822713861039665,0.02032251788200299,-0.13891122877279224,-0.00586631501942087,-0.9902874617346854,230.85194863748393,198.20114573858677,58.351295902576474,144.03592801895502,1834.9533040289903,2492.9090077345613,0.9983294413416268,0.9969144529268915,0,58,109.06056906473007,92.41166505324298,28.899558977533225,1019.5226719015967,955.0,1133207606,899,6671,387.37654208716737,7.09959348804762,0.00511801790830227,57.19339536744265,0.8457890211832729,187.7040559368167,0.38460787092738913,70.36517148832147,693.6228283798222,6.356929230090194,9.076419878773997,0.000672929831207214,3.2021021811090598,-0.3210239132077328,0.9804442293365252,20181026_R01-Scene-06-P8-A02.czi_nucWholeIndexImageScale.tiff
1044989,0.965671510158618,0.25355693229793674,0.05645720991719056,0.25542926901203133,-0.9664000946338657,-0.02875318458248767,-0.0472696837302051,-0.0421869550372471,0.9979909006723114,316.7446861565302,165.50353853056802,63.66438004701061,167.13208601435588,1141.645041899965,3859.2410112136977,0.9990618125009355,0.9892260903062237,0,55,129.89483621358693,103.11671414723025,23.759861587059767,873.9904525310793,847.0,913310409,749,4919,279.24621778987233,6.793186003559419,0.0040268581194043244,67.57462122663262,0.795723799115854,168.13340962581572,0.3486149701959785,86.61963807145096,604.9590172766282,6.363420230302271,9.262367102637656,0.0006004212120131235,3.3447252311000275,-0.2920096805317647,0.9737559146663026,20181026_R01-Scene-07-P7-A02.czi_nucWholeIndexImageScale.tiff
1230122,0.5650737706987533,0.8238242786958414,0.04477936466241407,0.8198103026023783,-0.56676564744515,0.0817787785619037,-0.09275074886646298,0.009500458270877535,0.9956440327131749,289.70228223639936,243.01912103678603,52.4772870824188,113.50454786370197,2246.494970212962,3697.0181776688373,0.9995285933168009,0.9987227877920295,0,44,148.64516446336216,108.64637409947956,21.876944725807682,816.2831540286248,813.0,1004127866,750,2837,257.0588006976047,6.665696154787028,0.0016443643639804696,163.2411528021113,0.7649357496730267,357.951045004111,0.23851765793286764,138.63851555610486,1268.5630272143285,6.953414200129562,10.535629523738272,0.00038485385247076856,3.9649947271996266,-0.24687593725194043,0.9667048145561008,20181026_R01-Scene-07-P7-A02.czi_nucWholeIndexImageScale.tiff
1519192,0.8735510690124939,0.4821289193559327,0.06678499043804448,0.4805610795910019,-0.8760982584013443,0.038895891922698184,-0.07726304815019688,0.0018832808638861577,0.9970089641742084,354.56028917714275,174.96839720664747,61.35542811193492,170.382085121286,1354.0120900179224,5559.122142106179,0.9995302060107535,0.9920511870108538,0,58,166.53412866839741,114.24215372382162,26.375843869635965,866.0220380307427,837.0,1315653752,799,5091,278.91784124587787,6.741309337564936,0.004956639037826256,57.20664868864339,0.8194420812336685,161.4370825693028,0.36747224688798763,81.96399132168206,588.5416815885677,6.255986749633992,9.006255629881062,0.00064653040270055,3.2208966449152427,-0.3019845024980391,0.9751765497891938,20181026_R01-Scene-07-P7-A02.czi_nucWholeIndexImageScale.tiff
1353819,0.8604929054357373,0.5093362209834351,0.011339033868753219,0.4983451088110765,-0.8461312615644216,0.18898158832933018,-0.10584947906739814,0.15696656394822942,0.9819151621109875,373.0904669597767,157.73396716601107,67.93958900947239,189.50284887143005,1043.3190362239661,5849.811463836413,0.9994751541879052,0.9833660902926451,0,60,138.9467691028121,125.73731421999544,34.81335909748644,850.5843439928085,827.0,1151537246,781,4039,258.3672931445916,6.611718657950779,0.0041183189990824575,86.53499730829347,0.801429158664768,223.62390647897428,0.3163940510966946,104.32593502190437,807.9606286076071,6.389156175980138,9.404073931169881,0.0005355411581242747,3.502888588964913,-0.2769721287802859,0.9702302993516625,20181026_R01-Scene-07-P7-A02.czi_nucWholeIndexImageScale.tiff
1366419,0.6563407417232395,0.7508665285952218,0.07359542777611078,0.7486279201211332,-0.6360471377111028,-0.18708360650954822,0.09366465699127947,-0.17788618508719048,0.9795832977270651,308.38169408662606,213.53114208852412,61.64762317508766,142.61659498419365,1593.734201338946,4469.121793829618,0.999490696854829,0.9959880972757785,0,60,137.4614389876019,123.48078664011551,28.42693639359523,860.7463977008516,844.0,1176140232,771,3864,261.4492921660944,6.711369016135515,0.003042388708030401,100.26990919858511,0.7913214511759882,247.2919785026753,0.3065878544496345,109.3524644231176,888.8980048121156,6.599770080624278,9.711518228944215,0.0005163016593163611,3.5584635371944517,-0.2854917319371945,0.975217170561312,20181026_R01-Scene-07-P7-A02.czi_nucWholeIndexImageScale.tiff
980365,0.5257039015217431,0.8343816743751855,0.16565817031368926,0.833458252216993,-0.5441806551766306,0.09599352240088034,-0.17024320760668382,-0.08760499984815466,0.9815001855656433,290.9020360535162,169.97878356010804,61.47321134080447,132.4846376563484,1085.0336858157477,3873.066976665326,0.9994147813855585,0.9925175738149976,0,68,114.34159828227241,126.00957296517113,30.479548943505733,999.1278911425846,984.0,979510015,884,5034,319.0401223794275,7.003638995326541,0.0027126885451928266,87.07081313915393,0.7953496168904005,219.21602248178138,0.32332924886367365,101.262978030277,789.7932767879707,6.659174757046302,9.710060652276542,0.0005446730783469362,3.489607287469153,-0.3001378434270924,0.9792008760861406,20181026_R01-Scene-07-P7-A02.czi_nucWholeIndexImageScale.tiff
1932086,0.9997812322758242,0.018497189940937207,0.009764299940267495,0.018187849458180957,-0.9993578605394516,0.030871810929979787,-0.010329071648563759,0.030687465556783165,0.9994756574007093,373.4456036466851,199.03277951582572,67.12282564709668,250.40781071464002,1371.0793135925494,9131.156812631587,0.9996239065066651,0.983180685101773,0,63,211.0070022762962,99.15230740246552,30.994776630025786,882.3278492779307,823.0,1704733285,772,4896,302.5330969923548,6.758379730559752,0.005211738932834282,61.723098109372096,0.8520196748639866,210.9145621043793,0.35535452971472775,82.85717445045337,781.9351503081464,6.341826655083152,9.137538784268376,0.00061839021331803,3.28870301406404,-0.30430015629445123,0.9773670481997652,20181026_R01-Scene-07-P7-A02.czi_nucWholeIndexImageScale.tiff
