dna_volume,dna_shape_1st_axis_x,dna_shape_1st_axis_y,dna_shape_1st_axis_z,dna_shape_2nd_axis_x,dna_shape_2nd_axis_y,dna_shape_2nd_axis_z,dna_shape_3rd_axis_x,dna_shape_3rd_axis_y,dna_shape_3rd_axis_z,dna_shape_1st_axis_length,dna_shape_2nd_axis_length,dna_shape_3rd_axis_length,dna_shape_1st_eigenvalue,dna_shape_2nd_eigenvalue,dna_shape_3rd_eigenvalue,dna_shape_meridional_eccentricity,dna_shape_equator_eccentricity,dna_position_lowest_z,dna_position_highest_z,dna_position_x_centroid,dna_position_y_centroid,dna_position_z_centroid,dna_intensity_mean,dna_intensity_median,dna_intensity_sum,dna_intensity_mode,dna_intensity_max,dna_intensity_std,dna_intensity_entropy,dna_texture_haralick_ang2nd_moment,dna_texture_haralick_contrast,dna_texture_haralick_corr,dna_texture_haralick_variance,dna_texture_haralick_inv_diff_moment,dna_texture_haralick_sum_mean,dna_texture_haralick_sum_var,dna_texture_haralick_sum_entropy,dna_texture_haralick_entropy,dna_texture_haralick_diff_var,dna_texture_haralick_diff_entropy,dna_texture_haralick_info_corr1,dna_texture_haralick_info_corr2,dna_io_intensity_outer_volume,dna_io_intensity_outer_mean,dna_io_intensity_outer_slice_mean,dna_io_intensity_mid_volume,dna_io_intensity_mid_mean,dna_io_intensity_mid_slice_mean,dna_io_intensity_inner_volume,dna_io_intensity_inner_mean,dna_io_intensity_inner_slice_mean,dna_bright_spots_number,dna_bright_spots_number_used,dna_bright_spots_intensity_mean,dna_bright_spots_xy_cross_sec_area_mean,dna_bright_spots_xy_cross_sec_area_std,dna_surface_area,dna_roundness_sphericity,dna_roundness_roughness,dna_roundness_roughness_xy,dna_roundness_roughness_xz,dna_roundness_roughness_yz,cell_id
377831,0.4466209754381588,0.8936893886946056,0.04299977713116223,0.8918681925084566,-0.4408451057278196,-0.10112724631634169,0.07142010564516027,-0.08351568290141563,0.9939438108963424,131.29660939539093,87.45868774818796,58.99031826590347,182.49790549660952,381.03876942607013,1023.7120958372753,0.9839814763645336,0.8778430604786235,0,56,141.0983270298096,105.89212902064679,29.321747024463317,854.9499432285863,905.0,323026592,939,1857,228.35118789574017,6.5378223069211225,0.0006035801835908349,233.01727744708506,0.8495851367710312,798.0454015266489,0.15003020120705396,238.42398108016278,2959.1643286595113,7.481163838976534,11.537694683414937,0.0002308539198476431,4.526224684313632,-0.22395496387410233,0.9671829323646641,92483,756.5591081604186,884.3243902439025,63207,955.5065419969308,976.710966542751,115830,980.2806785806786,979.2007021650088,12,12,1371.077642630454,28.833333333333332,12.116334245783893,41012,0.9247833225224146,10.825658583919827,9.189244010342856,7.482662288202801,12.041679237372035,20181026_R01-Scene-03-P5-A01_cid_4
345759,-0.9832893129207709,0.16473173779642114,0.0774956879985548,-0.1717913454966215,-0.9804913348677377,-0.09552212236828964,-0.06024832535646649,0.10723897058370753,-0.992406137868911,117.34138823860104,104.81602485039046,58.83890348339748,157.02214958936884,565.7919142492877,682.782089894602,0.9731967658241436,0.9607180335552749,1,57,111.59015672766292,105.63777370943345,30.280209625779808,1015.384238732759,1075.0,351078239,1120,2336,286.9203501719003,6.783503019319324,0.0005908375396999902,226.67014544417955,0.8524649971937771,794.2628265779264,0.15128507224670987,225.49285198574023,2950.3811608675232,7.4987589973190705,11.571445650830201,0.00023078353462658657,4.53172475707323,-0.22406308808190806,0.967431826022782,87463,903.7552450750603,1044.017559262511,59215,1150.2381322300093,1158.1171508903467,98391,1168.2246851846205,1167.143924101736,13,13,1730.2701533664235,56.30769230769231,135.1360480378568,39216,0.9119968491372483,8.981717017252729,4.158463113103696,12.339396354381003,9.857286109468243,20181026_R01-Scene-03-P5-A01_cid_5
398143,-0.7464135881384505,0.6624293721228811,-0.06367167652236831,0.26307853955551647,0.38160253072385913,0.8860977319520025,0.6112744371128402,0.6446447358770815,-0.4591042659770742,122.91218885079564,109.29569725023033,89.17150574396621,208.45214673118062,597.4191040664787,1080.4074484283165,0.9812108598871128,0.9371520941357816,1,98,148.67844467942422,124.10287007432004,52.0789038109423,1533.0544000522425,1586.0,610374878,1790,3158,551.6555707800386,7.680035764235598,0.00016172163504894003,313.7238101433672,0.9107445791807025,1769.0655182739793,0.10355901227010579,252.76934059856455,6762.538262952551,8.368006363684302,13.124591783565279,0.00014881704785448444,5.0209990142973835,-0.22415592246728225,0.9782662452930256,117787,1265.9476342890132,1314.6683238636363,70162,1854.2998489210684,1888.5982142857142,80132,1952.0539360055907,1906.427027027027,17,17,2442.9750755041223,46.0,21.166010488516726,59122,0.6643254663176467,12.408829502878655,15.615584392327294,13.674929925755924,10.832334853422257,20181026_R01-Scene-03-P5-A01_cid_7
687302,0.5169693763317627,0.854260698934183,0.05460148525113068,0.8375756835037815,-0.5179741431903924,0.17369444835501271,-0.17666249839261802,0.044061834308843244,0.9832847585613326,167.52401727208974,139.331423355006,63.260861683219915,174.77672420673932,888.6433696980284,1546.2935487003683,0.9935916370725251,0.9804681074011095,0,56,133.81496925660045,145.54922872332688,28.222647395177084,982.7676741810733,1047.0,675458188,1097,2246,272.34166037324354,6.695245932902154,0.000702041912964018,193.35354608661982,0.8727999532479667,787.9800598165784,0.16167867349138243,226.4219681512945,2958.566693179695,7.4359885996079,11.393092612533486,0.00025002240895983006,4.4153969179344585,-0.2353567291548092,0.9709710692744509,158324,842.7955963719967,944.7931605074463,115444,1109.514232008593,1109.9324391455539,230249,1119.7851717054145,1117.8442996068695,17,17,1643.6169821396775,60.11764705882353,115.46727692953745,64426,0.8774067807631686,15.053538139149394,8.672210262535863,15.007309034847657,16.940953613924005,20181026_R01-Scene-03-P5-A01_cid_8
699785,0.809204656163141,0.5792611721050952,0.09820549340706074,0.5640708413186201,-0.8127268308981929,0.14594240066644182,-0.16435300550338822,0.06270241486268038,0.9844066724440623,149.5438193620112,130.58017711788273,62.072404899476126,196.8970018785371,929.8916058701518,1309.3910795246813,0.988629341726896,0.977325623296447,1,65,229.15958187157483,118.25828361568196,31.80329101081046,1214.1548289831876,1280.0,849647337,1332,2989,346.7063985214517,7.0251611895684585,0.0006671823509781892,155.92554365489448,0.8908290771774511,734.3244550758692,0.16407582038169943,210.0088723924006,2781.372276648584,7.501001584834116,11.444008205559104,0.00025608225067756235,4.353987022188228,-0.2451509011745051,0.975638437356047,152592,1013.6736591695502,1200.5408432147563,114239,1371.4999343481647,1372.8296398891966,253829,1388.6086262798972,1374.8177916504096,16,16,2102.4111435341474,22.6875,14.33404491935197,64232,0.890771409255431,13.03787911546856,4.7824581716790995,16.459003953217227,15.01123618224689,20181026_R01-Scene-03-P5-A01_cid_10
684512,0.9104523324991863,-0.41085010005803024,-0.047736207736868944,-0.41285463726705246,-0.9096983458271658,-0.04472100274377509,0.02505192076231619,-0.060424455989482186,0.9978583498595849,154.38433308367448,114.12676863311047,68.53197146000106,247.98979929079633,663.6859886247906,1422.5572092879402,0.9846878582968109,0.9275676272656469,1,68,144.89000192838108,94.34187859380113,34.6603083656678,1203.5633677714927,1264.0,823853568,1302,3016,330.703629304062,7.0291384642570405,0.0006548543518007674,134.24938396594104,0.896512665639353,662.9340191671344,0.16826021984602796,206.00366289738943,2517.4866927025973,7.491934744228477,11.4151508399822,0.0002683607832549004,4.273868696989737,-0.24730020451983098,0.9763936676254714,141599,995.5272424240284,1214.4299191374664,104644,1329.3059324949352,1347.0296735905044,272153,1379.250987496004,1381.0725503207254,17,17,2086.980871292603,27.823529411764707,17.604261830649875,62486,0.9020698779894397,12.677579199553886,9.35929683787925,15.856846026570002,9.380550519789606,20181026_R01-Scene-03-P5-A01_cid_11
541249,0.23500925556779315,-0.971783519738153,-0.020185156992172083,-0.9677444585908191,-0.23199198584207578,-0.09823635463418089,-0.09078167581750166,-0.04262052639723276,0.9949583800669197,148.54849114637625,125.37147132558468,50.92798975878644,128.06467676747886,894.7110760415603,1280.7554876340175,0.9949882902201673,0.9897031401264634,0,46,139.0141894026594,136.98977180558302,23.64753930261303,765.0076711458128,811.0,414059637,829,1764,207.31379926269068,6.399146750490545,0.0007191868885524277,204.55184934046736,0.853786067613427,732.7946733509374,0.15930747329511458,224.4756446037701,2726.6268440632807,7.359103712808111,11.297695626685558,0.0002449517180621278,4.439886205352945,-0.22817592798278283,0.966810297200435,137766,684.4778464933293,801.3702046035805,100392,857.32643039286,865.309766327142,143539,870.6075422010742,864.4944469124833,8,8,1313.7623669718782,25.625,14.91591012979094,53096,0.9058919480501354,14.121259372219592,4.918181354181798,14.062469140184826,17.302988038245672,20181026_R01-Scene-04-P6-A01_cid_1
426041,0.8255698202874246,0.5633718504316451,-0.032351661036392525,0.5640428168601832,-0.8255669785253371,0.017171625344599813,0.017034452706784345,0.032424097670856904,0.9993290275535937,140.2011477656847,101.8786246179174,48.198943226959415,135.06866895948974,569.1510304918482,1171.0094696087172,0.9933256315944309,0.9714324973756729,1,47,146.75806553829327,86.40574029260095,24.196178302088295,846.870125175746,900.0,360801395,938,1879,244.9044554614854,6.5738255708981885,0.0005884693027646504,239.13981480745406,0.8627088912709878,906.50616752083,0.1505051392929184,233.69310527577895,3386.884855275872,7.539574012956394,11.556508162971314,0.00022572957173641638,4.558171112879108,-0.23474640368732833,0.9721186997941422,108586,743.0253900134455,909.8775665399239,77583,963.8178209143756,987.0470890410959,113793,985.8657035142759,978.3809917355372,15,15,1403.5440949586462,21.0,8.988882021697693,45548,0.9020374431737824,12.712676791417053,7.51405844517648,15.02184211042975,12.372757954080315,20181026_R01-Scene-04-P6-A01_cid_2
912454,0.023369057528516913,-0.9980248189375269,-0.058312502389670846,-0.9971439114478694,-0.027459203507688597,0.07035632171430747,-0.07181857011019273,0.05650179578951327,-0.9958160673838756,172.09778895484658,137.1165139164184,66.7496291270372,238.33480869587572,1048.682577311656,1636.8107096940842,0.9893421759829933,0.9738316257469893,1,66,167.02448561790513,245.10310327972698,34.893327225262865,943.0541572506669,975.0,860493538,953,2562,264.5748734805597,6.76646538165861,0.0008019523663846195,128.5942142758428,0.8878624520121196,588.3605106148352,0.17950431119750196,189.8757575401408,2224.8478281834987,7.357433296642733,11.160163947978239,0.0002831824000789734,4.220274770318036,-0.24916701847960493,0.975240095208884,183013,782.2953997803435,937.9147504206394,141077,1037.1918810295087,996.386943620178,371604,1075.2495344506517,1046.5316089708526,41,41,1710.556768116329,31.926829268292682,76.15145058718072,74600,0.9148421793432462,14.579958897944264,6.829346445244695,13.02454340043399,18.812666145657612,20181026_R01-Scene-04-P6-A01_cid_3
494167,0.7754422702540185,-0.6301467195363345,0.04005492929577951,-0.6240101247332327,-0.7744895846659153,-0.10381352259909764,-0.09643987626344327,-0.055506712221270876,0.9937898948795348,145.6683779982735,113.42692133203768,59.53325322522996,181.1868879353118,577.2679118404486,1153.268051301463,0.987581531026467,0.9494660770148801,0,59,75.504631025544,98.72990507257668,27.121380019305214,843.4821487472858,893.0,416821043,920,1787,225.08220559632292,6.550880581930159,0.0005653645435191967,228.4004659897631,0.8607105753289593,845.6989727031092,0.14878749900101737,244.25423238970228,3154.3954248226696,7.539624893197598,11.661278474341612,0.00022771891179257617,4.538470536506013,-0.22421131871017422,0.9685762077500317,115650,741.3267358408992,904.290059347181,82900,943.9821471652593,952.0798668885192,161251,959.7851362162095,951.8716592049925,7,7,1425.7699801100891,29.714285714285715,10.151907431108496,50728,0.8940929909057912,11.830899342406665,7.267806998567616,12.52767529171222,11.30982471348231,20181026_R01-Scene-04-P6-A01_cid_4
629847,-0.261213661653308,0.9649894513675623,0.023723020781557913,-0.9634781886335012,-0.26214838714617894,0.05466263023459981,0.058967813196515104,-0.00857798729234992,0.9982230287570175,141.17971141669477,126.57787420075324,61.00192209500381,203.0259643490936,866.5715737660761,1083.7982856045007,0.9822973844963299,0.9721676123793275,0,59,142.617410259952,133.44617184808374,28.94709350048504,1041.6017461383478,1082.0,656049735,1094,2586,287.51042548619233,6.88279659118047,0.0006356893925518703,148.01266153568528,0.8885390746265283,681.1359010810318,0.1652615341981899,207.97254584092963,2576.5309427884376,7.511020140806305,11.428592096825318,0.00026005152102989357,4.32518297300094,-0.24908327268933908,0.9771253172500013,136689,873.0008925370732,1038.0708390646491,101983,1149.293656785935,1141.3910060975609,230917,1206.6253199201444,1209.8655335628227,28,26,1751.1332014047236,39.57692307692308,94.74344835352554,57692,0.9240027370577089,11.421568716716008,2.8483540590868914,12.473200265161447,14.396195336585256,20181026_R01-Scene-04-P6-A01_cid_5
471784,0.9011778845704287,0.43020991704376954,-0.05289468440552577,0.4310005323623103,-0.9023428290063776,0.003995002399510167,0.046010449514998684,0.02639784494916243,0.9985921050746734,121.11611531458534,105.39482445165747,64.69666567301623,230.927230468586,588.7680278766162,782.1550360472614,0.9554216296987944,0.9198709834148237,1,63,106.13083953673716,72.5299819408882,33.862297152934396,930.6601686364946,971.0,439070577,980,2078,232.75397803926427,6.611069098553607,0.0006508607912608692,183.90841656198134,0.8600640939096061,672.1939385143655,0.15714401753974533,231.1831951471309,2504.867337495475,7.426377363473593,11.411431164773761,0.00024983121787568413,4.388125680168952,-0.22869634553332974,0.9690274449686505,94748,812.7397623168827,1018.5274555297757,68901,1002.0810583300678,1005.8923487544484,197254,1040.1120180072394,1039.9308165641112,7,7,1534.0893126077915,103.28571428571429,168.0414186066844,45134,0.9705490851864136,8.010917095540263,3.4910580343999382,10.225972534636194,8.712473804312094,20181026_R01-Scene-04-P6-A01_cid_8
488857,0.7470252643497143,0.6647282088322258,0.00946904461601613,0.6647441224068303,-0.7470689241915213,0.001809484151951862,-0.00827684413364596,-0.004942761376356297,0.99995353040087,141.2955205521756,108.40744764321359,47.9136529683458,162.5523211336332,631.4457736092979,1166.8001500654607,0.9902481690311151,0.9662972722396495,0,47,121.13956433067338,73.1302037201063,25.014556404019988,912.155622196266,950.0,445913661,950,2085,221.23666444786633,6.533427789963622,0.0007410481082430202,172.2238922354406,0.8545718541210809,606.9722234071521,0.15974516477653744,225.67314609635577,2255.665001393169,7.301175122329803,11.290645119249938,0.00025260839054799106,4.378178890997155,-0.2143948902434154,0.9600171821048046,91228,788.4482614986626,989.4442825928624,75649,972.1326124601779,1018.5323505323505,211515,1006.2843675389453,1014.8846982758621,14,14,1518.784110853646,24.357142857142858,11.126590691139997,46564,0.9544955856100032,12.324062425605526,7.051456578989097,13.866455232263426,12.653964139512512,20181026_R01-Scene-06-P8-A02_cid_1
500835,0.9954212238287318,-0.090922311309455,-0.029491023336883134,-0.09148118795090569,-0.9956407055888321,-0.01818729297239372,0.02770883257015878,-0.020801891277457678,0.9993995707007682,187.22486534446875,98.63621680176358,48.22165889873714,126.6474572432837,506.05788593375036,1987.758592624236,0.9979682180638862,0.9681779470326637,0,49,155.40731178931185,94.50111713438558,23.388952449409487,1068.4727744666407,1151.0,535128562,1202,2682,331.37877541276896,6.954271737584618,0.000623619378009103,186.27168518795833,0.8857419255699064,840.5729569427396,0.16355543429149128,206.602614986192,3176.020142583,7.543407022083041,11.554076494797261,0.0002446394386255988,4.446159729832641,-0.2418290727650976,0.9741787812781575,133165,927.5632636203206,1070.7099697885196,91069,1238.66005995454,1219.8566176470588,124989,1250.26005488483,1255.4405379896177,19,19,1888.7419904769263,24.894736842105264,12.965114069127383,52694,0.8685841572301489,18.265898166387984,15.06002079787,25.08503301719338,10.233994412325053,20181026_R01-Scene-06-P8-A02_cid_2
